                                                                            24 May 2018 18:54:36
Aircraft-Aircraft1-To-Satellite-Sat0306:  Access Summary Report


Aircraft1-To-Sat0306
--------------------
                  Access       Start Time (UTCG)           Stop Time (UTCG)       Duration (sec)
                  ------    -----------------------    -----------------------    --------------
                       1    2 Nov 2013 09:57:01.723    2 Nov 2013 10:09:49.210           767.487
                       2    2 Nov 2013 11:42:13.938    2 Nov 2013 12:01:36.662          1162.724
                       3    2 Nov 2013 13:36:01.390    2 Nov 2013 13:41:40.174           338.784
                       4    2 Nov 2013 21:31:14.234    2 Nov 2013 21:48:34.897          1040.663
                       5    2 Nov 2013 23:17:22.839    2 Nov 2013 23:34:15.294          1012.455

Global Statistics
-----------------
Min Duration           3    2 Nov 2013 13:36:01.390    2 Nov 2013 13:41:40.174           338.784
Max Duration           2    2 Nov 2013 11:42:13.938    2 Nov 2013 12:01:36.662          1162.724
Mean Duration                                                                            864.423
Total Duration                                                                          4322.113
