                                                                            24 May 2018 18:54:36
Aircraft-Aircraft1-To-Satellite-Sat0309:  Access Summary Report


Aircraft1-To-Sat0309
--------------------
                  Access       Start Time (UTCG)           Stop Time (UTCG)       Duration (sec)
                  ------    -----------------------    -----------------------    --------------
                       1    2 Nov 2013 09:33:46.357    2 Nov 2013 09:37:58.099           251.743
                       2    2 Nov 2013 11:15:20.031    2 Nov 2013 11:34:37.470          1157.439
                       3    2 Nov 2013 13:05:30.766    2 Nov 2013 13:18:58.230           807.465
                       4    2 Nov 2013 21:06:12.574    2 Nov 2013 21:20:43.320           870.746
                       5    2 Nov 2013 22:50:04.560    2 Nov 2013 23:08:36.392          1111.832

Global Statistics
-----------------
Min Duration           1    2 Nov 2013 09:33:46.357    2 Nov 2013 09:37:58.099           251.743
Max Duration           2    2 Nov 2013 11:15:20.031    2 Nov 2013 11:34:37.470          1157.439
Mean Duration                                                                            839.845
Total Duration                                                                          4199.224
