                                                                            24 May 2018 18:54:36
Aircraft-Aircraft1-To-Satellite-Sat0410:  Access Summary Report


Aircraft1-To-Sat0410
--------------------
                  Access       Start Time (UTCG)           Stop Time (UTCG)       Duration (sec)
                  ------    -----------------------    -----------------------    --------------
                       1    2 Nov 2013 11:03:31.817    2 Nov 2013 11:18:07.706           875.889
                       2    2 Nov 2013 12:49:29.520    2 Nov 2013 13:08:37.954          1148.434
                       3    2 Nov 2013 22:36:54.455    2 Nov 2013 22:55:03.889          1089.434
                       4    3 Nov 2013 00:24:05.625    3 Nov 2013 00:39:39.930           934.304

Global Statistics
-----------------
Min Duration           1    2 Nov 2013 11:03:31.817    2 Nov 2013 11:18:07.706           875.889
Max Duration           2    2 Nov 2013 12:49:29.520    2 Nov 2013 13:08:37.954          1148.434
Mean Duration                                                                           1012.015
Total Duration                                                                          4048.061
