                                                                            24 May 2018 18:54:36
Aircraft-Aircraft1-To-Satellite-Sat0902:  Access Summary Report


Aircraft1-To-Sat0902
--------------------
                  Access       Start Time (UTCG)           Stop Time (UTCG)       Duration (sec)
                  ------    -----------------------    -----------------------    --------------
                       1    2 Nov 2013 05:56:44.220    2 Nov 2013 06:13:24.703          1000.483
                       2    2 Nov 2013 07:42:01.415    2 Nov 2013 08:00:11.606          1090.191
                       3    2 Nov 2013 15:28:58.412    2 Nov 2013 15:40:58.019           719.607
                       4    2 Nov 2013 17:13:28.113    2 Nov 2013 17:32:49.868          1161.755
                       5    2 Nov 2013 19:09:08.095    2 Nov 2013 19:11:54.216           166.121
                       6    3 Nov 2013 02:56:54.126    3 Nov 2013 03:14:41.260          1067.134

Global Statistics
-----------------
Min Duration           5    2 Nov 2013 19:09:08.095    2 Nov 2013 19:11:54.216           166.121
Max Duration           4    2 Nov 2013 17:13:28.113    2 Nov 2013 17:32:49.868          1161.755
Mean Duration                                                                            867.549
Total Duration                                                                          5205.291
