                                                                            24 May 2018 18:54:36
Aircraft-Aircraft1-To-Satellite-Sat0712:  Access Summary Report


Aircraft1-To-Sat0712
--------------------
                  Access       Start Time (UTCG)           Stop Time (UTCG)       Duration (sec)
                  ------    -----------------------    -----------------------    --------------
                       1    2 Nov 2013 04:36:21.621    2 Nov 2013 04:54:40.334          1098.713
                       2    2 Nov 2013 06:23:49.900    2 Nov 2013 06:40:21.300           991.400
                       3    2 Nov 2013 14:06:25.770    2 Nov 2013 14:22:56.965           991.195
                       4    2 Nov 2013 15:53:22.813    2 Nov 2013 16:11:47.397          1104.584
                       5    3 Nov 2013 01:37:09.027    3 Nov 2013 01:56:04.767          1135.741
                       6    3 Nov 2013 03:26:07.262    3 Nov 2013 03:38:35.174           747.912

Global Statistics
-----------------
Min Duration           6    3 Nov 2013 03:26:07.262    3 Nov 2013 03:38:35.174           747.912
Max Duration           5    3 Nov 2013 01:37:09.027    3 Nov 2013 01:56:04.767          1135.741
Mean Duration                                                                           1011.591
Total Duration                                                                          6069.545
