                                                                            24 May 2018 18:54:36
Aircraft-Aircraft1-To-Satellite-Sat0611:  Access Summary Report


Aircraft1-To-Sat0611
--------------------
                  Access       Start Time (UTCG)           Stop Time (UTCG)       Duration (sec)
                  ------    -----------------------    -----------------------    --------------
                       1    2 Nov 2013 04:49:29.843    2 Nov 2013 05:08:22.022          1132.180
                       2    2 Nov 2013 12:34:51.034    2 Nov 2013 12:45:14.808           623.773
                       3    2 Nov 2013 14:18:49.851    2 Nov 2013 14:38:15.868          1166.017
                       4    2 Nov 2013 16:11:27.747    2 Nov 2013 16:20:03.616           515.870
                       5    3 Nov 2013 00:05:34.667    3 Nov 2013 00:22:26.303          1011.637
                       6    3 Nov 2013 01:51:14.977    3 Nov 2013 02:08:37.274          1042.297

Global Statistics
-----------------
Min Duration           4    2 Nov 2013 16:11:27.747    2 Nov 2013 16:20:03.616           515.870
Max Duration           3    2 Nov 2013 14:18:49.851    2 Nov 2013 14:38:15.868          1166.017
Mean Duration                                                                            915.296
Total Duration                                                                          5491.773
