                                                                            24 May 2018 18:54:36
Aircraft-Aircraft1-To-Satellite-Sat0603:  Access Summary Report


Aircraft1-To-Sat0603
--------------------
                  Access       Start Time (UTCG)           Stop Time (UTCG)       Duration (sec)
                  ------    -----------------------    -----------------------    --------------
                       1    2 Nov 2013 04:13:51.291    2 Nov 2013 04:33:00.550          1149.259
                       2    2 Nov 2013 06:04:18.669    2 Nov 2013 06:17:04.923           766.254
                       3    2 Nov 2013 13:43:12.168    2 Nov 2013 14:01:57.227          1125.060
                       4    2 Nov 2013 15:32:15.014    2 Nov 2013 15:47:59.921           944.907
                       5    2 Nov 2013 23:32:46.072    2 Nov 2013 23:44:34.739           708.667
                       6    3 Nov 2013 01:15:10.506    3 Nov 2013 01:34:08.804          1138.298

Global Statistics
-----------------
Min Duration           5    2 Nov 2013 23:32:46.072    2 Nov 2013 23:44:34.739           708.667
Max Duration           1    2 Nov 2013 04:13:51.291    2 Nov 2013 04:33:00.550          1149.259
Mean Duration                                                                            972.074
Total Duration                                                                          5832.445
