                                                                            24 May 2018 18:54:36
Aircraft-Aircraft1-To-Satellite-Sat0203:  Access Summary Report


Aircraft1-To-Sat0203
--------------------
                  Access       Start Time (UTCG)           Stop Time (UTCG)       Duration (sec)
                  ------    -----------------------    -----------------------    --------------
                       1    2 Nov 2013 08:42:55.445    2 Nov 2013 08:50:35.027           459.582
                       2    2 Nov 2013 10:26:05.767    2 Nov 2013 10:45:28.552          1162.785
                       3    2 Nov 2013 12:16:39.963    2 Nov 2013 12:29:12.190           752.228
                       4    2 Nov 2013 20:17:26.710    2 Nov 2013 20:32:38.848           912.138
                       5    2 Nov 2013 22:01:45.121    2 Nov 2013 22:20:03.935          1098.814

Global Statistics
-----------------
Min Duration           1    2 Nov 2013 08:42:55.445    2 Nov 2013 08:50:35.027           459.582
Max Duration           2    2 Nov 2013 10:26:05.767    2 Nov 2013 10:45:28.552          1162.785
Mean Duration                                                                            877.109
Total Duration                                                                          4385.546
