                                                                            24 May 2018 18:54:36
Aircraft-Aircraft1-To-Satellite-Sat0202:  Access Summary Report


Aircraft1-To-Sat0202
--------------------
                  Access       Start Time (UTCG)           Stop Time (UTCG)       Duration (sec)
                  ------    -----------------------    -----------------------    --------------
                       1    2 Nov 2013 08:50:46.027    2 Nov 2013 09:01:08.960           622.933
                       2    2 Nov 2013 10:35:03.016    2 Nov 2013 10:54:29.521          1166.505
                       3    2 Nov 2013 12:26:32.605    2 Nov 2013 12:37:03.120           630.515
                       4    2 Nov 2013 20:25:44.589    2 Nov 2013 20:41:57.748           973.160
                       5    2 Nov 2013 22:10:49.535    2 Nov 2013 22:28:39.095          1069.560

Global Statistics
-----------------
Min Duration           1    2 Nov 2013 08:50:46.027    2 Nov 2013 09:01:08.960           622.933
Max Duration           2    2 Nov 2013 10:35:03.016    2 Nov 2013 10:54:29.521          1166.505
Mean Duration                                                                            892.534
Total Duration                                                                          4462.671
