                                                                            24 May 2018 18:54:36
Aircraft-Aircraft1-To-Satellite-Sat0601:  Access Summary Report


Aircraft1-To-Sat0601
--------------------
                  Access       Start Time (UTCG)           Stop Time (UTCG)       Duration (sec)
                  ------    -----------------------    -----------------------    --------------
                       1    2 Nov 2013 04:31:33.704    2 Nov 2013 04:50:44.689          1150.985
                       2    2 Nov 2013 06:24:36.552    2 Nov 2013 06:33:04.267           507.714
                       3    2 Nov 2013 14:00:56.272    2 Nov 2013 14:20:13.463          1157.191
                       4    2 Nov 2013 15:51:23.995    2 Nov 2013 16:04:30.685           786.689
                       5    2 Nov 2013 23:48:53.116    3 Nov 2013 00:03:47.553           894.438
                       6    3 Nov 2013 01:33:05.924    3 Nov 2013 01:51:30.673          1104.750

Global Statistics
-----------------
Min Duration           2    2 Nov 2013 06:24:36.552    2 Nov 2013 06:33:04.267           507.714
Max Duration           3    2 Nov 2013 14:00:56.272    2 Nov 2013 14:20:13.463          1157.191
Mean Duration                                                                            933.628
Total Duration                                                                          5601.767
