                                                                            24 May 2018 18:54:36
Aircraft-Aircraft1-To-Satellite-Sat0511:  Access Summary Report


Aircraft1-To-Sat0511
--------------------
                  Access       Start Time (UTCG)           Stop Time (UTCG)       Duration (sec)
                  ------    -----------------------    -----------------------    --------------
                       1    2 Nov 2013 04:56:40.608    2 Nov 2013 05:11:44.767           904.159
                       2    2 Nov 2013 12:36:15.065    2 Nov 2013 12:54:25.442          1090.376
                       3    2 Nov 2013 14:24:30.066    2 Nov 2013 14:41:30.235          1020.168
                       4    2 Nov 2013 22:28:35.666    2 Nov 2013 22:36:41.396           485.729
                       5    3 Nov 2013 00:09:00.647    3 Nov 2013 00:28:07.178          1146.531
                       6    3 Nov 2013 02:00:55.178    3 Nov 2013 02:07:38.888           403.710

Global Statistics
-----------------
Min Duration           6    3 Nov 2013 02:00:55.178    3 Nov 2013 02:07:38.888           403.710
Max Duration           5    3 Nov 2013 00:09:00.647    3 Nov 2013 00:28:07.178          1146.531
Mean Duration                                                                            841.779
Total Duration                                                                          5050.674
