                                                                            24 May 2018 18:54:36
Aircraft-Aircraft1-To-Satellite-Sat0702:  Access Summary Report


Aircraft1-To-Sat0702
--------------------
                  Access       Start Time (UTCG)           Stop Time (UTCG)       Duration (sec)
                  ------    -----------------------    -----------------------    --------------
                       1    2 Nov 2013 04:19:18.306    2 Nov 2013 04:36:36.211          1037.905
                       2    2 Nov 2013 06:05:15.680    2 Nov 2013 06:23:06.331          1070.650
                       3    2 Nov 2013 13:49:22.832    2 Nov 2013 14:03:44.270           861.438
                       4    2 Nov 2013 15:35:07.022    2 Nov 2013 15:54:14.340          1147.319
                       5    3 Nov 2013 01:19:47.178    3 Nov 2013 01:38:05.991          1098.813
                       6    3 Nov 2013 03:07:09.002    3 Nov 2013 03:22:25.093           916.091

Global Statistics
-----------------
Min Duration           3    2 Nov 2013 13:49:22.832    2 Nov 2013 14:03:44.270           861.438
Max Duration           4    2 Nov 2013 15:35:07.022    2 Nov 2013 15:54:14.340          1147.319
Mean Duration                                                                           1022.036
Total Duration                                                                          6132.217
