                                                                            24 May 2018 18:54:36
Aircraft-Aircraft1-To-Satellite-Sat0412:  Access Summary Report


Aircraft1-To-Sat0412
--------------------
                  Access       Start Time (UTCG)           Stop Time (UTCG)       Duration (sec)
                  ------    -----------------------    -----------------------    --------------
                       1    2 Nov 2013 10:46:50.236    2 Nov 2013 10:58:18.562           688.326
                       2    2 Nov 2013 12:31:25.367    2 Nov 2013 12:50:50.968          1165.600
                       3    2 Nov 2013 14:24:11.774    2 Nov 2013 14:32:11.681           479.907
                       4    2 Nov 2013 22:19:51.826    2 Nov 2013 22:36:48.512          1016.686
                       5    3 Nov 2013 00:05:36.305    3 Nov 2013 00:22:53.281          1036.976

Global Statistics
-----------------
Min Duration           3    2 Nov 2013 14:24:11.774    2 Nov 2013 14:32:11.681           479.907
Max Duration           2    2 Nov 2013 12:31:25.367    2 Nov 2013 12:50:50.968          1165.600
Mean Duration                                                                            877.499
Total Duration                                                                          4387.496
