                                                                            24 May 2018 18:54:36
Aircraft-Aircraft1-To-Satellite-Sat0806:  Access Summary Report


Aircraft1-To-Sat0806
--------------------
                  Access       Start Time (UTCG)           Stop Time (UTCG)       Duration (sec)
                  ------    -----------------------    -----------------------    --------------
                       1    2 Nov 2013 05:25:00.300    2 Nov 2013 05:43:07.793          1087.493
                       2    2 Nov 2013 07:12:08.930    2 Nov 2013 07:28:54.940          1006.010
                       3    2 Nov 2013 14:55:58.583    2 Nov 2013 15:11:48.668           950.085
                       4    2 Nov 2013 16:42:29.248    2 Nov 2013 17:01:10.857          1121.609
                       5    3 Nov 2013 02:25:38.884    3 Nov 2013 02:44:27.354          1128.470

Global Statistics
-----------------
Min Duration           3    2 Nov 2013 14:55:58.583    2 Nov 2013 15:11:48.668           950.085
Max Duration           5    3 Nov 2013 02:25:38.884    3 Nov 2013 02:44:27.354          1128.470
Mean Duration                                                                           1058.733
Total Duration                                                                          5293.666
