                                                                            24 May 2018 18:54:36
Aircraft-Aircraft1-To-Satellite-Sat0307:  Access Summary Report


Aircraft1-To-Sat0307
--------------------
                  Access       Start Time (UTCG)           Stop Time (UTCG)       Duration (sec)
                  ------    -----------------------    -----------------------    --------------
                       1    2 Nov 2013 04:00:31.077    2 Nov 2013 04:06:58.089           387.012
                       2    2 Nov 2013 09:48:47.663    2 Nov 2013 09:59:44.424           656.760
                       3    2 Nov 2013 11:33:13.866    2 Nov 2013 11:52:40.282          1166.415
                       4    2 Nov 2013 13:25:18.744    2 Nov 2013 13:34:39.918           561.174
                       5    2 Nov 2013 21:22:47.586    2 Nov 2013 21:39:23.392           995.806
                       6    2 Nov 2013 23:08:12.605    2 Nov 2013 23:25:46.634          1054.029

Global Statistics
-----------------
Min Duration           1    2 Nov 2013 04:00:31.077    2 Nov 2013 04:06:58.089           387.012
Max Duration           3    2 Nov 2013 11:33:13.866    2 Nov 2013 11:52:40.282          1166.415
Mean Duration                                                                            803.533
Total Duration                                                                          4821.196
