                                24 May 2018 18:54:39
Satellite-RS022


Time (EpSec)    Lat (deg)    Lon (deg)      Alt (m) 
    9180.000      -68.179     -121.446    510272.824
    9210.000      -66.412     -119.798    509800.603
    9240.000      -64.627     -118.385    509295.544
    9270.000      -62.827     -117.162    508759.856
    9300.000      -61.015     -116.095    508195.882
    9330.000      -59.194     -115.157    507606.091
    9360.000      -57.364     -114.326    506993.068
    9390.000      -55.526     -113.587    506359.500
    9420.000      -53.683     -112.924    505708.167
    9450.000      -51.834     -112.327    505041.931
    9480.000      -49.980     -111.787    504363.718
    9510.000      -48.122     -111.296    503676.514
    9540.000      -46.260     -110.848    502983.344
    9570.000      -44.395     -110.438    502287.262
    9600.000      -42.526     -110.061    501591.339
    9630.000      -40.655     -109.712    500898.647
    9660.000      -38.781     -109.389    500212.247
    9690.000      -36.905     -109.090    499535.174
    9720.000      -35.027     -108.810    498870.425
    9750.000      -33.146     -108.549    498220.946
    9780.000      -31.264     -108.303    497589.616
    9810.000      -29.380     -108.072    496979.236
    9840.000      -27.495     -107.854    496392.518
    9870.000      -25.608     -107.648    495832.068
    9900.000      -23.719     -107.451    495300.380
    9930.000      -21.830     -107.264    494799.820
    9960.000      -19.939     -107.085    494332.617
    9990.000      -18.047     -106.913    493900.853
   10020.000      -16.155     -106.747    493506.454
   10050.000      -14.262     -106.586    493151.180
   10080.000      -12.368     -106.431    492836.615
   10110.000      -10.473     -106.279    492564.166
   10140.000       -8.578     -106.131    492335.048
   10170.000       -6.682     -105.985    492150.286
   10200.000       -4.786     -105.842    492010.705
   10230.000       -2.890     -105.700    491916.930
   10260.000       -0.994     -105.559    491869.380
   10290.000        0.903     -105.418    491868.267
   10320.000        2.799     -105.277    491913.597
   10350.000        4.695     -105.135    492005.166
   10380.000        6.591     -104.991    492142.566
   10410.000        8.487     -104.846    492325.182
   10440.000       10.382     -104.697    492552.197
   10470.000       12.277     -104.546    492822.598
   10500.000       14.171     -104.391    493135.176
   10530.000       16.064     -104.231    493488.536
   10560.000       17.957     -104.065    493881.100
   10590.000       19.849     -103.893    494311.117
   10620.000       21.739     -103.714    494776.669
   10650.000       23.629     -103.528    495275.682
   10680.000       25.517     -103.332    495805.932
   10710.000       27.404     -103.125    496365.060
   10740.000       29.290     -102.908    496950.580
   10770.000       31.174     -102.678    497559.887
   10800.000       33.056     -102.433    498190.277
   10830.000       34.937     -102.172    498838.953
   10860.000       36.815     -101.894    499503.037
   10890.000       38.692     -101.595    500179.587
   10920.000       40.566     -101.273    500865.610
   10950.000       42.437     -100.926    501558.070
   10980.000       44.305     -100.550    502253.909
   11010.000       46.171     -100.142    502950.053
   11040.000       48.033      -99.696    503643.433
   11070.000       49.891      -99.207    504330.992
   11100.000       51.745      -98.670    505009.704
   11130.000       53.594      -98.076    505676.581
   11160.000       55.438      -97.416    506328.693
   11190.000       57.276      -96.680    506963.176
   11220.000       59.106      -95.855    507577.246
   11250.000       60.928      -94.922    508168.209
   11280.000       62.741      -93.861    508733.477
   11310.000       64.541      -92.647    509270.574
   11340.000       66.327      -91.244    509777.151
   11370.000       68.095      -89.609    510250.993
   11400.000       69.841      -87.684    510690.029
   11430.000       71.558      -85.391    511092.341
   11460.000       73.238      -82.627    511456.175
   11490.000       74.869      -79.251    511779.942
   11520.000       76.434      -75.070    512062.230
   11550.000       77.906      -69.829    512301.810
   11580.000       79.247      -63.202    512497.637
   11610.000       80.404      -54.830    512648.857
   11640.000       81.302      -44.453    512754.813
   11670.000       81.854      -32.195    512815.043
   11700.000       81.991      -18.862    512829.285
   11730.000       81.690       -5.798    512797.476
   11760.000       80.995        5.796    512719.755
   11790.000       79.989       15.394    512596.461
   11820.000       78.754       23.059    512428.130
   11850.000       77.357       29.115    512215.496
   11880.000       75.846       33.917    511959.485
   11910.000       74.254       37.764    511661.214
   11940.000       72.602       40.887    511321.981
   11970.000       70.906       43.457    510943.267
   12000.000       69.177       45.599    510526.725
   12030.000       67.422       47.406    510074.173
   12060.000       65.647       48.946    509587.587
   12090.000       63.855       50.272    509069.094
   12120.000       62.050       51.424    508520.963
   12150.000       60.234       52.433    507945.591
   12180.000       58.409       53.323    507345.499
   12210.000       56.575       54.113    506723.317
   12240.000       54.735       54.818    506081.774
   12270.000       52.889       55.451    505423.685
   12300.000       51.038       56.023    504751.943
   12330.000       49.183       56.541    504069.500
   12360.000       47.323       57.012    503379.361
   12390.000       45.459       57.443    502684.564
   12420.000       43.593       57.839    501988.174
   12450.000       41.723       58.204    501293.262
   12480.000       39.851       58.541    500602.899
   12510.000       37.976       58.853    499920.134
   12540.000       36.099       59.144    499247.990
   12570.000       34.219       59.416    498589.442
   12600.000       32.338       59.670    497947.409
   12630.000       30.455       59.909    497324.739
   12660.000       28.571       60.134    496724.195
   12690.000       26.684       60.347    496148.445
   12720.000       24.797       60.549    495600.050
   12750.000       22.908       60.742    495081.449
   12780.000       21.018       60.925    494594.950
   12810.000       19.127       61.101    494142.722
   12840.000       17.235       61.271    493726.780
   12870.000       15.342       61.434    493348.979
   12900.000       13.448       61.592    493011.005
   12930.000       11.554       61.746    492714.367
   12960.000        9.659       61.896    492460.389
   12990.000        7.764       62.043    492250.208
   13020.000        5.868       62.188    492084.761
   13050.000        3.972       62.331    491964.789
   13080.000        2.075       62.472    491890.827
   13110.000        0.179       62.613    491863.207
   13140.000       -1.717       62.754    491882.053
   13170.000       -3.614       62.896    491947.279
   13200.000       -5.510       63.038    492058.594
   13230.000       -7.405       63.182    492215.501
   13260.000       -9.301       63.329    492417.297
   13290.000      -11.196       63.478    492663.082
   13320.000      -13.090       63.631    492951.757
   13350.000      -14.984       63.789    493282.032
   13380.000      -16.877       63.951    493652.433
   13410.000      -18.769       64.119    494061.307
   13440.000      -20.661       64.294    494506.831
   13470.000      -22.551       64.476    494987.017
   13500.000      -24.440       64.667    495499.726
   13530.000      -26.328       64.867    496042.676
   13560.000      -28.214       65.078    496613.451
   13590.000      -30.099       65.301    497209.512
   13620.000      -31.983       65.537    497828.212
   13650.000      -33.864       65.788    498466.803
   13680.000      -35.744       66.056    499122.453
   13710.000      -37.621       66.343    499792.255
   13740.000      -39.497       66.651    500473.244
   13770.000      -41.370       66.984    501162.405
   13800.000      -43.240       67.343    501856.692
   13830.000      -45.107       67.732    502553.039
   13860.000      -46.971       68.156    503248.371
   13890.000      -48.832       68.620    503939.625
   13920.000      -50.688       69.129    504623.753
   13950.000      -52.540       69.689    505297.744
   13980.000      -54.387       70.310    505958.636
   14010.000      -56.228       71.001    506603.523
   14040.000      -58.063       71.774    507229.575
   14070.000      -59.890       72.643    507834.045
   14100.000      -61.708       73.628    508414.283
   14130.000      -63.515       74.751    508967.748
   14160.000      -65.310       76.041    509492.018
   14190.000      -67.088       77.538    509984.799
   14220.000      -68.848       79.289    510443.937
   14250.000      -70.582       81.362    510867.426
   14280.000      -72.285       83.842    511253.418
   14310.000      -73.946       86.849    511600.227
   14340.000      -75.551       90.544    511906.342
   14370.000      -77.079       95.144    512170.428
   14400.000      -78.501      100.937    512391.333
   14430.000      -79.771      108.271    512568.096
   14460.000      -80.826      117.486    512699.945
   14490.000      -81.586      128.722    512786.307
   14520.000      -81.967      141.583    512826.806
   14550.000      -81.914      154.975    512821.265
   14580.000      -81.435      167.521    512769.709
   14610.000      -80.596      178.280    512672.362
   14640.000      -79.482     -172.982    512529.648
   14670.000      -78.171     -166.053    512342.188
   14700.000      -76.720     -160.576    512110.800
   14730.000      -75.171     -156.217    511836.490
   14760.000      -73.551     -152.705    511520.457
   14790.000      -71.878     -149.838    511164.076
   14820.000      -70.167     -147.465    510768.903
   14850.000      -68.426     -145.477    510336.662
   14880.000      -66.662     -143.792    509869.242
   14910.000      -64.879     -142.349    509368.683
   14940.000      -63.082     -141.102    508837.175
   14970.000      -61.272     -140.015    508277.043
   15000.000      -59.451     -139.060    507690.739
   15030.000      -57.622     -138.215    507080.831
   15060.000      -55.786     -137.463    506449.994
   15090.000      -53.943     -136.790    505800.995
   15120.000      -52.095     -136.185    505136.684
   15150.000      -50.242     -135.637    504459.980
   15180.000      -48.384     -135.140    503773.862
   15210.000      -46.523     -134.687    503081.348
   15240.000      -44.658     -134.271    502385.491
   15270.000      -42.790     -133.889    501689.359
   15300.000      -40.919     -133.537    500996.025
   15330.000      -39.046     -133.211    500308.553
   15360.000      -37.170     -132.908    499629.982
   15390.000      -35.292     -132.626    498963.315
   15420.000      -33.412     -132.362    498311.506
   15450.000      -31.530     -132.114    497677.445
   15480.000      -29.646     -131.882    497063.944
   15510.000      -27.761     -131.662    496473.728
   15540.000      -25.874     -131.454    495909.420
   15570.000      -23.986     -131.256    495373.529
   15600.000      -22.096     -131.067    494868.441
   15630.000      -20.206     -130.887    494396.404
   15660.000      -18.314     -130.714    493959.522
   15690.000      -16.422     -130.547    493559.744
   15720.000      -14.529     -130.386    493198.851
   15750.000      -12.635     -130.230    492878.456
   15780.000      -10.740     -130.078    492599.989
   15810.000       -8.845     -129.929    492364.694
   15840.000       -6.949     -129.783    492173.622
   15870.000       -5.053     -129.639    492027.627
   15900.000       -3.157     -129.497    491927.362
   15930.000       -1.261     -129.356    491873.275
   15960.000        0.635     -129.215    491865.609
   15990.000        2.532     -129.074    491904.396
   16020.000        4.428     -128.932    491989.465
   16050.000        6.324     -128.789    492120.434
   16080.000        8.220     -128.644    492296.719
   16110.000       10.115     -128.496    492517.530
   16140.000       12.010     -128.345    492781.881
   16170.000       13.904     -128.190    493088.592
   16200.000       15.797     -128.031    493436.292
   16230.000       17.690     -127.866    493823.430
   16260.000       19.582     -127.695    494248.277
   16290.000       21.473     -127.518    494708.940
   16320.000       23.362     -127.332    495203.366
   16350.000       25.251     -127.137    495729.351
   16380.000       27.138     -126.933    496284.555
   16410.000       29.024     -126.717    496866.507
   16440.000       30.908     -126.489    497472.622
   16470.000       32.791     -126.246    498100.207
   16500.000       34.672     -125.988    498746.476
   16530.000       36.550     -125.712    499408.564
   16560.000       38.427     -125.416    500083.538
   16590.000       40.301     -125.098    500768.408
   16620.000       42.173     -124.755    501460.145
   16650.000       44.042     -124.383    502155.694
   16680.000       45.908     -123.979    502851.981
   16710.000       47.771     -123.539    503545.937
   16740.000       49.629     -123.056    504234.501
   16770.000       51.484     -122.526    504914.643
   16800.000       53.334     -121.941    505583.368
   16830.000       55.179     -121.291    506237.738
   16860.000       57.017     -120.567    506874.878
   16890.000       58.849     -119.755    507491.992
   16920.000       60.672     -118.838    508086.373
   16950.000       62.486     -117.797    508655.417
   16980.000       64.288     -116.606    509196.633
   17010.000       66.076     -115.233    509707.651
   17040.000       67.847     -113.633    510186.238
   17070.000       69.596     -111.753    510630.303
   17100.000       71.318     -109.518    511037.904
   17130.000       73.004     -106.828    511407.264
   17160.000       74.643     -103.549    511736.771
   17190.000       76.218      -99.495    512024.988
   17220.000       77.705      -94.422    512270.659
   17250.000       79.068      -88.012    512472.712
   17280.000       80.255      -79.907    512630.267
   17310.000       81.194      -69.817    512742.639
   17340.000       81.801      -57.793    512809.338
   17370.000       81.998      -44.536    512830.074
   17400.000       81.758      -31.350    512804.755
   17430.000       81.114      -19.500    512733.493
   17460.000       80.146       -9.614    512616.598
   17490.000       78.939       -1.693    512454.578
   17520.000       77.562        4.568    512248.140
   17550.000       76.065        9.527    511998.183
   17580.000       74.482       13.493    511705.797
   17610.000       72.838       16.707    511372.255
   17640.000       71.148       19.346    510999.013
   17670.000       69.423       21.542    510587.699
   17700.000       67.671       23.391    510140.108
   17730.000       65.899       24.965    509658.196
   17760.000       64.109       26.319    509144.069
   17790.000       62.306       27.494    508599.975
   17820.000       60.491       28.521    508028.294
   17850.000       58.667       29.427    507431.532
   17880.000       56.834       30.229    506812.301
   17910.000       54.995       30.946    506173.319
   17940.000       53.150       31.589    505517.390
   17970.000       51.300       32.168    504847.395
   18000.000       49.445       32.693    504166.281
   18030.000       47.585       33.171    503477.043
   18060.000       45.722       33.607    502782.718
   18090.000       43.856       34.008    502086.366
   18120.000       41.987       34.377    501391.060
   18150.000       40.115       34.717    500699.869
   18180.000       38.240       35.033    500015.849
   18210.000       36.364       35.327    499342.025
   18240.000       34.485       35.601    498681.382
   18270.000       32.604       35.858    498036.845
   18300.000       30.721       36.099    497411.274
   18330.000       28.836       36.326    496807.446
   18360.000       26.950       36.540    496228.042
   18390.000       25.063       36.744    495675.638
   18420.000       23.174       36.938    495152.692
   18450.000       21.285       37.122    494661.531
   18480.000       19.394       37.299    494204.344
   18510.000       17.502       37.470    493783.169
   18540.000       15.609       37.634    493399.883
   18570.000       13.715       37.793    493056.196
   18600.000       11.821       37.947    492753.644
   18630.000        9.926       38.098    492493.578
   18660.000        8.031       38.245    492277.158
   18690.000        6.135       38.390    492105.354
   18720.000        4.239       38.533    491978.931
   18750.000        2.343       38.675    491898.456
   18780.000        0.447       38.816    491864.289
   18810.000       -1.450       38.957    491876.582
   18840.000       -3.346       39.098    491935.280
   18870.000       -5.242       39.240    492040.121
   18900.000       -7.138       39.384    492190.636
   18930.000       -9.034       39.530    492386.152
   18960.000      -10.929       39.680    492625.796
   18990.000      -12.823       39.832    492908.496
   19020.000      -14.717       39.989    493232.990
   19050.000      -16.610       40.150    493597.829
   19080.000      -18.503       40.317    494001.384
   19110.000      -20.394       40.491    494441.855
   19140.000      -22.284       40.672    494917.280
   19170.000      -24.174       40.862    495425.538
   19200.000      -26.062       41.060    495964.367
   19230.000      -27.948       41.270    496531.369
   19260.000      -29.834       41.491    497124.022
   19290.000      -31.717       41.725    497739.694
   19320.000      -33.599       41.974    498375.650
   19350.000      -35.479       42.240    499029.069
   19380.000      -37.357       42.524    499697.054
   19410.000      -39.232       42.829    500376.646
   19440.000      -41.106       43.158    501064.839
   19470.000      -42.976       43.513    501758.589
   19500.000      -44.844       43.898    502454.832
   19530.000      -46.708       44.317    503150.494
   19560.000      -48.569       44.774    503842.508
   19590.000      -50.427       45.276    504527.824
   19620.000      -52.279       45.829    505203.426
   19650.000      -54.127       46.441    505866.343
   19680.000      -55.969       47.121    506513.661
   19710.000      -57.805       47.881    507142.537
   19740.000      -59.633       48.736    507750.214
   19770.000      -61.452       49.703    508334.026
   19800.000      -63.261       50.805    508891.417
   19830.000      -65.058       52.070    509419.946
   19860.000      -66.839       53.535    509917.301
   19890.000      -68.601       55.247    510381.308
   19920.000      -70.339       57.269    510809.941
   19950.000      -72.047       59.686    511201.327
   19980.000      -73.714       62.610    511553.758
   20010.000      -75.328       66.196    511865.697
   20040.000      -76.869       70.653    512135.784
   20070.000      -78.308       76.258    512362.841
   20100.000      -79.603       83.352    512545.880
   20130.000      -80.693       92.286    512684.102
   20160.000      -81.500      103.244    512776.907
   20190.000      -81.939      115.928    512823.889
   20220.000      -81.948      129.331    512824.844
   20250.000      -81.527      142.068    512779.768
   20280.000      -80.733      153.109    512688.857
   20310.000      -79.653      162.126    512552.508
   20340.000      -78.365      169.289    512371.313
   20370.000      -76.931      174.949    512146.063
   20400.000      -75.394      179.447    511877.738
   20430.000      -73.783     -176.935    511567.509
   20460.000      -72.117     -173.987    511216.728
   20490.000      -70.411     -171.552    510826.925
   20520.000      -68.673     -169.515    510399.801
   20550.000      -66.912     -167.791    509937.221
   20580.000      -65.132     -166.318    509441.206
   20610.000      -63.336     -165.045    508913.925
   20640.000      -61.528     -163.937    508357.684
   20670.000      -59.709     -162.965    507774.917
   20700.000      -57.881     -162.106    507168.178
   20730.000      -56.045     -161.342    506540.127
   20760.000      -54.203     -160.659    505893.518
   20790.000      -52.356     -160.044    505231.190
   20820.000      -50.503     -159.489    504556.055
   20850.000      -48.647     -158.985    503871.082
