                                24 May 2018 18:54:41
Satellite-RS136


Time (EpSec)    Lat (deg)    Lon (deg)      Alt (m) 
    9870.000      -57.059      147.872    506889.309
    9900.000      -55.219      148.586    506251.991
    9930.000      -53.373      149.226    505597.406
    9960.000      -51.522      149.803    504928.430
    9990.000      -49.666      150.325    504248.003
   10020.000      -47.806      150.799    503559.119
   10050.000      -45.942      151.232    502864.812
   10080.000      -44.076      151.629    502168.142
   10110.000      -42.206      151.994    501472.182
   10140.000      -40.333      152.331    500780.006
   10170.000      -38.458      152.644    500094.671
   10200.000      -36.580      152.934    499419.211
   10230.000      -34.701      153.204    498756.614
   10260.000      -32.819      153.458    498109.816
   10290.000      -30.936      153.695    497481.687
   10320.000      -29.051      153.919    496875.013
   10350.000      -27.165      154.130    496292.490
   10380.000      -25.277      154.330    495736.706
   10410.000      -23.387      154.520    495210.134
   10440.000      -21.497      154.701    494715.118
   10470.000      -19.606      154.875    494253.863
   10500.000      -17.713      155.042    493828.424
   10530.000      -15.820      155.202    493440.700
   10560.000      -13.926      155.358    493092.419
   10590.000      -12.031      155.509    492785.136
   10620.000      -10.136      155.656    492520.225
   10650.000       -8.240      155.800    492298.867
   10680.000       -6.344      155.941    492122.053
   10710.000       -4.447      156.080    491990.574
   10740.000       -2.551      156.218    491905.015
   10770.000       -0.654      156.356    491865.761
   10800.000        1.243      156.493    491872.987
   10830.000        3.140      156.630    491926.661
   10860.000        5.037      156.769    492026.542
   10890.000        6.933      156.909    492172.184
   10920.000        8.829      157.051    492362.935
   10950.000       10.725      157.195    492597.944
   10980.000       12.620      157.344    492876.160
   11010.000       14.515      157.496    493196.340
   11040.000       16.409      157.653    493557.055
   11070.000       18.302      157.815    493956.694
   11100.000       20.194      157.984    494393.475
   11130.000       22.085      158.160    494865.451
   11160.000       23.975      158.344    495370.517
   11190.000       25.864      158.537    495906.425
   11220.000       27.751      158.740    496470.790
   11250.000       29.637      158.955    497061.101
   11280.000       31.521      159.183    497674.736
   11310.000       33.404      159.425    498308.970
   11340.000       35.285      159.683    498960.989
   11370.000       37.164      159.960    499627.901
   11400.000       39.041      160.257    500306.753
   11430.000       40.915      160.576    500994.540
   11460.000       42.787      160.922    501688.221
   11490.000       44.656      161.296    502384.731
   11520.000       46.522      161.704    503080.995
   11550.000       48.385      162.149    503773.944
   11580.000       50.243      162.638    504460.523
   11610.000       52.098      163.176    505137.709
   11640.000       53.948      163.771    505802.525
   11670.000       55.792      164.433    506452.048
   11700.000       57.630      165.172    507083.426
   11730.000       59.461      166.004    507693.889
   11760.000       61.283      166.944    508280.760
   11790.000       63.096      168.015    508841.468
   11820.000       64.896      169.245    509373.558
   11850.000       66.682      170.667    509874.704
   11880.000       68.450      172.330    510342.714
   11910.000       70.195      174.293    510775.542
   11940.000       71.911      176.638    511171.300
   11970.000       73.589      179.475    511528.260
   12000.000       75.216     -177.046    511844.864
   12030.000       76.773     -172.720    512119.733
   12060.000       78.234     -167.273    512351.667
   12090.000       79.557     -160.358    512539.657
   12120.000       80.683     -151.602    512682.884
   12150.000       81.535     -140.770    512780.723
   12180.000       82.024     -128.082    512832.748
   12210.000       82.082     -114.499    512838.734
   12240.000       81.701     -101.456    512798.654
   12270.000       80.935      -90.093    512712.682
   12300.000       79.871      -80.809    512581.193
   12330.000       78.592      -73.450    512404.760
   12360.000       77.163      -67.657    512184.151
   12390.000       75.628      -63.069    511920.327
   12420.000       74.017      -59.392    511614.439
   12450.000       72.351      -56.405    511267.819
   12480.000       70.644      -53.944    510881.980
   12510.000       68.906      -51.891    510458.605
   12540.000       67.143      -50.157    509999.544
   12570.000       65.362      -48.677    509506.800
   12600.000       63.565      -47.401    508982.529
   12630.000       61.755      -46.292    508429.024
   12660.000       59.935      -45.320    507848.706
   12690.000       58.106      -44.462    507244.118
   12720.000       56.270      -43.700    506617.911
   12750.000       54.427      -43.019    505972.830
   12780.000       52.579      -42.408    505311.708
   12810.000       50.725      -41.855    504637.451
   12840.000       48.868      -41.355    503953.022
   12870.000       47.006      -40.899    503261.436
   12900.000       45.141      -40.482    502565.738
   12930.000       43.273      -40.099    501868.996
   12960.000       41.402      -39.746    501174.285
   12990.000       39.528      -39.420    500484.673
   13020.000       37.652      -39.118    499803.210
   13050.000       35.773      -38.836    499132.910
   13080.000       33.893      -38.574    498476.742
   13110.000       32.011      -38.327    497837.615
   13140.000       30.127      -38.096    497218.363
   13170.000       28.241      -37.878    496621.736
   13200.000       26.354      -37.672    496050.385
   13230.000       24.466      -37.476    495506.851
   13260.000       22.576      -37.290    494993.552
   13290.000       20.685      -37.112    494512.772
   13320.000       18.793      -36.941    494066.656
   13350.000       16.900      -36.777    493657.190
   13380.000       15.007      -36.619    493286.203
   13410.000       13.112      -36.466    492955.349
   13440.000       11.217      -36.317    492666.105
   13470.000        9.322      -36.171    492419.764
   13500.000        7.426      -36.028    492217.427
   13530.000        5.529      -35.888    492059.996
   13560.000        3.633      -35.749    491948.177
   13590.000        1.736      -35.611    491882.470
   13620.000       -0.161      -35.474    491863.167
   13650.000       -2.058      -35.337    491890.356
   13680.000       -3.955      -35.199    491963.915
   13710.000       -5.851      -35.060    492083.515
   13740.000       -7.748      -34.920    492248.621
   13770.000       -9.643      -34.776    492458.495
   13800.000      -11.539      -34.630    492712.199
   13830.000      -13.434      -34.480    493008.600
   13860.000      -15.328      -34.326    493346.374
   13890.000      -17.222      -34.167    493724.012
   13920.000      -19.114      -34.002    494139.831
   13950.000      -21.006      -33.830    494591.974
   13980.000      -22.897      -33.651    495078.426
   14010.000      -24.786      -33.463    495597.021
   14040.000      -26.674      -33.266    496145.450
   14070.000      -28.561      -33.058    496721.272
   14100.000      -30.447      -32.837    497321.928
   14130.000      -32.330      -32.604    497944.749
   14160.000      -34.212      -32.355    498586.970
   14190.000      -36.092      -32.089    499245.742
   14220.000      -37.970      -31.804    499918.147
   14250.000      -39.846      -31.498    500601.207
   14280.000      -41.719      -31.168    501291.900
   14310.000      -43.590      -30.810    501987.172
   14340.000      -45.458      -30.422    502683.954
   14370.000      -47.322      -29.999    503379.170
   14400.000      -49.183      -29.535    504069.755
   14430.000      -51.040      -29.026    504752.669
   14460.000      -52.893      -28.465    505424.905
   14490.000      -54.740      -27.842    506083.507
   14520.000      -56.582      -27.149    506725.583
   14550.000      -58.417      -26.371    507348.313
   14580.000      -60.245      -25.496    507948.966
   14610.000      -62.063      -24.502    508524.910
   14640.000      -63.871      -23.367    509073.622
   14670.000      -65.665      -22.059    509592.701
   14700.000      -67.444      -20.540    510079.876
   14730.000      -69.203      -18.757    510533.019
   14760.000      -70.936      -16.641    510950.150
   14790.000      -72.637      -14.101    511329.448
   14820.000      -74.295      -11.009    511669.257
   14850.000      -75.894       -7.195    511968.097
   14880.000      -77.414       -2.426    512224.663
   14910.000      -78.822        3.606    512437.838
   14940.000      -80.069       11.268    512606.694
   14970.000      -81.088       20.905    512730.493
   15000.000      -81.795       32.601    512808.698
   15030.000      -82.104       45.834    512840.968
   15060.000      -81.970       59.362    512827.162
   15090.000      -81.414       71.781    512767.341
   15120.000      -80.509       82.260    512661.764
   15150.000      -79.344       90.679    512510.892
   15180.000      -77.994       97.318    512315.382
   15210.000      -76.515      102.553    512076.086
   15240.000      -74.944      106.718    511794.045
   15270.000      -73.307      110.076    511470.491
   15300.000      -71.622      112.820    511106.833
   15330.000      -69.901      115.093    510704.658
   15360.000      -68.151      117.000    510265.722
   15390.000      -66.380      118.618    509791.941
   15420.000      -64.592      120.005    509285.386
   15450.000      -62.789      121.205    508748.271
   15480.000      -60.975      122.252    508182.947
   15510.000      -59.151      123.173    507591.888
   15540.000      -57.319      123.987    506977.685
   15570.000      -55.479      124.713    506343.030
   15600.000      -53.634      125.363    505690.709
   15630.000      -51.783      125.948    505023.587
   15660.000      -49.928      126.477    504344.595
   15690.000      -48.069      126.957    503656.721
   15720.000      -46.206      127.396    502962.994
   15750.000      -44.339      127.798    502266.471
   15780.000      -42.470      128.167    501570.224
   15810.000      -40.597      128.508    500877.328
   15840.000      -38.723      128.824    500190.844
   15870.000      -36.845      129.117    499513.807
   15900.000      -34.966      129.390    498849.216
   15930.000      -33.085      129.645    498200.014
   15960.000      -31.202      129.885    497569.079
   15990.000      -29.317      130.110    496959.213
   16020.000      -27.431      130.323    496373.122
   16050.000      -25.543      130.525    495813.413
   16080.000      -23.654      130.716    495282.574
   16110.000      -21.764      130.899    494782.968
   16140.000      -19.873      131.073    494316.821
   16170.000      -17.980      131.241    493886.210
   16200.000      -16.087      131.402    493493.055
   16230.000      -14.193      131.559    493139.110
   16260.000      -12.299      131.710    492825.955
   16290.000      -10.403      131.858    492554.989
   16320.000       -8.508      132.002    492327.422
   16350.000       -6.611      132.144    492144.271
   16380.000       -4.715      132.283    492006.354
   16410.000       -2.818      132.421    491914.288
   16440.000       -0.921      132.559    491868.485
   16470.000        0.976      132.696    491869.150
   16500.000        2.872      132.833    491916.280
   16530.000        4.769      132.971    492009.664
   16560.000        6.666      133.111    492148.883
   16590.000        8.562      133.253    492333.317
   16620.000       10.458      133.397    492562.141
   16650.000       12.353      133.545    492834.331
   16680.000       14.247      133.696    493148.673
   16710.000       16.141      133.853    493503.762
   16740.000       18.034      134.014    493898.013
   16770.000       19.927      134.182    494329.668
   16800.000       21.818      134.357    494796.802
   16830.000       23.708      134.540    495297.332
   16860.000       25.597      134.732    495829.030
   16890.000       27.485      134.933    496389.529
   16920.000       29.371      135.147    496976.336
   16950.000       31.256      135.372    497586.844
   16980.000       33.139      135.612    498218.340
   17010.000       35.020      135.868    498868.023
   17040.000       36.899      136.142    499533.011
   17070.000       38.776      136.436    500210.360
   17100.000       40.651      136.752    500897.070
   17130.000       42.523      137.094    501590.105
   17160.000       44.393      137.464    502286.402
   17190.000       46.259      137.867    502982.888
   17220.000       48.122      138.306    503676.490
   17250.000       49.981      138.788    504364.151
   17280.000       51.836      139.319    505042.845
   17310.000       53.687      139.906    505709.585
   17340.000       55.532      140.557    506361.440
   17370.000       57.371      141.285    506995.549
   17400.000       59.203      142.103    507609.127
   17430.000       61.027      143.027    508199.485
   17460.000       62.841      144.078    508764.036
   17490.000       64.643      145.283    509300.309
   17520.000       66.431      146.676    509805.957
   17550.000       68.202      148.301    510278.770
   17580.000       69.950      150.217    510716.681
   17610.000       71.671      152.502    511117.778
   17640.000       73.355      155.262    511480.310
   17670.000       74.990      158.639    511802.696
   17700.000       76.559      162.831    512083.531
   17730.000       78.035      168.101    512321.589
   17760.000       79.380      174.786    512515.833
   17790.000       80.539     -176.739    512665.418
   17820.000       81.435     -166.201    512769.692
   17850.000       81.980     -153.734    512828.200
   17880.000       82.101     -140.194    512840.688
   17910.000       81.780     -126.991    512807.102
   17940.000       81.063     -115.349    512727.587
   17970.000       80.036     -105.772    512602.490
   18000.000       78.783      -98.162    512432.356
   18030.000       77.372      -92.171    512217.927
   18060.000       75.850      -87.433    511960.135
   18090.000       74.248      -83.642    511660.105
   18120.000       72.589      -80.569    511319.144
   18150.000       70.887      -78.042    510938.741
   18180.000       69.153      -75.937    510520.554
   18210.000       67.393      -74.163    510066.410
   18240.000       65.614      -72.650    509578.291
   18270.000       63.819      -71.348    509058.333
   18300.000       62.011      -70.217    508508.808
   18330.000       60.193      -69.227    507932.122
   18360.000       58.365      -68.354    507330.800
   18390.000       56.529      -67.580    506707.479
   18420.000       54.688      -66.888    506064.891
   18450.000       52.840      -66.267    505405.858
   18480.000       50.987      -65.708    504733.275
   18510.000       49.130      -65.200    504050.100
   18540.000       47.269      -64.738    503359.340
   18570.000       45.404      -64.316    502664.036
   18600.000       43.537      -63.929    501967.255
   18630.000       41.666      -63.572    501272.071
   18660.000       39.792      -63.242    500581.554
   18690.000       37.917      -62.937    499898.757
   18720.000       36.039      -62.652    499226.701
   18750.000       34.158      -62.387    498568.361
   18780.000       32.276      -62.139    497926.655
   18810.000       30.393      -61.905    497304.431
   18840.000       28.507      -61.686    496704.448
   18870.000       26.620      -61.478    496129.375
   18900.000       24.732      -61.281    495581.766
   18930.000       22.843      -61.093    495064.058
   18960.000       20.952      -60.914    494578.557
   18990.000       19.060      -60.743    494127.426
   19020.000       17.167      -60.578    493712.674
   19050.000       15.274      -60.419    493336.153
   19080.000       13.380      -60.265    492999.542
   19110.000       11.485      -60.115    492704.345
   19140.000        9.589      -59.969    492451.879
   19170.000        7.693      -59.826    492243.274
   19200.000        5.797      -59.685    492079.460
   19230.000        3.900      -59.546    491961.170
   19260.000        2.004      -59.408    491888.934
   19290.000        0.107      -59.271    491863.074
   19320.000       -1.790      -59.134    491883.705
   19350.000       -3.687      -58.996    491950.737
   19380.000       -5.584      -58.858    492063.868
   19410.000       -7.480      -58.717    492222.593
   19440.000       -9.376      -58.574    492426.203
   19470.000      -11.272      -58.429    492673.787
   19500.000      -13.167      -58.279    492964.240
   19530.000      -15.061      -58.126    493296.263
   19560.000      -16.954      -57.967    493668.375
   19590.000      -18.847      -57.803    494078.915
   19620.000      -20.739      -57.632    494526.051
   19650.000      -22.630      -57.454    495007.791
   19680.000      -24.520      -57.268    495521.988
   19710.000      -26.408      -57.072    496066.352
   19740.000      -28.295      -56.865    496638.461
   19770.000      -30.181      -56.647    497235.773
   19800.000      -32.065      -56.415    497855.632
   19830.000      -33.947      -56.169    498495.286
   19860.000      -35.827      -55.905    499151.899
   19890.000      -37.705      -55.623    499822.560
   19920.000      -39.582      -55.320    500504.299
   19950.000      -41.455      -54.993    501194.099
   19980.000      -43.326      -54.640    501888.911
   20010.000      -45.194      -54.256    502585.666
   20040.000      -47.059      -53.838    503281.290
   20070.000      -48.921      -53.381    503972.714
   20100.000      -50.779      -52.879    504656.893
   20130.000      -52.632      -52.325    505330.816
   20160.000      -54.480      -51.712    505991.519
   20190.000      -56.323      -51.029    506636.100
   20220.000      -58.159      -50.264    507261.727
   20250.000      -59.987      -49.403    507865.657
   20280.000      -61.807      -48.428    508445.243
   20310.000      -63.616      -47.314    508997.946
   20340.000      -65.413      -46.033    509521.347
   20370.000      -67.194      -44.547    510013.156
   20400.000      -68.956      -42.804    510471.225
   20430.000      -70.693      -40.741    510893.551
   20460.000      -72.399      -38.267    511278.291
   20490.000      -74.064      -35.263    511623.766
   20520.000      -75.673      -31.563    511928.470
   20550.000      -77.206      -26.945    512191.073
   20580.000      -78.631      -21.113    512410.431
   20610.000      -79.905      -13.704    512585.589
   20640.000      -80.961       -4.361    512715.783
   20670.000      -81.717        7.060    512800.447
   20700.000      -82.087       20.137    512839.211
   20730.000      -82.016       33.714    512831.908
   20760.000      -81.516       46.359    512778.568
   20790.000      -80.654       57.132    512679.424
