                                 24 May 2018 18:54:42
Satellite-Sat0111


Time (EpSec)    Lat (deg)    Lon (deg)      Alt (m)  
    6270.000      -63.037     -147.864    1048325.146
    6300.000      -61.464     -146.639    1047839.355
    6330.000      -59.878     -145.544    1047332.082
    6360.000      -58.282     -144.560    1046805.100
    6390.000      -56.677     -143.672    1046260.253
    6420.000      -55.064     -142.867    1045699.448
    6450.000      -53.443     -142.134    1045124.648
    6480.000      -51.816     -141.464    1044537.867
    6510.000      -50.184     -140.849    1043941.163
    6540.000      -48.547     -140.283    1043336.631
    6570.000      -46.906     -139.760    1042726.391
    6600.000      -45.260     -139.276    1042112.590
    6630.000      -43.611     -138.826    1041497.384
    6660.000      -41.959     -138.406    1040882.939
    6690.000      -40.303     -138.014    1040271.418
    6720.000      -38.645     -137.646    1039664.977
    6750.000      -36.984     -137.301    1039065.752
    6780.000      -35.321     -136.976    1038475.860
    6810.000      -33.656     -136.668    1037897.382
    6840.000      -31.989     -136.377    1037332.363
    6870.000      -30.320     -136.101    1036782.801
    6900.000      -28.650     -135.838    1036250.639
    6930.000      -26.978     -135.587    1035737.762
    6960.000      -25.304     -135.348    1035245.986
    6990.000      -23.629     -135.118    1034777.055
    7020.000      -21.953     -134.896    1034332.631
    7050.000      -20.276     -134.683    1033914.292
    7080.000      -18.598     -134.478    1033523.522
    7110.000      -16.919     -134.278    1033161.709
    7140.000      -15.239     -134.084    1032830.139
    7170.000      -13.558     -133.896    1032529.990
    7200.000      -11.877     -133.711    1032262.330
    7230.000      -10.195     -133.530    1032028.110
    7260.000       -8.513     -133.353    1031828.165
    7290.000       -6.830     -133.178    1031663.206
    7320.000       -5.147     -133.005    1031533.819
    7350.000       -3.463     -132.834    1031440.466
    7380.000       -1.780     -132.664    1031383.478
    7410.000       -0.096     -132.495    1031363.060
    7440.000        1.587     -132.325    1031379.283
    7470.000        3.271     -132.155    1031432.090
    7500.000        4.954     -131.984    1031521.293
    7530.000        6.637     -131.811    1031646.574
    7560.000        8.320     -131.637    1031807.487
    7590.000       10.002     -131.460    1032003.460
    7620.000       11.684     -131.279    1032233.794
    7650.000       13.365     -131.095    1032497.671
    7680.000       15.046     -130.907    1032794.151
    7710.000       16.726     -130.714    1033122.180
    7740.000       18.405     -130.515    1033480.593
    7770.000       20.084     -130.310    1033868.115
    7800.000       21.761     -130.098    1034283.371
    7830.000       23.437     -129.878    1034724.886
    7860.000       25.112     -129.649    1035191.093
    7890.000       26.786     -129.410    1035680.340
    7920.000       28.458     -129.161    1036190.891
    7950.000       30.129     -128.899    1036720.939
    7980.000       31.798     -128.625    1037268.606
    8010.000       33.465     -128.336    1037831.955
    8040.000       35.131     -128.030    1038408.994
    8070.000       36.794     -127.707    1038997.685
    8100.000       38.455     -127.364    1039595.947
    8130.000       40.113     -126.999    1040201.670
    8160.000       41.769     -126.610    1040812.718
    8190.000       43.422     -126.194    1041426.938
    8220.000       45.071     -125.747    1042042.167
    8250.000       46.717     -125.267    1042656.239
    8280.000       48.359     -124.749    1043266.996
    8310.000       49.997     -124.188    1043872.290
    8340.000       51.630     -123.579    1044469.997
    8370.000       53.257     -122.915    1045058.020
    8400.000       54.878     -122.190    1045634.295
    8430.000       56.493     -121.394    1046196.804
    8460.000       58.099     -120.516    1046743.577
    8490.000       59.696     -119.544    1047272.699
    8520.000       61.283     -118.462    1047782.320
    8550.000       62.857     -117.253    1048270.659
    8580.000       64.417     -115.895    1048736.010
    8610.000       65.960     -114.358    1049176.747
    8640.000       67.482     -112.610    1049591.332
    8670.000       68.980     -110.607    1049978.320
    8700.000       70.446     -108.299    1050336.360
    8730.000       71.875     -105.617    1050664.206
    8760.000       73.256     -102.482    1050960.714
    8790.000       74.578      -98.793    1051224.852
    8820.000       75.822      -94.432    1051455.701
    8850.000       76.967      -89.264    1051652.458
    8880.000       77.985      -83.158    1051814.436
    8910.000       78.842      -76.018    1051941.073
    8940.000       79.497      -67.840    1052031.929
    8970.000       79.911      -58.786    1052086.687
    9000.000       80.054      -49.219    1052105.158
    9030.000       79.915      -39.647    1052087.276
    9060.000       79.505      -30.581    1052033.104
    9090.000       78.854      -22.387    1051942.830
    9120.000       78.001      -15.230    1051816.768
    9150.000       76.985       -9.108    1051655.358
    9180.000       75.841       -3.927    1051459.159
    9210.000       74.598        0.447    1051228.856
    9240.000       73.278        4.146    1050965.249
    9270.000       71.898        7.289    1050669.257
    9300.000       70.470        9.977    1050341.910
    9330.000       69.004       12.291    1049984.349
    9360.000       67.507       14.298    1049597.819
    9390.000       65.985       16.050    1049183.669
    9420.000       64.442       17.590    1048743.343
    9450.000       62.883       18.952    1048278.378
    9480.000       61.308       20.163    1047790.398
    9510.000       59.722       21.246    1047281.107
    9540.000       58.125       22.219    1046752.286
    9570.000       56.519       23.099    1046205.784
    9600.000       54.904       23.896    1045643.514
    9630.000       53.283       24.623    1045067.445
    9660.000       51.656       25.287    1044479.597
    9690.000       50.023       25.897    1043882.030
    9720.000       48.386       26.459    1043276.841
    9750.000       46.744       26.978    1042666.156
    9780.000       45.098       27.458    1042052.120
    9810.000       43.449       27.905    1041436.893
    9840.000       41.796       28.322    1040822.639
    9870.000       40.140       28.712    1040211.523
    9900.000       38.482       29.077    1039605.696
    9930.000       36.821       29.420    1039007.296
    9960.000       35.158       29.744    1038418.434
    9990.000       33.492       30.050    1037841.190
   10020.000       31.825       30.339    1037277.603
   10050.000       30.156       30.614    1036729.667
   10080.000       28.485       30.875    1036199.319
   10110.000       26.813       31.125    1035688.437
   10140.000       25.139       31.364    1035198.832
   10170.000       23.464       31.593    1034732.238
   10200.000       21.788       31.813    1034290.311
   10230.000       20.111       32.026    1033874.618
   10260.000       18.433       32.231    1033486.636
   10290.000       16.753       32.430    1033127.742
   10320.000       15.073       32.623    1032799.211
   10350.000       13.393       32.811    1032502.211
   10380.000       11.711       32.995    1032237.800
   10410.000       10.029       33.176    1032006.916
   10440.000        8.347       33.353    1031810.381
   10470.000        6.664       33.527    1031648.896
   10500.000        4.981       33.700    1031523.034
   10530.000        3.298       33.871    1031433.245
   10560.000        1.614       34.041    1031379.847
   10590.000       -0.069       34.211    1031363.031
   10620.000       -1.753       34.380    1031382.857
   10650.000       -3.436       34.550    1031439.253
   10680.000       -5.119       34.721    1031532.020
   10710.000       -6.803       34.894    1031660.827
   10740.000       -8.485       35.069    1031825.216
   10770.000      -10.168       35.246    1032024.600
   10800.000      -11.850       35.427    1032258.272
   10830.000      -13.531       35.611    1032525.398
   10860.000      -15.211       35.800    1032825.029
   10890.000      -16.891       35.994    1033156.100
   10920.000      -18.571       36.193    1033517.434
   10950.000      -20.249       36.399    1033907.746
   10980.000      -21.926       36.612    1034325.651
   11010.000      -23.602       36.833    1034769.666
   11040.000      -25.277       37.062    1035238.214
   11070.000      -26.950       37.302    1035729.633
   11100.000      -28.623       37.553    1036242.184
   11130.000      -30.293       37.815    1036774.048
   11160.000      -31.962       38.091    1037323.345
   11190.000      -33.629       38.382    1037888.130
   11220.000      -35.294       38.689    1038466.406
   11250.000      -36.957       39.014    1039056.131
   11280.000      -38.618       39.359    1039655.221
   11310.000      -40.276       39.726    1040261.563
   11340.000      -41.932       40.118    1040873.019
   11370.000      -43.584       40.537    1041487.434
   11400.000      -45.233       40.987    1042102.645
   11430.000      -46.879       41.471    1042716.487
   11460.000      -48.521       41.993    1043326.801
   11490.000      -50.158       42.558    1043931.444
   11520.000      -51.790       43.172    1044528.292
   11550.000      -53.417       43.841    1045115.250
   11580.000      -55.037       44.573    1045690.260
   11610.000      -56.651       45.377    1046251.308
   11640.000      -58.256       46.264    1046796.429
   11670.000      -59.853       47.246    1047323.715
   11700.000      -61.438       48.339    1047831.321
   11730.000      -63.011       49.561    1048317.474
   11760.000      -64.570       50.937    1048780.475
   11790.000      -66.111       52.492    1049218.707
   11820.000      -67.631       54.264    1049630.641
   11850.000      -69.125       56.293    1050014.840
   11880.000      -70.589       58.636    1050369.965
   11910.000      -72.013       61.358    1050694.778
   11940.000      -73.389       64.542    1050988.147
   11970.000      -74.704       68.292    1051249.050
   12000.000      -75.939       72.727    1051476.580
   12030.000      -77.073       77.981    1051669.945
   12060.000      -78.077       84.185    1051828.471
   12090.000      -78.916       91.430    1051951.607
   12120.000      -79.549       99.704    1052038.925
   12150.000      -79.937      108.828    1052090.121
   12180.000      -80.053      118.420    1052105.017
   12210.000      -79.887      127.963    1052083.562
   12240.000      -79.452      136.956    1052025.829
   12270.000      -78.778      145.052    1051932.020
   12300.000      -77.907      152.105    1051802.460
   12330.000      -76.877      158.129    1051637.602
   12360.000      -75.723      163.226    1051438.017
   12390.000      -74.472      167.527    1051204.401
   12420.000      -73.145      171.167    1050937.567
   12450.000      -71.759      174.261    1050638.444
   12480.000      -70.327      176.909    1050308.073
   12510.000      -68.858      179.190    1049947.606
   12540.000      -67.358     -178.830    1049558.299
   12570.000      -65.834     -177.101    1049141.509
   12600.000      -64.290     -175.580    1048698.690
   12630.000      -62.728     -174.235    1048231.388
   12660.000      -61.153     -173.037    1047741.235
   12690.000      -59.565     -171.965    1047229.943
   12720.000      -57.967     -171.002    1046699.300
   12750.000      -56.360     -170.131    1046151.162
   12780.000      -54.745     -169.341    1045587.447
   12810.000      -53.124     -168.621    1045010.129
   12840.000      -51.496     -167.962    1044421.233
   12870.000      -49.863     -167.357    1043822.822
   12900.000      -48.225     -166.800    1043216.998
   12930.000      -46.582     -166.285    1042605.888
   12960.000      -44.936     -165.808    1041991.639
   12990.000      -43.286     -165.364    1041376.411
   13020.000      -41.633     -164.950    1040762.370
   13050.000      -39.977     -164.563    1040151.678
   13080.000      -38.319     -164.200    1039546.488
   13110.000      -36.657     -163.858    1038948.932
   13140.000      -34.994     -163.537    1038361.121
   13170.000      -33.329     -163.233    1037785.130
   13200.000      -31.661     -162.945    1037222.995
   13230.000      -29.992     -162.671    1036676.702
   13260.000      -28.321     -162.411    1036148.187
   13290.000      -26.648     -162.162    1035639.318
   13320.000      -24.975     -161.925    1035151.900
   13350.000      -23.300     -161.697    1034687.660
   13380.000      -21.623     -161.477    1034248.244
   13410.000      -19.946     -161.266    1033835.213
   13440.000      -18.267     -161.061    1033450.031
   13470.000      -16.588     -160.863    1033094.068
   13500.000      -14.908     -160.670    1032768.588
   13530.000      -13.227     -160.482    1032474.748
   13560.000      -11.546     -160.298    1032213.594
   13590.000       -9.864     -160.119    1031986.053
   13620.000       -8.182     -159.942    1031792.937
   13650.000       -6.499     -159.767    1031634.931
   13680.000       -4.816     -159.595    1031512.599
   13710.000       -3.132     -159.424    1031426.376
   13740.000       -1.449     -159.254    1031376.569
   13770.000        0.235     -159.084    1031363.356
   13800.000        1.918     -158.915    1031386.784
   13830.000        3.602     -158.745    1031446.768
   13860.000        5.285     -158.573    1031543.096
   13890.000        6.968     -158.400    1031675.425
   13920.000        8.651     -158.225    1031843.283
   13950.000       10.333     -158.048    1032046.073
   13980.000       12.015     -157.867    1032283.073
   14010.000       13.696     -157.682    1032553.440
   14040.000       15.377     -157.493    1032856.212
   14070.000       17.057     -157.299    1033190.313
   14100.000       18.736     -157.099    1033554.555
   14130.000       20.414     -156.892    1033947.644
   14160.000       22.091     -156.679    1034368.185
   14190.000       23.767     -156.457    1034814.683
   14220.000       25.442     -156.226    1035285.555
   14250.000       27.115     -155.985    1035779.132
   14280.000       28.787     -155.734    1036293.663
   14310.000       30.457     -155.470    1036827.327
   14340.000       32.126     -155.192    1037378.234
   14370.000       33.793     -154.900    1037944.435
   14400.000       35.458     -154.591    1038523.928
   14430.000       37.121     -154.264    1039114.667
   14460.000       38.781     -153.917    1039714.565
   14490.000       40.439     -153.548    1040321.505
   14520.000       42.094     -153.154    1040933.348
   14550.000       43.747     -152.732    1041547.938
   14580.000       45.395     -152.279    1042163.110
   14610.000       47.041     -151.791    1042776.701
   14640.000       48.682     -151.265    1043386.553
   14670.000       50.319     -150.695    1043990.522
   14700.000       51.950     -150.076    1044586.490
   14730.000       53.576     -149.401    1045172.364
   14760.000       55.196     -148.663    1045746.090
   14790.000       56.809     -147.851    1046305.658
   14820.000       58.414     -146.956    1046849.109
   14850.000       60.009     -145.963    1047374.540
   14880.000       61.594     -144.859    1047880.115
   14910.000       63.165     -143.622    1048364.065
   14940.000       64.722     -142.231    1048824.700
   14970.000       66.261     -140.655    1049260.413
   15000.000       67.779     -138.861    1049669.682
   15030.000       69.271     -136.803    1050051.079
   15060.000       70.731     -134.426    1050403.277
   15090.000       72.151     -131.663    1050725.046
   15120.000       73.522     -128.427    1051015.265
   15150.000       74.829     -124.616    1051272.926
   15180.000       76.056     -120.107    1051497.129
   15210.000       77.179     -114.764    1051687.095
   15240.000       78.168     -108.461    1051842.164
   15270.000       78.988     -101.113    1051961.794
   15300.000       79.598      -92.743    1052045.572
   15330.000       79.961      -83.554    1052093.204
   15360.000       80.049      -73.942    1052104.525
   15390.000       79.856      -64.433    1052079.497
   15420.000       79.395      -55.516    1052018.205
   15450.000       78.701      -47.519    1051920.864
   15480.000       77.813      -40.569    1051787.811
   15510.000       76.769      -34.642    1051619.510
   15540.000       75.604      -29.630    1051416.546
   15570.000       74.344      -25.399    1051179.625
   15600.000       73.011      -21.818    1050909.573
   15630.000       71.621      -18.772    1050607.328
   15660.000       70.184      -16.163    1050273.945
   15690.000       68.712      -13.914    1049910.584
   15720.000       67.209      -11.962    1049518.512
   15750.000       65.683      -10.254    1049099.097
   15780.000       64.137       -8.752    1048653.800
   15810.000       62.574       -7.422    1048184.177
   15840.000       60.997       -6.238    1047691.868
   15870.000       59.409       -5.178    1047178.593
   15900.000       57.810       -4.224    1046646.145
   15930.000       56.202       -3.361    1046096.389
   15960.000       54.586       -2.578    1045531.247
   15990.000       52.964       -1.865    1044952.701
   16020.000       51.335       -1.212    1044362.776
   16050.000       49.702       -0.612    1043763.543
   16080.000       48.063       -0.059    1043157.104
   16110.000       46.421        0.452    1042545.589
   16140.000       44.774        0.926    1041931.148
   16170.000       43.124        1.367    1041315.941
   16200.000       41.471        1.778    1040702.134
   16230.000       39.814        2.162    1040091.887
   16260.000       38.155        2.523    1039487.353
   16290.000       36.494        2.862    1038890.663
   16320.000       34.830        3.182    1038303.922
   16350.000       33.165        3.485    1037729.204
   16380.000       31.497        3.771    1037168.539
   16410.000       29.828        4.043    1036623.910
   16440.000       28.157        4.302    1036097.244
   16470.000       26.484        4.550    1035590.407
   16500.000       24.810        4.787    1035105.192
   16530.000       23.135        5.014    1034643.322
   16560.000       21.458        5.232    1034206.433
   16590.000       19.781        5.443    1033796.077
   16620.000       18.102        5.647    1033413.709
   16650.000       16.423        5.845    1033060.689
   16680.000       14.743        6.037    1032738.271
   16710.000       13.062        6.225    1032447.601
   16740.000       11.381        6.408    1032189.713
   16770.000        9.699        6.587    1031965.524
   16800.000        8.016        6.764    1031775.832
   16830.000        6.333        6.938    1031621.311
   16860.000        4.650        7.110    1031502.513
   16890.000        2.967        7.281    1031419.860
   16920.000        1.283        7.451    1031373.646
   16950.000       -0.400        7.621    1031364.036
   16980.000       -2.084        7.790    1031391.064
   17010.000       -3.767        7.961    1031454.634
   17040.000       -5.451        8.132    1031554.520
   17070.000       -7.134        8.305    1031690.366
   17100.000       -8.816        8.480    1031861.687
   17130.000      -10.498        8.658    1032067.876
   17160.000      -12.180        8.840    1032308.196
   17190.000      -13.861        9.025    1032581.795
   17220.000      -15.542        9.214    1032887.698
   17250.000      -17.222        9.409    1033224.817
   17280.000      -18.901        9.610    1033591.956
   17310.000      -20.579        9.817    1033987.808
   17340.000      -22.256       10.031    1034410.969
   17370.000      -23.932       10.254    1034859.936
   17400.000      -25.606       10.486    1035333.117
   17430.000      -27.279       10.727    1035828.833
   17460.000      -28.951       10.980    1036345.328
   17490.000      -30.622       11.245    1036880.772
   17520.000      -32.290       11.524    1037433.271
   17550.000      -33.957       11.818    1038000.869
   17580.000      -35.622       12.128    1038581.560
   17610.000      -37.284       12.457    1039173.292
   17640.000      -38.945       12.806    1039773.977
   17670.000      -40.602       13.178    1040381.495
   17700.000      -42.257       13.575    1040993.704
   17730.000      -43.909       14.000    1041608.447
   17760.000      -45.557       14.456    1042223.560
   17790.000      -47.202       14.947    1042836.879
   17820.000      -48.843       15.477    1043446.247
   17850.000      -50.479       16.052    1044049.524
   17880.000      -52.110       16.676    1044644.591
   17910.000      -53.736       17.357    1045229.361
   17940.000      -55.355       18.102    1045801.783
   17970.000      -56.967       18.922    1046359.852
   18000.000      -58.571       19.826    1046901.614
   18030.000      -60.165       20.828    1047425.174
   18060.000      -61.749       21.945    1047928.699
   18090.000      -63.319       23.196    1048410.430
   18120.000      -64.874       24.604    1048868.684
   18150.000      -66.412       26.199    1049301.862
   18180.000      -67.927       28.017    1049708.452
   18210.000      -69.416       30.104    1050087.036
   18240.000      -70.872       32.515    1050436.294
   18270.000      -72.288       35.321    1050755.008
   18300.000      -73.653       38.608    1051042.069
   18330.000      -74.954       42.483    1051296.477
   18360.000      -76.171       47.068    1051517.346
   18390.000      -77.282       52.499    1051703.908
   18420.000      -78.257       58.903    1051855.513
   18450.000      -79.058       66.355    1051971.635
   18480.000      -79.646       74.817    1052051.868
   18510.000      -79.983       84.069    1052095.935
   18540.000      -80.043       93.694    1052103.681
   18570.000      -79.822      103.166    1052075.081
   18600.000      -79.337      112.004    1052010.232
   18630.000      -78.622      119.900    1051909.362
   18660.000      -77.716      126.746    1051772.821
   18690.000      -76.659      132.578    1051601.083
   18720.000      -75.484      137.507    1051394.746
   18750.000      -74.216      141.669    1051154.529
   18780.000      -72.877      145.192    1050881.267
   18810.000      -71.481      148.191    1050575.912
   18840.000      -70.041      150.761    1050239.527
   18870.000      -68.565      152.978    1049873.285
   18900.000      -67.060      154.905    1049478.461
   18930.000      -65.532      156.590    1049056.434
   18960.000      -63.984      158.074    1048608.675
   18990.000      -62.420      159.389    1048136.747
   19020.000      -60.842      160.560    1047642.298
   19050.000      -59.252      161.609    1047127.056
   19080.000      -57.652      162.554    1046592.823
   19110.000      -56.043      163.408    1046041.467
   19140.000      -54.427      164.183    1045474.919
   19170.000      -52.804      164.891    1044895.162
   19200.000      -51.175      165.538    1044304.230
   19230.000      -49.541      166.133    1043704.194
   19260.000      -47.902      166.681    1043097.161
   19290.000      -46.259      167.189    1042485.263
   19320.000      -44.612      167.659    1041870.650
   19350.000      -42.961      168.097    1041255.484
   19380.000      -41.308      168.505    1040641.931
   19410.000      -39.651      168.887    1040032.151
   19440.000      -37.992      169.246    1039428.294
   19470.000      -36.330      169.583    1038832.489
   19500.000      -34.667      169.901    1038246.840
   19530.000      -33.001      170.202    1037673.414
   19560.000      -31.333      170.487    1037114.239
   19590.000      -29.663      170.758    1036571.292
   19620.000      -27.992      171.016    1036046.494
   19650.000      -26.319      171.262    1035541.704
   19680.000      -24.645      171.498    1035058.710
   19710.000      -22.970      171.724    1034599.225
   19740.000      -21.293      171.942    1034164.878
   19770.000      -19.616      172.152    1033757.211
   19800.000      -17.937      172.355    1033377.671
