                                24 May 2018 18:54:40
Satellite-RS071


Time (EpSec)    Lat (deg)    Lon (deg)      Alt (m) 
    2340.000      -16.317     -129.861    493538.795
    2370.000      -18.210     -129.695    493936.499
    2400.000      -20.102     -129.524    494371.416
    2430.000      -21.992     -129.345    494841.604
    2460.000      -23.882     -129.158    495344.969
    2490.000      -25.770     -128.961    495879.269
    2520.000      -27.657     -128.755    496442.126
    2550.000      -29.543     -128.537    497031.037
    2580.000      -31.427     -128.306    497643.385
    2610.000      -33.309     -128.060    498276.450
    2640.000      -35.189     -127.798    498927.424
    2670.000      -37.068     -127.518    499593.420
    2700.000      -38.944     -127.218    500271.488
    2730.000      -40.818     -126.894    500958.626
    2760.000      -42.689     -126.545    501651.797
    2790.000      -44.557     -126.167    502347.938
    2820.000      -46.423     -125.755    503043.975
    2850.000      -48.285     -125.305    503736.839
    2880.000      -50.143     -124.812    504423.476
    2910.000      -51.996     -124.270    505100.864
    2940.000      -53.845     -123.670    505766.023
    2970.000      -55.688     -123.003    506416.029
    3000.000      -57.526     -122.258    507048.029
    3030.000      -59.355     -121.422    507659.247
    3060.000      -61.177     -120.476    508247.006
    3090.000      -62.988     -119.400    508808.730
    3120.000      -64.787     -118.166    509341.959
    3150.000      -66.571     -116.739    509844.362
    3180.000      -68.337     -115.073    510313.741
    3210.000      -70.080     -113.109    510748.045
    3240.000      -71.794     -110.765    511145.378
    3270.000      -73.470     -107.934    511504.007
    3300.000      -75.095     -104.468    511822.365
    3330.000      -76.650     -100.168    512099.066
    3360.000      -78.109      -94.766    512332.903
    3390.000      -79.432      -87.927    512522.857
    3420.000      -80.561      -79.291    512668.101
    3450.000      -81.420      -68.624    512768.001
    3480.000      -81.922      -56.128    512822.124
    3510.000      -82.000      -42.707    512830.232
    3540.000      -81.642      -29.745    512792.292
    3570.000      -80.899      -18.378    512708.468
    3600.000      -79.855       -9.039    512579.125
    3630.000      -78.593       -1.607    512404.827
    3660.000      -77.177        4.260    512186.332
    3690.000      -75.652        8.914    511924.593
    3720.000      -74.049       12.647    511620.751
    3750.000      -72.389       15.683    511276.130
    3780.000      -70.688       18.184    510892.233
    3810.000      -68.954       20.271    510470.736
    3840.000      -67.195       22.035    510013.478
    3870.000      -65.417       23.540    509522.458
    3900.000      -63.623       24.837    508999.822
    3930.000      -61.815       25.966    508447.855
    3960.000      -59.998       26.954    507868.974
    3990.000      -58.171       27.827    507265.714
    4020.000      -56.336       28.602    506640.718
    4050.000      -54.495       29.295    505996.730
    4080.000      -52.648       29.917    505336.575
    4110.000      -50.796       30.479    504663.155
    4140.000      -48.939       30.989    503979.431
    4170.000      -47.079       31.453    503288.412
    4200.000      -45.215       31.878    502593.143
    4230.000      -43.347       32.267    501896.688
    4260.000      -41.477       32.627    501202.121
    4290.000      -39.604       32.959    500512.511
    4320.000      -37.729       33.267    499830.905
    4350.000      -35.851       33.554    499160.320
    4380.000      -33.971       33.822    498503.726
    4410.000      -32.090       34.073    497864.031
    4440.000      -30.206       34.309    497244.075
    4470.000      -28.321       34.531    496646.609
    4500.000      -26.435       34.742    496074.288
    4530.000      -24.547       34.942    495529.657
    4560.000      -22.658       35.132    495015.139
    4590.000      -20.767       35.314    494533.024
    4620.000      -18.876       35.488    494085.461
    4650.000      -16.984       35.655    493674.445
    4680.000      -15.091       35.817    493301.810
    4710.000      -13.197       35.974    492969.217
    4740.000      -11.302       36.126    492678.153
    4770.000       -9.407       36.275    492429.917
    4800.000       -7.512       36.421    492225.618
    4830.000       -5.616       36.564    492066.170
    4860.000       -3.719       36.706    491952.285
    4890.000       -1.823       36.847    491884.472
    4920.000        0.073       36.987    491863.035
    4950.000        1.970       37.127    491888.069
    4980.000        3.866       37.268    491959.463
    5010.000        5.762       37.410    492076.897
    5040.000        7.658       37.554    492239.847
    5070.000        9.554       37.700    492447.583
    5100.000       11.449       37.849    492699.177
    5130.000       13.343       38.002    492993.506
    5160.000       15.237       38.159    493329.255
    5190.000       17.130       38.321    493704.924
    5220.000       19.023       38.489    494118.837
    5250.000       20.914       38.664    494569.149
    5280.000       22.804       38.846    495053.852
    5310.000       24.693       39.037    495570.785
    5340.000       26.581       39.237    496117.649
    5370.000       28.467       39.449    496692.009
    5400.000       30.352       39.672    497291.313
    5430.000       32.235       39.909    497912.897
    5460.000       34.117       40.162    498554.002
    5490.000       35.996       40.431    499211.785
    5520.000       37.874       40.719    499883.330
    5550.000       39.749       41.029    500565.663
    5580.000       41.622       41.363    501255.767
    5610.000       43.492       41.725    501950.589
    5640.000       45.359       42.117    502647.062
    5670.000       47.223       42.545    503342.111
    5700.000       49.083       43.012    504032.673
    5730.000       50.939       43.526    504715.706
    5760.000       52.791       44.092    505388.204
    5790.000       54.637       44.719    506047.210
    5820.000       56.478       45.418    506689.827
    5850.000       58.312       46.200    507313.236
    5880.000       60.139       47.081    507914.702
    5910.000       61.956       48.080    508491.588
    5940.000       63.762       49.220    509041.368
    5970.000       65.555       50.532    509561.636
    6000.000       67.332       52.055    510050.116
    6030.000       69.089       53.841    510504.673
    6060.000       70.821       55.957    510923.322
    6090.000       72.519       58.495    511304.235
    6120.000       74.175       61.578    511645.750
    6150.000       75.773       65.374    511946.377
    6180.000       77.291       70.111    512204.805
    6210.000       78.697       76.085    512419.909
    6240.000       79.945       83.654    512590.751
    6270.000       80.968       93.151    512716.586
    6300.000       81.684      104.666    512796.868
    6330.000       82.009      117.711    512831.246
    6360.000       81.897      131.108    512819.570
    6390.000       81.365      143.485    512761.891
    6420.000       80.482      153.994    512658.462
    6450.000       79.335      162.479    512509.731
    6480.000       78.000      169.194    512316.347
    6510.000       76.533      174.499    512079.152
    6540.000       74.971      178.727    511799.180
    6570.000       73.342     -177.863    511477.651
    6600.000       71.663     -175.075    511115.967
    6630.000       69.946     -172.764    510715.707
    6660.000       68.201     -170.825    510278.617
    6690.000       66.434     -169.179    509806.606
    6720.000       64.648     -167.769    509301.736
    6750.000       62.848     -166.548    508766.215
    6780.000       61.036     -165.483    508202.386
    6810.000       59.214     -164.547    507612.717
    6840.000       57.384     -163.718    506999.792
    6870.000       55.546     -162.980    506366.299
    6900.000       53.702     -162.319    505715.016
    6930.000       51.853     -161.723    505048.805
    6960.000       49.999     -161.185    504370.594
    6990.000       48.140     -160.695    503683.366
    7020.000       46.278     -160.249    502990.147
    7050.000       44.413     -159.840    502293.993
    7080.000       42.544     -159.464    501597.972
    7110.000       40.673     -159.116    500905.160
    7140.000       38.799     -158.795    500218.615
    7170.000       36.922     -158.496    499541.376
    7200.000       35.044     -158.218    498876.439
    7230.000       33.163     -157.957    498226.750
    7260.000       31.281     -157.713    497595.190
    7290.000       29.397     -157.483    496984.562
    7320.000       27.511     -157.266    496397.576
    7350.000       25.624     -157.060    495836.843
    7380.000       23.736     -156.864    495304.855
    7410.000       21.846     -156.678    494803.981
    7440.000       19.955     -156.500    494336.451
    7470.000       18.063     -156.328    493904.349
    7500.000       16.171     -156.163    493509.602
    7530.000       14.277     -156.004    493153.971
    7560.000       12.383     -155.849    492839.043
    7590.000       10.488     -155.698    492566.224
    7620.000        8.593     -155.551    492336.734
    7650.000        6.697     -155.406    492151.597
    7680.000        4.801     -155.263    492011.642
    7710.000        2.905     -155.122    491917.494
    7740.000        1.009     -154.982    491869.573
    7770.000       -0.888     -154.842    491868.095
    7800.000       -2.784     -154.701    491913.066
    7830.000       -4.681     -154.560    492004.284
    7860.000       -6.577     -154.417    492141.342
    7890.000       -8.472     -154.273    492323.628
    7920.000      -10.368     -154.125    492550.325
    7950.000      -12.263     -153.975    492820.422
    7980.000      -14.157     -153.820    493132.712
    8010.000      -16.050     -153.661    493485.800
    8040.000      -17.943     -153.497    493878.110
    8070.000      -19.835     -153.326    494307.891
    8100.000      -21.726     -153.148    494773.228
    8130.000      -23.616     -152.962    495272.046
    8160.000      -25.504     -152.767    495802.124
    8190.000      -27.391     -152.562    496361.102
    8220.000      -29.277     -152.346    496946.494
    8250.000      -31.161     -152.117    497555.699
    8280.000      -33.044     -151.873    498186.010
    8310.000      -34.924     -151.614    498834.631
    8340.000      -36.803     -151.336    499498.685
    8370.000      -38.680     -151.039    500175.230
    8400.000      -40.554     -150.719    500861.273
    8430.000      -42.425     -150.374    501553.778
    8460.000      -44.294     -149.999    502249.685
    8490.000      -46.160     -149.592    502945.923
    8520.000      -48.022     -149.148    503639.419
    8550.000      -49.881     -148.662    504327.119
    8580.000      -51.735     -148.127    505005.993
    8610.000      -53.585     -147.535    505673.054
    8640.000      -55.429     -146.879    506325.372
    8670.000      -57.267     -146.146    506960.081
    8700.000      -59.098     -145.323    507574.395
    8730.000      -60.920     -144.394    508165.621
    8760.000      -62.733     -143.338    508731.168
    8790.000      -64.534     -142.128    509268.560
    8820.000      -66.320     -140.731    509775.447
    8850.000      -68.089     -139.102    510249.611
    8880.000      -69.836     -137.184    510688.980
    8910.000      -71.555     -134.900    511091.637
    8940.000      -73.236     -132.145    511455.822
    8970.000      -74.869     -128.780    511779.949
    9000.000      -76.436     -124.611    512062.602
    9030.000      -77.911     -119.383    512302.551
    9060.000      -79.255     -112.769    512498.748
    9090.000      -80.416     -104.406    512650.341
    9120.000      -81.318      -94.028    512756.667
    9150.000      -81.876      -81.752    512817.265
    9180.000      -82.016      -68.382    512831.870
    9210.000      -81.717      -55.273    512800.419
    9240.000      -81.024      -43.639    512723.049
    9270.000      -80.017      -34.012    512600.097
    9300.000      -78.781      -26.330    512432.097
    9330.000      -77.384      -20.265    512219.783
    9360.000      -75.872      -15.459    511964.079
    9390.000      -74.279      -11.610    511666.098
    9420.000      -72.626       -8.488    511327.142
    9450.000      -70.930       -5.919    510948.687
    9480.000      -69.200       -3.779    510532.386
    9510.000      -67.445       -1.975    510080.055
    9540.000      -65.669       -0.437    509593.670
    9570.000      -63.877        0.888    509075.358
    9600.000      -62.071        2.038    508527.385
    9630.000      -60.255        3.045    507952.149
    9660.000      -58.429        3.933    507352.169
    9690.000      -56.595        4.721    506730.076
    9720.000      -54.755        5.424    506088.597
    9750.000      -52.908        6.056    505430.548
    9780.000      -51.057        6.626    504758.821
    9810.000      -49.201        7.142    504076.369
    9840.000      -47.341        7.612    503386.196
    9870.000      -45.478        8.042    502691.341
    9900.000      -43.611        8.437    501994.868
    9930.000      -41.741        8.800    501299.849
    9960.000      -39.868        9.136    500609.355
    9990.000      -37.993        9.447    499926.437
   10020.000      -36.116        9.737    499254.117
   10050.000      -34.237       10.008    498595.371
   10080.000      -32.355       10.261    497953.120
   10110.000      -30.472       10.499    497330.211
   10140.000      -28.587       10.723    496729.411
   10170.000      -26.701       10.935    496153.387
   10200.000      -24.813       11.137    495604.701
   10230.000      -22.924       11.328    495085.793
   10260.000      -21.034       11.511    494598.975
   10290.000      -19.143       11.686    494146.415
   10320.000      -17.251       11.854    493730.130
   10350.000      -15.358       12.017    493351.976
   10380.000      -13.464       12.174    493013.642
   10410.000      -11.569       12.327    492716.638
   10440.000       -9.674       12.477    492462.290
   10470.000       -7.779       12.623    492251.734
   10500.000       -5.883       12.767    492085.913
   10530.000       -3.987       12.909    491965.566
   10560.000       -2.091       13.050    491891.232
   10590.000       -0.194       13.190    491863.243
   10620.000        1.702       13.330    491881.725
   10650.000        3.599       13.471    491946.595
   10680.000        5.495       13.612    492057.563
   10710.000        7.391       13.756    492214.132
   10740.000        9.287       13.901    492415.603
   10770.000       11.182       14.050    492661.076
   10800.000       13.076       14.202    492949.452
   10830.000       14.970       14.359    493279.446
   10860.000       16.863       14.520    493649.582
   10890.000       18.756       14.687    494058.209
   10920.000       20.647       14.861    494503.505
   10950.000       22.538       15.042    494983.484
   10980.000       24.427       15.232    495496.008
   11010.000       26.315       15.431    496038.795
   11040.000       28.201       15.641    496609.429
   11070.000       30.086       15.862    497205.373
   11100.000       31.970       16.097    497823.979
   11130.000       33.852       16.347    498462.501
   11160.000       35.731       16.614    499118.107
   11190.000       37.609       16.900    499787.889
   11220.000       39.485       17.207    500468.883
   11250.000       41.358       17.537    501158.074
   11280.000       43.228       17.895    501852.416
   11310.000       45.096       18.282    502548.842
   11340.000       46.960       18.705    503244.278
   11370.000       48.821       19.166    503935.658
   11400.000       50.678       19.673    504619.935
   11430.000       52.530       20.231    505294.099
   11460.000       54.377       20.849    505955.184
   11490.000       56.219       21.537    506600.286
   11520.000       58.054       22.307    507226.571
   11550.000       59.882       23.173    507831.294
   11580.000       61.700       24.154    508411.802
   11610.000       63.508       25.272    508965.553
   11640.000       65.303       26.558    509490.124
   11670.000       67.083       28.049    509983.220
   11700.000       68.843       29.794    510442.685
   11730.000       70.578       31.858    510866.513
   11760.000       72.282       34.330    511252.853
   11790.000       73.945       37.327    511600.018
   11820.000       75.552       41.010    511906.496
   11850.000       77.082       45.598    512170.948
   11880.000       78.507       51.377    512392.224
   11910.000       79.780       58.699    512569.357
   11940.000       80.840       67.909    512701.578
   11970.000       81.605       79.152    512788.311
   12000.000       81.990       92.040    512829.176
   12030.000       81.940      105.474    512823.997
   12060.000       81.463      118.063    512772.796
   12090.000       80.624      128.859    512675.797
   12120.000       79.510      137.620    512533.420
   12150.000       78.198      144.563    512346.288
   12180.000       76.746      150.045    512115.214
   12210.000       75.196      154.407    511841.205
   12240.000       73.575      157.920    511525.457
   12270.000       71.902      160.786    511169.345
   12300.000       70.190      163.157    510774.424
   12330.000       68.449      165.143    510342.417
   12360.000       66.684      166.826    509875.209
   12390.000       64.901      168.267    509374.844
   12420.000       63.103      169.512    508843.507
   12450.000       61.292      170.597    508283.524
   12480.000       59.471      171.551    507697.346
   12510.000       57.642      172.393    507087.541
   12540.000       55.805      173.144    506456.782
   12570.000       53.962      173.815    505807.838
   12600.000       52.114      174.419    505143.557
   12630.000       50.261      174.965    504466.859
   12660.000       48.403      175.461    503780.720
   12690.000       46.541      175.913    503088.162
   12720.000       44.676      176.327    502392.236
   12750.000       42.808      176.708    501696.011
   12780.000       40.937      177.059    501002.560
   12810.000       39.063      177.384    500314.948
   12840.000       37.187      177.685    499636.214
   12870.000       35.309      177.967    498969.362
   12900.000       33.429      178.230    498317.347
   12930.000       31.547      178.476    497683.058
   12960.000       29.663      178.708    497069.311
   12990.000       27.777      178.927    496478.831
   13020.000       25.890      179.134    495914.241
   13050.000       24.002      179.331    495378.053
   13080.000       22.113      179.519    494872.653
   13110.000       20.222      179.698    494400.291
   13140.000       18.330      179.870    493963.072
   13170.000       16.438     -179.964    493562.946
   13200.000       14.544     -179.804    493201.697
   13230.000       12.650     -179.648    492880.939
   13260.000       10.756     -179.497    492602.104
   13290.000        8.860     -179.349    492366.436
   13320.000        6.965     -179.204    492174.989
   13350.000        5.069     -179.061    492028.619
   13380.000        3.172     -178.919    491927.979
   13410.000        1.276     -178.779    491873.521
   13440.000       -0.620     -178.639    491865.488
   13470.000       -2.517     -178.499    491903.915
   13500.000       -4.413     -178.358    491988.630
   13530.000       -6.309     -178.215    492119.256
   13560.000       -8.205     -178.071    492295.207
   13590.000      -10.101     -177.924    492515.698
   13620.000      -11.995     -177.774    492779.742
   13650.000      -13.890     -177.620    493086.161
   13680.000      -15.783     -177.461    493433.586
   13710.000      -17.676     -177.298    493820.466
   13740.000      -19.568     -177.128    494245.074
   13770.000      -21.459     -176.951    494705.518
   13800.000      -23.349     -176.766    495199.745
   13830.000      -25.238     -176.573    495725.554
   13860.000      -27.125     -176.369    496280.604
   13890.000      -29.011     -176.154    496862.425
   13920.000      -30.896     -175.927    497468.433
   13950.000      -32.778     -175.686    498095.934
   13980.000      -34.659     -175.429    498742.144
   14010.000      -36.538     -175.154    499404.198
   14040.000      -38.415     -174.860    500079.162
   14070.000      -40.290     -174.543    500764.048
   14100.000      -42.162     -174.201    501455.826
   14130.000      -44.031     -173.831    502151.439
   14160.000      -45.897     -173.429    502847.816
   14190.000      -47.760     -172.991    503541.885
   14220.000      -49.619     -172.511    504230.586
   14250.000      -51.474     -171.983    504910.886
   14280.000      -53.324     -171.400    505579.793
   14310.000      -55.169     -170.753    506234.365
   14340.000      -57.008     -170.032    506871.727
   14370.000      -58.840     -169.223    507489.083
   14400.000      -60.664     -168.310    508083.724
   14430.000      -62.478     -167.273    508653.046
   14460.000      -64.281     -166.087    509194.554
   14490.000      -66.069     -164.718    509705.880
   14520.000      -67.841     -163.125    510184.788
   14550.000      -69.591     -161.252    510629.185
   14580.000      -71.314     -159.025    511037.129
   14610.000      -73.002     -156.344    511406.841
   14640.000      -74.643     -153.075    511736.707
   14670.000      -76.220     -149.034    512025.289
   14700.000      -77.709     -143.974    512271.328
   14730.000      -79.075     -137.577    512473.752
   14760.000      -80.266     -129.482    512631.680
   14790.000      -81.210     -119.393    512744.423
   14820.000      -81.821     -107.354    512811.491
   14850.000      -82.022      -94.063    512832.592
   14880.000      -81.785      -80.832    512807.633
   14910.000      -81.142      -68.940    512736.723
   14940.000      -80.175      -59.024    512620.172
   14970.000      -78.967      -51.085    512458.486
   15000.000      -77.589      -44.814    512252.370
   15030.000      -76.091      -39.850    512002.723
   15060.000      -74.507      -35.882    511710.631
   15090.000      -72.862      -32.669    511377.368
   15120.000      -71.171      -30.031    511004.388
   15150.000      -69.446      -27.837    510593.318
   15180.000      -67.693      -25.990    510145.953
   15210.000      -65.920      -24.417    509664.246
   15240.000      -64.130      -23.065    509150.303
   15270.000      -62.326      -21.893    508606.371
   15300.000      -60.511      -20.867    508034.831
   15330.000      -58.687      -19.964    507438.184
   15360.000      -56.854      -19.163    506819.047
   15390.000      -55.015      -18.448    506180.134
   15420.000      -53.169      -17.807    505524.249
   15450.000      -51.318      -17.229    504854.274
   15480.000      -49.463      -16.705    504173.154
   15510.000      -47.604      -16.229    503483.887
   15540.000      -45.741      -15.794    502789.507
   15570.000      -43.874      -15.394    502093.076
   15600.000      -42.005      -15.027    501397.666
   15630.000      -40.133      -14.688    500706.349
   15660.000      -38.258      -14.373    500022.179
   15690.000      -36.381      -14.080    499348.183
   15720.000      -34.502      -13.807    498687.345
   15750.000      -32.621      -13.551    498042.593
   15780.000      -30.738      -13.311    497416.787
   15810.000      -28.853      -13.085    496812.705
   15840.000      -26.967      -12.871    496233.029
   15870.000      -25.080      -12.669    495680.336
   15900.000      -23.191      -12.476    495157.086
   15930.000      -21.301      -12.292    494665.608
   15960.000      -19.410      -12.116    494208.090
   15990.000      -17.518      -11.946    493786.573
   16020.000      -15.625      -11.783    493402.935
   16050.000      -13.731      -11.625    493058.890
   16080.000      -11.837      -11.471    492755.972
   16110.000       -9.942      -11.322    492495.534
   16140.000       -8.046      -11.175    492278.741
   16170.000       -6.150      -11.031    492106.560
   16200.000       -4.254      -10.889    491979.762
   16230.000       -2.358      -10.748    491898.914
   16260.000       -0.462      -10.607    491864.377
   16290.000        1.435      -10.467    491876.305
   16320.000        3.331      -10.327    491934.645
   16350.000        5.228      -10.185    492039.136
   16380.000        7.124      -10.042    492189.312
   16410.000        9.019       -9.897    492384.500
   16440.000       10.914       -9.749    492623.828
   16470.000       12.809       -9.597    492906.227
   16500.000       14.703       -9.441    493230.435
   16530.000       16.596       -9.281    493595.006
   16560.000       18.489       -9.114    493998.311
   16590.000       20.380       -8.941    494438.551
   16620.000       22.271       -8.761    494913.765
   16650.000       24.160       -8.573    495421.833
   16680.000       26.049       -8.375    495960.495
   16710.000       27.935       -8.167    496527.352
   16740.000       29.821       -7.947    497119.884
   16770.000       31.704       -7.714    497735.458
   16800.000       33.586       -7.466    498371.341
   16830.000       35.466       -7.202    499024.711
   16860.000       37.345       -6.919    499692.672
   16890.000       39.220       -6.615    500372.266
   16920.000       41.094       -6.288    501060.485
   16950.000       42.965       -5.935    501754.285
   16980.000       44.833       -5.552    502450.603
   17010.000       46.697       -5.135    503146.364
   17040.000       48.559       -4.679    503838.501
   17070.000       50.416       -4.179    504523.963
   17100.000       52.269       -3.628    505199.734
   17130.000       54.117       -3.019    505862.841
   17160.000       55.960       -2.342    506510.370
   17190.000       57.796       -1.585    507139.477
   17220.000       59.624       -0.733    507747.404
   17250.000       61.444        0.230    508331.483
   17280.000       63.254        1.328    508889.158
   17310.000       65.051        2.588    509417.986
   17340.000       66.833        4.047    509915.655
   17370.000       68.596        5.753    510379.989
   17400.000       70.335        7.767    510808.958
   17430.000       72.044       10.175    511200.691
   17460.000       73.713       13.090    511553.477
   17490.000       75.329       16.664    511865.778
   17520.000       76.872       21.109    512136.232
   17550.000       78.314       26.700    512363.660
   17580.000       79.612       33.782    512547.070
   17610.000       80.706       42.709    512685.665
   17640.000       81.518       53.673    512778.840
   17670.000       81.961       66.380    512826.190
   17700.000       81.973       79.822    512827.509
   17730.000       81.554       92.605    512782.790
   17760.000       80.761      103.683    512692.229
   17790.000       79.681      112.724    512556.220
   17820.000       78.392      119.903    512375.354
   17850.000       76.958      125.569    512150.421
   17880.000       75.419      130.071    511882.400
   17910.000       73.807      133.690    511572.460
   17940.000       72.141      136.637    511221.951
   17970.000       70.434      139.071    510832.403
   18000.000       68.696      141.106    510405.516
   18030.000       66.934      142.827    509943.153
   18060.000       65.153      144.299    509447.335
   18090.000       63.357      145.569    508920.230
   18120.000       61.548      146.675    508364.141
   18150.000       59.729      147.646    507781.505
   18180.000       57.901      148.503    507174.873
   18210.000       56.065      149.265    506546.904
   18240.000       54.223      149.947    505900.354
   18270.000       52.375      150.560    505238.061
   18300.000       50.522      151.113    504562.935
   18330.000       48.665      151.616    503877.946
   18360.000       46.804      152.074    503186.110
   18390.000       44.939      152.493    502490.473
   18420.000       43.072      152.878    501794.105
   18450.000       41.201      153.233    501100.077
   18480.000       39.328      153.562    500411.456
   18510.000       37.452      153.867    499731.287
   18540.000       35.574      154.151    499062.580
   18570.000       33.694      154.416    498408.296
   18600.000       31.812      154.665    497771.335
   18630.000       29.929      154.899    497154.524
   18660.000       28.043      155.119    496560.601
   18690.000       26.157      155.328    495992.205
   18720.000       24.268      155.526    495451.864
   18750.000       22.379      155.715    494941.982
   18780.000       20.489      155.896    494464.829
   18810.000       18.597      156.069    494022.532
   18840.000       16.705      156.236    493617.063
   18870.000       14.812      156.397    493250.230
   18900.000       12.918      156.553    492923.670
   18930.000       11.023      156.705    492638.842
   18960.000        9.128      156.853    492397.018
   18990.000        7.232      156.998    492199.277
   19020.000        5.336      157.142    492046.505
   19050.000        3.440      157.283    491939.384
   19080.000        1.544      157.424    491878.393
   19110.000       -0.353      157.564    491863.805
   19140.000       -2.249      157.704    491895.685
   19170.000       -4.146      157.845    491973.890
   19200.000       -6.042      157.987    492098.071
   19230.000       -7.938      158.131    492267.673
   19260.000       -9.833      158.278    492481.936
   19290.000      -11.728      158.427    492739.905
   19320.000      -13.623      158.581    493040.426
   19350.000      -15.516      158.738    493382.157
   19380.000      -17.409      158.901    493763.573
   19410.000      -19.301      159.070    494182.971
   19440.000      -21.193      159.246    494638.481
   19470.000      -23.083      159.430    495128.073
   19500.000      -24.971      159.622    495649.566
   19530.000      -26.859      159.824    496200.638
   19560.000      -28.745      160.037    496778.837
   19590.000      -30.630      160.262    497381.594
   19620.000      -32.513      160.502    498006.230
   19650.000      -34.394      160.756    498649.974
   19680.000      -36.273      161.028    499309.969
   19710.000      -38.150      161.320    499983.292
   19740.000      -40.025      161.633    500666.960
   19770.000      -41.898      161.971    501357.951
   19800.000      -43.767      162.337    502053.209
   19830.000      -45.634      162.734    502749.664
   19860.000      -47.497      163.167    503444.243
   19890.000      -49.357      163.641    504133.885
   19920.000      -51.212      164.162    504815.553
   19950.000      -53.063      164.737    505486.245
   19980.000      -54.909      165.374    506143.015
   20010.000      -56.749      166.084    506782.976
   20040.000      -58.582      166.880    507403.319
   20070.000      -60.407      167.777    508001.324
   20100.000      -62.223      168.795    508574.370
   20130.000      -64.027      169.958    509119.948
   20160.000      -65.818      171.299    509635.669
   20190.000      -67.592      172.857    510119.279
   20220.000      -69.346      174.687    510568.664
   20250.000      -71.073      176.859    510981.861
   20280.000      -72.766      179.468    511357.067
   20310.000      -74.415     -177.355    511692.644
   20340.000      -76.002     -173.436    511987.128
   20370.000      -77.506     -168.538    512239.237
   20400.000      -78.892     -162.351    512447.870
   20430.000      -80.111     -154.517    512612.120
   20460.000      -81.095     -144.718    512731.270
   20490.000      -81.758     -132.929    512804.803
   20520.000      -82.021     -119.745    512832.397
   20550.000      -81.844     -106.419    512813.932
   20580.000      -81.255      -94.282    512749.489
   20610.000      -80.327      -84.076    512639.349
   20640.000      -79.149      -75.873    512483.991
   20670.000      -77.791      -69.389    512284.092
   20700.000      -76.308      -64.261    512040.522
   20730.000      -74.735      -60.169    511754.344
   20760.000      -73.097      -56.861    511426.804
   20790.000      -71.412      -54.151    511059.331
   20820.000      -69.691      -51.901    510653.529
