                                24 May 2018 18:54:41
Satellite-RS106


Time (EpSec)    Lat (deg)    Lon (deg)      Alt (m) 
    1920.000       45.842      -66.660    502827.384
    1950.000       43.975      -66.265    502130.682
    1980.000       42.105      -65.901    501434.855
    2010.000       40.232      -65.565    500742.976
    2040.000       38.357      -65.254    500058.102
    2070.000       36.479      -64.965    499383.264
    2100.000       34.600      -64.695    498721.447
    2130.000       32.718      -64.443    498075.586
    2160.000       30.835      -64.206    497448.544
    2190.000       28.950      -63.983    496843.104
    2220.000       27.063      -63.773    496261.955
    2250.000       25.175      -63.573    495707.682
    2280.000       23.286      -63.383    495182.749
    2310.000       21.396      -63.202    494689.493
    2340.000       19.504      -63.029    494230.112
    2370.000       17.612      -62.862    493806.652
    2400.000       15.718      -62.702    493421.004
    2430.000       13.824      -62.547    493074.886
    2460.000       11.930      -62.396    492769.844
    2490.000       10.034      -62.249    492507.241
    2520.000        8.138      -62.105    492288.250
    2550.000        6.242      -61.964    492113.849
    2580.000        4.346      -61.825    491984.819
    2610.000        2.449      -61.687    491901.735
    2640.000        0.552      -61.549    491864.969
    2670.000       -1.345      -61.412    491874.687
    2700.000       -3.242      -61.274    491930.844
    2730.000       -5.138      -61.136    492033.189
    2760.000       -7.035      -60.996    492181.264
    2790.000       -8.931      -60.853    492374.409
    2820.000      -10.826      -60.708    492611.758
    2850.000      -12.722      -60.560    492892.253
    2880.000      -14.616      -60.407    493214.639
    2910.000      -16.510      -60.250    493577.478
    2940.000      -18.403      -60.087    493979.149
    2970.000      -20.295      -59.918    494417.862
    3000.000      -22.186      -59.742    494891.659
    3030.000      -24.076      -59.557    495398.430
    3060.000      -25.965      -59.363    495935.918
    3090.000      -27.852      -59.159    496501.732
    3120.000      -29.738      -58.944    497093.353
    3150.000      -31.622      -58.715    497708.155
    3180.000      -33.505      -58.472    498343.406
    3210.000      -35.386      -58.213    498996.289
    3240.000      -37.264      -57.935    499663.908
    3270.000      -39.141      -57.637    500343.308
    3300.000      -41.015      -57.316    501031.480
    3330.000      -42.887      -56.969    501725.382
    3360.000      -44.756      -56.593    502421.948
    3390.000      -46.622      -56.183    503118.105
    3420.000      -48.484      -55.735    503810.781
    3450.000      -50.342      -55.244    504496.924
    3480.000      -52.197      -54.703    505173.515
    3510.000      -54.046      -54.104    505837.577
    3540.000      -55.890      -53.438    506486.191
    3570.000      -57.728      -52.694    507116.511
    3600.000      -59.558      -51.857    507725.769
    3630.000      -61.380      -50.910    508311.295
    3660.000      -63.192      -49.831    508870.524
    3690.000      -64.992      -48.592    509401.008
    3720.000      -66.777      -47.157    509900.426
    3750.000      -68.543      -45.479    510366.596
    3780.000      -70.287      -43.498    510797.479
    3810.000      -72.001      -41.129    511191.195
    3840.000      -73.676      -38.262    511546.026
    3870.000      -75.300      -34.742    511860.424
    3900.000      -76.853      -30.363    512133.017
    3930.000      -78.307      -24.846    512362.618
    3960.000      -79.621      -17.842    512548.226
    3990.000      -80.735       -8.979    512689.033
    4020.000      -81.569        1.962    512784.425
    4050.000      -82.036       14.726    512833.986
    4080.000      -82.070       28.313    512837.503
    4110.000      -81.666       41.285    512794.957
    4140.000      -80.882       52.538    512706.536
    4170.000      -79.805       61.711    512572.624
    4200.000      -78.518       68.975    512393.805
    4230.000      -77.082       74.696    512170.857
    4260.000      -75.542       79.228    511904.751
    4290.000      -73.928       82.864    511596.648
    4320.000      -72.259       85.820    511247.891
    4350.000      -70.551       88.256    510860.001
    4380.000      -68.811       90.291    510434.671
    4410.000      -67.047       92.010    509973.757
    4440.000      -65.265       93.479    509479.275
    4470.000      -63.467       94.745    508953.384
    4500.000      -61.657       95.847    508398.386
    4530.000      -59.837       96.813    507816.709
    4560.000      -58.008       97.665    507210.902
    4590.000      -56.171       98.423    506583.620
    4620.000      -54.328       99.100    505937.614
    4650.000      -52.479       99.708    505275.723
    4680.000      -50.626      100.257    504600.852
    4710.000      -48.768      100.756    503915.972
    4740.000      -46.906      101.210    503224.096
    4770.000      -45.041      101.625    502528.273
    4800.000      -43.172      102.006    501831.570
    4830.000      -41.301      102.357    501137.063
    4860.000      -39.427      102.682    500447.819
    4890.000      -37.551      102.984    499766.886
    4920.000      -35.672      103.264    499097.276
    4950.000      -33.792      103.526    498441.956
    4980.000      -31.910      103.772    497803.830
    5010.000      -30.025      104.002    497185.730
    5040.000      -28.140      104.220    496590.398
    5070.000      -26.253      104.426    496020.482
    5100.000      -24.364      104.621    495478.514
    5130.000      -22.474      104.807    494966.906
    5160.000      -20.583      104.984    494487.938
    5190.000      -18.692      105.155    494043.741
    5220.000      -16.799      105.318    493636.298
    5250.000      -14.905      105.476    493267.425
    5280.000      -13.011      105.630    492938.769
    5310.000      -11.116      105.779    492651.797
    5340.000       -9.220      105.924    492407.790
    5370.000       -7.324      106.067    492207.840
    5400.000       -5.428      106.207    492052.840
    5430.000       -3.531      106.346    491943.483
    5460.000       -1.634      106.484    491880.257
    5490.000        0.263      106.621    491863.446
    5520.000        2.159      106.758    491893.124
    5550.000        4.056      106.896    491969.159
    5580.000        5.953      107.035    492091.211
    5610.000        7.849      107.176    492258.735
    5640.000        9.745      107.320    492470.981
    5670.000       11.640      107.466    492727.000
    5700.000       13.535      107.616    493025.650
    5730.000       15.429      107.771    493365.595
    5760.000       17.323      107.930    493745.319
    5790.000       19.215      108.096    494163.127
    5820.000       21.107      108.268    494617.156
    5850.000       22.998      108.448    495105.381
    5880.000       24.887      108.636    495625.629
    5910.000       26.775      108.834    496175.581
    5940.000       28.662      109.043    496752.793
    5970.000       30.547      109.264    497354.698
    6000.000       32.431      109.499    497978.621
    6030.000       34.313      109.748    498621.794
    6060.000       36.193      110.015    499281.364
    6090.000       38.071      110.301    499954.408
    6120.000       39.946      110.609    500637.945
    6150.000       41.819      110.941    501328.953
    6180.000       43.690      111.300    502024.375
    6210.000       45.557      111.690    502721.142
    6240.000       47.422      112.116    503416.179
    6270.000       49.282      112.581    504106.422
    6300.000       51.139      113.093    504788.831
    6330.000       52.991      113.658    505460.403
    6360.000       54.839      114.284    506118.184
    6390.000       56.680      114.982    506759.286
    6420.000       58.515      115.765    507380.894
    6450.000       60.342      116.647    507980.281
    6480.000       62.160      117.647    508554.822
    6510.000       63.966      118.791    509101.999
    6540.000       65.760      120.110    509619.418
    6570.000       67.538      121.642    510104.817
    6600.000       69.295      123.441    510556.073
    6630.000       71.027      125.578    510971.216
    6660.000       72.726      128.145    511348.434
    6690.000       74.381      131.271    511686.080
    6720.000       75.977      135.130    511982.682
    6750.000       77.491      139.959    512236.947
    6780.000       78.891      146.069    512447.766
    6810.000       80.128      153.829    512614.222
    6840.000       81.132      163.576    512735.589
    6870.000       81.819      175.372    512811.338
    6900.000       82.106     -171.347    512841.140
    6930.000       81.948     -157.849    512824.865
    6960.000       81.371     -145.523    512762.584
    6990.000       80.450     -135.159    512654.568
    7020.000       79.274     -126.844    512501.288
    7050.000       77.916     -120.290    512303.410
    7080.000       76.431     -115.120    512061.798
    7110.000       74.856     -111.003    511777.504
    7140.000       73.217     -107.683    511451.767
    7170.000       71.530     -104.967    511086.007
    7200.000       69.807     -102.715    510681.821
    7230.000       68.056     -100.825    510240.973
    7260.000       66.284      -99.220    509765.388
    7290.000       64.495      -97.844    509257.144
    7320.000       62.691      -96.652    508718.464
    7350.000       60.877      -95.612    508151.704
    7380.000       59.052      -94.697    507559.345
    7410.000       57.220      -93.888    506943.985
    7440.000       55.380      -93.166    506308.319
    7470.000       53.535      -92.520    505655.140
    7500.000       51.684      -91.938    504987.314
    7530.000       49.828      -91.411    504307.779
    7560.000       47.969      -90.933    503619.523
    7590.000       46.105      -90.496    502925.577
    7620.000       44.239      -90.096    502228.999
    7650.000       42.369      -89.728    501532.863
    7680.000       40.497      -89.389    500840.241
    7710.000       38.622      -89.074    500154.195
    7740.000       36.744      -88.782    499477.758
    7770.000       34.865      -88.510    498813.925
    7800.000       32.984      -88.255    498165.637
    7830.000       31.101      -88.016    497535.769
    7860.000       29.216      -87.791    496927.117
    7890.000       27.330      -87.579    496342.382
    7920.000       25.442      -87.378    495784.164
    7950.000       23.553      -87.187    495254.947
    7980.000       21.662      -87.005    494757.085
    8010.000       19.771      -86.830    494292.797
    8040.000       17.879      -86.663    493864.151
    8070.000       15.986      -86.502    493473.059
    8100.000       14.092      -86.346    493121.266
    8130.000       12.197      -86.195    492810.342
    8160.000       10.302      -86.047    492541.676
    8190.000        8.406      -85.903    492316.467
    8220.000        6.510      -85.761    492135.723
    8250.000        4.613      -85.622    492000.251
    8280.000        2.717      -85.484    491910.657
    8310.000        0.820      -85.346    491867.342
    8340.000       -1.077      -85.209    491870.499
    8370.000       -2.974      -85.071    491920.113
    8400.000       -4.871      -84.933    492015.964
    8430.000       -6.767      -84.793    492157.623
    8460.000       -8.663      -84.651    492344.456
    8490.000      -10.559      -84.507    492575.628
    8520.000      -12.454      -84.359    492850.106
    8550.000      -14.349      -84.207    493166.665
    8580.000      -16.243      -84.050    493523.890
    8610.000      -18.136      -83.888    493920.187
    8640.000      -20.028      -83.720    494353.788
    8670.000      -21.919      -83.545    494822.759
    8700.000      -23.809      -83.361    495325.011
    8730.000      -25.698      -83.169    495858.307
    8760.000      -27.586      -82.966    496420.273
    8790.000      -29.472      -82.752    497008.410
    8820.000      -31.356      -82.526    497620.104
    8850.000      -33.239      -82.285    498252.639
    8880.000      -35.120      -82.028    498903.207
    8910.000      -36.999      -81.753    499568.925
    8940.000      -38.876      -81.458    500246.843
    8970.000      -40.751      -81.140    500933.961
    9000.000      -42.623      -80.797    501627.240
    9030.000      -44.492      -80.425    502323.617
    9060.000      -46.358      -80.020    503020.017
    9090.000      -48.221      -79.578    503713.369
    9120.000      -50.080      -79.094    504400.618
    9150.000      -51.935      -78.560    505078.738
    9180.000      -53.785      -77.970    505744.746
    9210.000      -55.630      -77.314    506395.714
    9240.000      -57.469      -76.582    507028.784
    9270.000      -59.300      -75.759    507641.178
    9300.000      -61.124      -74.828    508230.210
    9330.000      -62.937      -73.769    508793.301
    9360.000      -64.739      -72.555    509327.984
    9390.000      -66.526      -71.150    509831.921
    9420.000      -68.295      -69.510    510302.909
    9450.000      -70.042      -67.576    510738.888
    9480.000      -71.761      -65.268    511137.957
    9510.000      -73.443      -62.479    511498.372
    9540.000      -75.075      -59.063    511818.561
    9570.000      -76.639      -54.820    512097.129
    9600.000      -78.109      -49.483    512332.861
    9630.000      -79.446      -42.712    512524.730
    9660.000      -80.592      -34.131    512671.899
    9690.000      -81.472      -23.483    512773.729
    9720.000      -81.995      -10.933    512829.775
    9750.000      -82.092        2.622    512839.793
    9780.000      -81.748       15.763    512803.741
    9810.000      -81.013       27.298    512721.774
    9840.000      -79.972       36.762    512594.250
    9870.000      -78.709       44.275    512421.724
    9900.000      -77.292       50.190    512204.948
    9930.000      -75.764       54.871    511944.865
    9960.000      -74.159       58.619    511642.611
    9990.000      -72.497       61.660    511299.502
   10020.000      -70.794       64.162    510917.035
   10050.000      -69.058       66.247    510496.878
   10080.000      -67.298       68.007    510040.868
   10110.000      -65.518       69.507    509550.994
   10140.000      -63.722       70.800    509029.399
   10170.000      -61.913       71.923    508478.363
   10200.000      -60.094       72.906    507900.299
   10230.000      -58.266       73.773    507297.738
   10260.000      -56.430       74.543    506673.321
   10290.000      -54.588       75.231    506029.788
   10320.000      -52.740       75.848    505369.963
   10350.000      -50.887       76.406    504696.746
   10380.000      -49.030       76.911    504013.096
   10410.000      -47.169       77.371    503322.024
   10440.000      -45.304       77.791    502626.572
   10470.000      -43.436       78.177    501929.807
   10500.000      -41.565       78.532    501234.804
   10530.000      -39.692       78.860    500544.632
   10560.000      -37.816       79.165    499862.343
   10590.000      -35.938       79.448    499190.955
   10620.000      -34.057       79.713    498533.442
   10650.000      -32.175       79.960    497892.717
   10680.000      -30.291       80.193    497271.622
   10710.000      -28.406       80.412    496672.916
   10740.000      -26.519       80.620    496099.257
   10770.000      -24.631       80.816    495553.197
   10800.000      -22.741       81.004    495037.165
   10830.000      -20.850       81.182    494553.458
   10860.000      -18.959       81.353    494104.232
   10890.000      -17.066       81.518    493691.489
   10920.000      -15.172       81.677    493317.070
   10950.000      -13.278       81.831    492982.647
   10980.000      -11.383       81.980    492689.711
   11010.000       -9.488       82.126    492439.572
   11040.000       -7.592       82.269    492233.347
   11070.000       -5.695       82.410    492071.958
   11100.000       -3.799       82.549    491956.126
   11130.000       -1.902       82.687    491886.370
   11160.000       -0.005       82.824    491863.000
   11190.000        1.892       82.961    491886.122
   11220.000        3.789       83.099    491955.633
   11250.000        5.685       83.238    492071.220
   11280.000        7.582       83.379    492232.369
   11310.000        9.478       83.522    492438.357
   11340.000       11.373       83.668    492688.265
   11370.000       13.268       83.817    492980.976
   11400.000       15.162       83.971    493315.183
   11430.000       17.056       84.130    493689.393
   11460.000       18.949       84.295    494101.936
   11490.000       20.840       84.466    494550.973
   11520.000       22.731       84.644    495034.502
   11550.000       24.621       84.831    495550.368
   11580.000       26.509       85.028    496096.275
   11610.000       28.396       85.235    496669.793
   11640.000       30.281       85.455    497268.373
   11670.000       32.165       85.687    497889.355
   11700.000       34.047       85.935    498529.983
   11730.000       35.928       86.199    499187.415
   11760.000       37.806       86.482    499858.737
   11790.000       39.682       86.787    500540.976
   11820.000       41.555       87.115    501231.113
   11850.000       43.426       87.470    501926.099
   11880.000       45.294       87.856    502622.862
   11910.000       47.159       88.276    503318.329
   11940.000       49.020       88.736    504009.433
   11970.000       50.877       89.240    504693.130
   12000.000       52.730       89.797    505366.411
   12030.000       54.578       90.414    506026.315
   12060.000       56.421       91.102    506669.942
   12090.000       58.256       91.871    507294.468
   12120.000       60.084       92.738    507897.152
   12150.000       61.904       93.721    508475.353
   12180.000       63.712       94.843    509026.539
   12210.000       65.508       96.134    509548.297
   12240.000       67.288       97.634    510038.345
   12270.000       69.049       99.392    510494.542
   12300.000       70.784      101.475    510914.894
   12330.000       72.488      103.975    511297.566
   12360.000       74.150      107.012    511640.889
   12390.000       75.756      110.755    511943.364
   12420.000       77.284      115.431    512203.674
   12450.000       78.702      121.338    512420.684
   12480.000       79.965      128.842    512593.447
   12510.000       81.008      138.295    512721.212
   12540.000       81.745      149.819    512803.423
   12570.000       82.092      162.954    512839.721
   12600.000       81.997      176.512    512829.947
   12630.000       81.475     -170.931    512774.146
   12660.000       80.598     -160.271    512672.559
   12690.000       79.452     -151.680    512525.629
   12720.000       78.116     -144.900    512333.996
   12750.000       76.647     -139.556    512098.496
   12780.000       75.083     -135.309    511820.153
   12810.000       73.451     -131.889    511500.181
   12840.000       71.770     -129.097    511139.976
   12870.000       70.052     -126.786    510741.109
   12900.000       68.305     -124.850    510305.321
   12930.000       66.535     -123.209    509834.515
   12960.000       64.748     -121.803    509330.748
   12990.000       62.947     -120.588    508796.222
   13020.000       61.133     -119.528    508233.276
   13050.000       59.310     -118.597    507644.375
   13080.000       57.479     -117.774    507032.099
   13110.000       55.640     -117.041    506399.132
   13140.000       53.795     -116.385    505748.251
   13170.000       51.945     -115.794    505082.316
   13200.000       50.090     -115.260    504404.253
   13230.000       48.231     -114.775    503717.045
   13260.000       46.368     -114.333    503023.717
   13290.000       44.502     -113.928    502327.325
   13320.000       42.633     -113.556    501630.940
   13350.000       40.761     -113.213    500937.637
   13380.000       38.886     -112.895    500250.478
   13410.000       37.009     -112.600    499572.503
   13440.000       35.130     -112.325    498906.713
   13470.000       33.249     -112.068    498256.056
   13500.000       31.366     -111.827    497623.418
   13530.000       29.482     -111.600    497011.606
   13560.000       27.596     -111.386    496423.336
   13590.000       25.708     -111.183    495861.224
   13620.000       23.819     -110.991    495327.769
   13650.000       21.929     -110.808    494825.346
   13680.000       20.038     -110.632    494356.192
   13710.000       18.146     -110.464    493922.398
   13740.000       16.253     -110.302    493525.897
   13770.000       14.359     -110.145    493168.460
   13800.000       12.464     -109.993    492851.681
   13830.000       10.569     -109.845    492576.976
   13860.000        8.673     -109.701    492345.570
   13890.000        6.777     -109.559    492158.499
   13920.000        4.881     -109.419    492016.598
   13950.000        2.984     -109.280    491920.502
   13980.000        1.087     -109.143    491870.640
   14010.000       -0.810     -109.006    491867.236
   14040.000       -2.706     -108.868    491910.304
   14070.000       -4.603     -108.730    491999.652
   14100.000       -6.500     -108.591    492134.881
   14130.000       -8.396     -108.449    492315.386
   14160.000      -10.292     -108.305    492540.360
   14190.000      -12.187     -108.157    492808.798
   14220.000      -14.082     -108.006    493119.501
   14250.000      -15.976     -107.850    493471.080
   14280.000      -17.869     -107.689    493861.967
   14310.000      -19.761     -107.522    494290.418
   14340.000      -21.652     -107.347    494754.522
   14370.000      -23.543     -107.165    495252.210
   14400.000      -25.432     -106.974    495781.267
   14430.000      -27.319     -106.773    496339.336
   14460.000      -29.206     -106.561    496923.936
   14490.000      -31.091     -106.336    497532.469
   14520.000      -32.974     -106.097    498162.231
   14550.000      -34.855     -105.843    498810.428
   14580.000      -36.734     -105.570    499474.185
   14610.000      -38.612     -105.278    500150.562
   14640.000      -40.487     -104.964    500836.565
   14670.000      -42.359     -104.625    501529.160
   14700.000      -44.229     -104.257    502225.285
   14730.000      -46.095     -103.857    502921.868
   14760.000      -47.959     -103.421    503615.836
   14790.000      -49.818     -102.942    504304.131
   14820.000      -51.674     -102.416    504983.720
   14850.000      -53.525     -101.834    505651.616
   14880.000      -55.370     -101.188    506304.881
   14910.000      -57.210     -100.467    506940.646
   14940.000      -59.042      -99.658    507556.122
   14970.000      -60.867      -98.744    508148.609
   15000.000      -62.682      -97.705    508715.512
   15030.000      -64.485      -96.514    509254.348
   15060.000      -66.275      -95.139    509762.760
   15090.000      -68.047      -93.535    510238.524
   15120.000      -69.797      -91.647    510679.562
   15150.000      -71.521      -89.397    511083.948
   15180.000      -73.208      -86.684    511449.916
   15210.000      -74.848      -83.367    511775.870
   15240.000      -76.423      -79.255    512060.388
   15270.000      -77.908      -74.092    512302.231
   15300.000      -79.267      -67.546    512500.343
   15330.000      -80.445      -59.242    512653.863
   15360.000      -81.367      -48.889    512762.121
   15390.000      -81.946      -36.571    512824.647
   15420.000      -82.106      -23.077    512841.167
   15450.000      -81.822       -9.791    512811.610
   15480.000      -81.137        2.015    512736.104
   15510.000      -80.134       11.773    512614.979
   15540.000      -78.898       19.543    512448.762
   15570.000      -77.499       25.661    512238.176
   15600.000      -75.985       30.496    511984.140
   15630.000      -74.389       34.360    511687.760
   15660.000      -72.735       37.489    511350.329
   15690.000      -71.036       40.059    510973.318
   15720.000      -69.304       42.197    510558.372
   15750.000      -67.547       43.998    510107.303
   15780.000      -65.770       45.532    509622.081
   15810.000      -63.976       46.851    509104.827
   15840.000      -62.169       47.996    508557.802
   15870.000      -60.351       48.997    507983.401
   15900.000      -58.524       49.880    507384.139
   15930.000      -56.690       50.662    506762.643
   15960.000      -54.848       51.361    506121.637
   15990.000      -53.001       51.988    505463.937
   16020.000      -51.149       52.553    504792.432
   16050.000      -49.292       53.065    504110.073
   16080.000      -47.432       53.531    503419.864
   16110.000      -45.567       53.956    502724.845
   16140.000      -43.700       54.347    502028.079
   16170.000      -41.829       54.706    501332.641
   16200.000      -39.956       55.038    500641.603
   16230.000      -38.081       55.346    499958.018
   16260.000      -36.203       55.632    499284.911
   16290.000      -34.323       55.899    498625.262
   16320.000      -32.441       56.149    497981.994
   16350.000      -30.557       56.384    497357.961
   16380.000      -28.672       56.605    496755.932
   16410.000      -26.785       56.814    496178.582
   16440.000      -24.897       57.012    495628.478
   16470.000      -23.008       57.200    495108.067
   16500.000      -21.117       57.380    494619.665
   16530.000      -19.226       57.552    494165.449
   16560.000      -17.333       57.718    493747.443
   16590.000      -15.440       57.877    493367.512
   16620.000      -13.545       58.032    493027.351
   16650.000      -11.650       58.182    492728.478
   16680.000       -9.755       58.328    492472.228
   16710.000       -7.859       58.472    492259.747
   16740.000       -5.963       58.613    492091.983
   16770.000       -4.066       58.752    491969.688
   16800.000       -2.170       58.890    491893.406
   16830.000       -0.273       59.027    491863.481
   16860.000        1.624       59.164    491880.044
   16890.000        3.521       59.302    491943.024
   16920.000        5.418       59.441    492052.136
   16950.000        7.314       59.581    492206.895
   16980.000        9.210       59.724    492406.608
   17010.000       11.106       59.869    492650.382
   17040.000       13.001       60.018    492937.129
   17070.000       14.895       60.172    493265.567
   17100.000       16.789       60.330    493634.229
   17130.000       18.682       60.493    494041.472
   17160.000       20.573       60.664    494485.477
   17190.000       22.464       60.841    494964.266
   17220.000       24.354       61.027    495475.705
   17250.000       26.243       61.222    496017.518
   17280.000       28.130       61.428    496587.292
   17310.000       30.015       61.645    497182.494
   17340.000       31.900       61.876    497800.481
   17370.000       33.782       62.121    498438.507
   17400.000       35.662       62.383    499093.742
   17430.000       37.541       62.664    499763.283
   17460.000       39.417       62.965    500444.164
   17490.000       41.291       63.290    501133.371
   17520.000       43.162       63.641    501827.858
   17550.000       45.031       64.022    502524.556
   17580.000       46.896       64.437    503220.392
   17610.000       48.758       64.891    503912.297
   17640.000       50.616       65.389    504597.222
   17670.000       52.469       65.938    505272.153
   17700.000       54.318       66.546    505934.121
   17730.000       56.161       67.223    506580.218
   17760.000       57.998       67.980    507207.607
   17790.000       59.827       68.832    507813.535
   17820.000       61.648       69.797    508395.346
   17850.000       63.458       70.898    508950.493
   17880.000       65.255       72.163    509476.544
   17910.000       67.038       73.630    509971.200
   17940.000       68.802       75.348    510432.297
   17970.000       70.541       77.381    510857.821
   18000.000       72.250       79.815    511245.915
   18030.000       73.919       82.768    511594.884
   18060.000       75.533       86.399    511903.207
   18090.000       77.074       90.927    512169.539
   18120.000       78.510       96.640    512392.720
   18150.000       79.799      103.895    512571.777
   18180.000       80.877      113.057    512705.929
   18210.000       81.663      124.299    512794.593
   18240.000       82.069      137.264    512837.383
   18270.000       82.037      150.852    512834.113
   18300.000       81.572      163.623    512784.795
   18330.000       80.740      174.575    512689.647
   18360.000       79.627     -176.552    512549.080
   18390.000       78.314     -169.539    512363.709
   18420.000       76.861     -164.015    512134.340
   18450.000       75.308     -159.630    511861.973
   18480.000       73.685     -156.107    511547.794
   18510.000       72.010     -153.236    511193.175
   18540.000       70.296     -150.865    510799.662
   18570.000       68.553     -148.882    510368.971
   18600.000       66.786     -147.203    509902.985
   18630.000       65.001     -145.767    509403.738
   18660.000       63.202     -144.527    508873.414
   18690.000       61.390     -143.447    508314.332
   18720.000       59.568     -142.499    507728.939
   18750.000       57.737     -141.662    507119.801
   18780.000       55.900     -140.917    506489.587
   18810.000       54.056     -140.251    505841.063
   18840.000       52.206     -139.651    505177.076
   18870.000       50.352     -139.110    504500.545
   18900.000       48.494     -138.619    503814.445
   18930.000       46.631     -138.171    503121.796
   18960.000       44.766     -137.761    502425.650
   18990.000       42.897     -137.384    501729.078
   19020.000       41.025     -137.037    501035.154
   19050.000       39.151     -136.716    500346.944
   19080.000       37.274     -136.418    499667.491
   19110.000       35.396     -136.140    498999.801
   19140.000       33.515     -135.881    498346.833
   19170.000       31.632     -135.637    497711.481
   19200.000       29.748     -135.409    497096.563
   19230.000       27.862     -135.193    496504.812
   19260.000       25.975     -134.989    495938.855
   19290.000       24.086     -134.795    495401.210
   19320.000       22.196     -134.610    494894.269
   19350.000       20.305     -134.434    494420.291
   19380.000       18.413     -134.265    493981.387
   19410.000       16.520     -134.102    493579.513
   19440.000       14.626     -133.945    493216.464
   19470.000       12.732     -133.792    492893.859
   19500.000       10.837     -133.644    492613.138
   19530.000        8.941     -133.498    492375.556
   19560.000        7.045     -133.356    492182.174
   19590.000        5.148     -133.216    492033.856
   19620.000        3.252     -133.077    491931.266
   19650.000        1.355     -132.940    491874.863
   19680.000       -0.542     -132.803    491864.898
   19710.000       -2.439     -132.665    491901.416
   19740.000       -4.336     -132.527    491984.254
   19770.000       -6.232     -132.388    492113.041
   19800.000       -8.128     -132.247    492287.202
   19830.000      -10.024     -132.103    492505.958
   19860.000      -11.919     -131.956    492768.332
   19890.000      -13.814     -131.805    493073.151
   19920.000      -15.708     -131.650    493419.053
   19950.000      -17.602     -131.489    493804.496
   19980.000      -19.494     -131.323    494227.758
   20010.000      -21.386     -131.150    494686.953
   20040.000      -23.276     -130.969    495180.034
   20070.000      -25.165     -130.779    495704.804
   20100.000      -27.053     -130.580    496258.927
   20130.000      -28.940     -130.369    496839.939
   20160.000      -30.825     -130.146    497445.256
   20190.000      -32.708     -129.909    498072.190
   20220.000      -34.590     -129.657    498717.958
   20250.000      -36.469     -129.387    499379.696
   20280.000      -38.347     -129.098    500054.473
   20310.000      -40.222     -128.787    500739.301
   20340.000      -42.095     -128.452    501431.150
   20370.000      -43.965     -128.088    502126.963
   20400.000      -45.832     -127.693    502823.668
   20430.000      -47.696     -127.262    503518.190
   20460.000      -49.556     -126.790    504207.469
   20490.000      -51.412     -126.271    504888.469
   20520.000      -53.264     -125.698    505558.194
   20550.000      -55.110     -125.061    506213.698
   20580.000      -56.951     -124.352    506852.104
   20610.000      -58.784     -123.556    507470.608
   20640.000      -60.610     -122.658    508066.499
   20670.000      -62.426     -121.637    508637.164
   20700.000      -64.231     -120.470    509180.106
   20730.000      -66.023     -119.123    509692.949
   20760.000      -67.798     -117.555    510173.449
   20790.000      -69.552     -115.711    510619.507
   20820.000      -71.279     -113.518    511029.175
