                              15 Oct 2018 11:41:03
Aircraft-Aircraft2


Time (EpSec)    Lat (deg)    Lon (deg)    Alt (km)
   30690.000       41.746        8.095    3.048000
   30720.000       41.755        8.071    3.048000
   30750.000       41.764        8.046    3.048000
   30780.000       41.773        8.021    3.048000
   30810.000       41.782        7.996    3.048000
   30840.000       41.792        7.971    3.048000
   30870.000       41.801        7.946    3.048000
   30900.000       41.810        7.921    3.048000
   30930.000       41.819        7.896    3.048000
   30960.000       41.828        7.871    3.048000
   30990.000       41.838        7.846    3.048000
   31020.000       41.847        7.821    3.048000
   31050.000       41.856        7.796    3.048000
   31080.000       41.865        7.771    3.048000
   31110.000       41.874        7.746    3.048000
   31140.000       41.884        7.721    3.048000
   31170.000       41.893        7.696    3.048000
   31200.000       41.902        7.671    3.048000
   31230.000       41.911        7.646    3.048000
   31260.000       41.920        7.621    3.048000
   31290.000       41.929        7.595    3.048000
   31320.000       41.938        7.570    3.048000
   31350.000       41.948        7.545    3.048000
   31380.000       41.957        7.520    3.048000
   31410.000       41.966        7.495    3.048000
   31440.000       41.975        7.470    3.048000
   31470.000       41.984        7.445    3.048000
   31500.000       41.993        7.420    3.048000
   31530.000       42.002        7.395    3.048000
   31560.000       42.011        7.370    3.048000
   31590.000       42.020        7.344    3.048000
   31620.000       42.030        7.319    3.048000
   31650.000       42.039        7.294    3.048000
   31680.000       42.048        7.269    3.048000
   31710.000       42.057        7.244    3.048000
   31740.000       42.066        7.219    3.048000
   31770.000       42.075        7.193    3.048000
   31800.000       42.084        7.168    3.048000
   31830.000       42.093        7.143    3.048000
   31860.000       42.102        7.118    3.048000
   31890.000       42.111        7.093    3.048000
   31920.000       42.120        7.067    3.048000
   31950.000       42.129        7.042    3.048000
   31980.000       42.138        7.017    3.048000
   32010.000       42.147        6.992    3.048000
   32040.000       42.156        6.966    3.048000
   32070.000       42.165        6.941    3.048000
   32100.000       42.174        6.916    3.048000
   32130.000       42.183        6.891    3.048000
   32160.000       42.192        6.865    3.048000
   32190.000       42.201        6.840    3.048000
   32220.000       42.210        6.815    3.048000
   32250.000       42.219        6.790    3.048000
   32280.000       42.228        6.764    3.048000
   32310.000       42.237        6.739    3.048000
   32340.000       42.246        6.714    3.048000
   32370.000       42.255        6.688    3.048000
   32400.000       42.264        6.663    3.048000
   32430.000       42.273        6.638    3.048000
   32460.000       42.282        6.612    3.048000
   32490.000       42.290        6.587    3.048000
   32520.000       42.299        6.562    3.048000
   32550.000       42.308        6.536    3.048000
   32580.000       42.317        6.511    3.048000
   32610.000       42.326        6.485    3.048000
   32640.000       42.335        6.460    3.048000
   32670.000       42.344        6.435    3.048000
   32700.000       42.353        6.409    3.048000
   32730.000       42.362        6.384    3.048000
   32760.000       42.370        6.358    3.048000
   32790.000       42.379        6.333    3.048000
   32820.000       42.388        6.308    3.048000
   32850.000       42.397        6.282    3.048000
   32880.000       42.406        6.257    3.048000
   32910.000       42.415        6.231    3.048000
   32940.000       42.424        6.206    3.048000
   32970.000       42.432        6.180    3.048000
   33000.000       42.441        6.155    3.048000
   33030.000       42.450        6.129    3.048000
   33060.000       42.459        6.104    3.048000
   33090.000       42.468        6.078    3.048000
   33120.000       42.476        6.053    3.048000
   33150.000       42.485        6.027    3.048000
   33180.000       42.494        6.002    3.048000
   33210.000       42.503        5.976    3.048000
   33240.000       42.512        5.951    3.048000
   33270.000       42.520        5.925    3.048000
   33300.000       42.529        5.900    3.048000
   33330.000       42.538        5.874    3.048000
   33360.000       42.547        5.849    3.048000
   33390.000       42.555        5.823    3.048000
   33420.000       42.564        5.797    3.048000
   33450.000       42.573        5.772    3.048000
   33480.000       42.582        5.746    3.048000
   33510.000       42.590        5.721    3.048000
   33540.000       42.599        5.695    3.048000
   33570.000       42.608        5.669    3.048000
   33600.000       42.616        5.644    3.048000
   33630.000       42.625        5.618    3.048000
   33660.000       42.634        5.593    3.048000
   33690.000       42.643        5.567    3.048000
   33720.000       42.651        5.541    3.048000
   33750.000       42.660        5.516    3.048000
   33780.000       42.669        5.490    3.048000
   33810.000       42.677        5.464    3.048000
   33840.000       42.686        5.439    3.048000
   33870.000       42.695        5.413    3.048000
   33900.000       42.703        5.387    3.048000
   33930.000       42.712        5.362    3.048000
   33960.000       42.721        5.336    3.048000
   33990.000       42.729        5.310    3.048000
   34020.000       42.738        5.284    3.048000
   34050.000       42.746        5.259    3.048000
   34080.000       42.755        5.233    3.048000
   34110.000       42.764        5.207    3.048000
   34140.000       42.772        5.182    3.048000
   34170.000       42.781        5.156    3.048000
   34200.000       42.789        5.130    3.048000
   34230.000       42.798        5.104    3.048000
   34260.000       42.807        5.078    3.048000
   34290.000       42.815        5.053    3.048000
   34320.000       42.824        5.027    3.048000
   34350.000       42.832        5.001    3.048000
   34380.000       42.841        4.975    3.048000
   34410.000       42.849        4.950    3.048000
   34440.000       42.858        4.924    3.048000
   34470.000       42.867        4.898    3.048000
   34500.000       42.875        4.872    3.048000
   34530.000       42.884        4.846    3.048000
   34560.000       42.892        4.820    3.048000
   34590.000       42.901        4.794    3.048000
   34620.000       42.909        4.769    3.048000
   34650.000       42.918        4.743    3.048000
   34680.000       42.926        4.717    3.048000
   34710.000       42.935        4.691    3.048000
   34740.000       42.943        4.665    3.048000
   34770.000       42.952        4.639    3.048000
   34800.000       42.960        4.613    3.048000
   34830.000       42.969        4.587    3.048000
   34860.000       42.977        4.562    3.048000
   34890.000       42.985        4.536    3.048000
   34920.000       42.994        4.510    3.048000
   34950.000       43.002        4.484    3.048000
   34980.000       43.011        4.458    3.048000
   35010.000       43.019        4.432    3.048000
   35040.000       43.028        4.406    3.048000
   35070.000       43.036        4.380    3.048000
   35100.000       43.045        4.354    3.048000
   35130.000       43.053        4.328    3.048000
   35160.000       43.061        4.302    3.048000
   35190.000       43.070        4.276    3.048000
   35220.000       43.078        4.250    3.048000
   35250.000       43.087        4.224    3.048000
   35280.000       43.095        4.198    3.048000
   35310.000       43.103        4.172    3.048000
   35340.000       43.112        4.146    3.048000
   35370.000       43.120        4.120    3.048000
   35400.000       43.128        4.094    3.048000
   35430.000       43.137        4.068    3.048000
   35460.000       43.145        4.042    3.048000
   35490.000       43.153        4.016    3.048000
   35520.000       43.162        3.990    3.048000
   35550.000       43.170        3.963    3.048000
   35580.000       43.178        3.937    3.048000
   35610.000       43.187        3.911    3.048000
   35640.000       43.195        3.885    3.048000
   35670.000       43.203        3.859    3.048000
   35700.000       43.212        3.833    3.048000
   35730.000       43.220        3.807    3.048000
   35760.000       43.228        3.781    3.048000
   35790.000       43.237        3.755    3.048000
   35820.000       43.245        3.728    3.048000
   35850.000       43.253        3.702    3.048000
   35880.000       43.261        3.676    3.048000
   35910.000       43.270        3.650    3.048000
   35940.000       43.278        3.624    3.048000
   35970.000       43.286        3.598    3.048000
   36000.000       43.294        3.571    3.048000
   36030.000       43.303        3.545    3.048000
   36060.000       43.311        3.519    3.048000
   36090.000       43.319        3.493    3.048000
   36120.000       43.327        3.467    3.048000
   36150.000       43.335        3.440    3.048000
   36180.000       43.344        3.414    3.048000
   36210.000       43.352        3.388    3.048000
   36240.000       43.360        3.362    3.048000
   36270.000       43.368        3.335    3.048000
   36300.000       43.376        3.309    3.048000
   36330.000       43.385        3.283    3.048000
   36360.000       43.393        3.257    3.048000
   36390.000       43.401        3.230    3.048000
   36420.000       43.409        3.204    3.048000
   36450.000       43.417        3.178    3.048000
   36480.000       43.425        3.152    3.048000
   36510.000       43.434        3.125    3.048000
   36540.000       43.442        3.099    3.048000
   36570.000       43.450        3.073    3.048000
   36600.000       43.458        3.046    3.048000
   36630.000       43.466        3.020    3.048000
   36660.000       43.474        2.994    3.048000
   36690.000       43.482        2.967    3.048000
   36720.000       43.490        2.941    3.048000
   36750.000       43.498        2.915    3.048000
   36780.000       43.507        2.888    3.048000
   36810.000       43.515        2.862    3.048000
   36840.000       43.523        2.835    3.048000
   36870.000       43.531        2.809    3.048000
   36900.000       43.539        2.783    3.048000
   36930.000       43.547        2.756    3.048000
   36960.000       43.555        2.730    3.048000
   36990.000       43.563        2.703    3.048000
   37020.000       43.571        2.677    3.048000
   37050.000       43.579        2.651    3.048000
   37080.000       43.587        2.624    3.048000
   37110.000       43.595        2.598    3.048000
   37140.000       43.603        2.571    3.048000
   37170.000       43.611        2.545    3.048000
   37200.000       43.619        2.518    3.048000
   37230.000       43.627        2.492    3.048000
   37260.000       43.635        2.465    3.048000
   37290.000       43.643        2.439    3.048000
   37320.000       43.651        2.412    3.048000
   37350.000       43.659        2.386    3.048000
   37380.000       43.667        2.359    3.048000
   37410.000       43.675        2.333    3.048000
   37440.000       43.683        2.306    3.048000
   37470.000       43.691        2.280    3.048000
   37500.000       43.699        2.253    3.048000
   37530.000       43.707        2.227    3.048000
   37560.000       43.715        2.200    3.048000
   37590.000       43.723        2.174    3.048000
   37620.000       43.730        2.147    3.048000
   37650.000       43.738        2.120    3.048000
   37680.000       43.746        2.094    3.048000
   37710.000       43.754        2.067    3.048000
   37740.000       43.762        2.041    3.048000
   37770.000       43.770        2.014    3.048000
   37800.000       43.778        1.988    3.048000
   37830.000       43.786        1.961    3.048000
   37860.000       43.794        1.934    3.048000
   37890.000       43.801        1.908    3.048000
   37920.000       43.809        1.881    3.048000
   37950.000       43.817        1.854    3.048000
   37980.000       43.825        1.828    3.048000
   38010.000       43.833        1.801    3.048000
   38040.000       43.841        1.774    3.048000
   38070.000       43.848        1.748    3.048000
   38100.000       43.856        1.721    3.048000
   38130.000       43.864        1.694    3.048000
   38160.000       43.872        1.668    3.048000
   38190.000       43.880        1.641    3.048000
   38220.000       43.887        1.614    3.048000
   38250.000       43.895        1.588    3.048000
   38280.000       43.903        1.561    3.048000
   38310.000       43.911        1.534    3.048000
   38340.000       43.918        1.507    3.048000
   38370.000       43.926        1.481    3.048000
   38400.000       43.934        1.454    3.048000
   38430.000       43.942        1.427    3.048000
   38460.000       43.949        1.400    3.048000
   38490.000       43.957        1.374    3.048000
   38520.000       43.965        1.347    3.048000
   38550.000       43.973        1.320    3.048000
   38580.000       43.980        1.293    3.048000
   38610.000       43.988        1.267    3.048000
   38640.000       43.996        1.240    3.048000
   38670.000       44.003        1.213    3.048000
   38700.000       44.011        1.186    3.048000
   38730.000       44.019        1.159    3.048000
   38760.000       44.027        1.132    3.048000
   38790.000       44.034        1.106    3.048000
   38820.000       44.042        1.079    3.048000
   38850.000       44.050        1.052    3.048000
   38880.000       44.057        1.025    3.048000
   38910.000       44.065        0.998    3.048000
   38940.000       44.072        0.971    3.048000
   38970.000       44.080        0.944    3.048000
   39000.000       44.088        0.918    3.048000
   39030.000       44.095        0.891    3.048000
   39060.000       44.103        0.864    3.048000
   39090.000       44.111        0.837    3.048000
   39120.000       44.118        0.810    3.048000
   39150.000       44.126        0.783    3.048000
   39180.000       44.133        0.756    3.048000
   39210.000       44.141        0.729    3.048000
   39240.000       44.148        0.702    3.048000
   39270.000       44.156        0.675    3.048000
   39300.000       44.164        0.648    3.048000
   39330.000       44.171        0.621    3.048000
   39360.000       44.179        0.594    3.048000
   39390.000       44.186        0.567    3.048000
   39420.000       44.194        0.540    3.048000
   39450.000       44.201        0.514    3.048000
   39480.000       44.209        0.487    3.048000
   39510.000       44.216        0.460    3.048000
   39540.000       44.224        0.433    3.048000
   39570.000       44.231        0.405    3.048000
   39600.000       44.239        0.378    3.048000
   39630.000       44.246        0.351    3.048000
   39660.000       44.254        0.324    3.048000
   39690.000       44.261        0.297    3.048000
   39720.000       44.269        0.270    3.048000
   39750.000       44.276        0.243    3.048000
   39780.000       44.284        0.216    3.048000
   39810.000       44.291        0.189    3.048000
   39840.000       44.299        0.162    3.048000
   39870.000       44.306        0.135    3.048000
   39900.000       44.314        0.108    3.048000
   39930.000       44.321        0.081    3.048000
   39960.000       44.328        0.054    3.048000
   39990.000       44.336        0.027    3.048000
   40020.000       44.343       -0.001    3.048000
   40050.000       44.351       -0.028    3.048000
   40080.000       44.358       -0.055    3.048000
   40110.000       44.365       -0.082    3.048000
   40140.000       44.373       -0.109    3.048000
   40170.000       44.380       -0.136    3.048000
   40200.000       44.388       -0.163    3.048000
   40230.000       44.395       -0.191    3.048000
   40260.000       44.402       -0.218    3.048000
   40290.000       44.410       -0.245    3.048000
   40320.000       44.417       -0.272    3.048000
   40350.000       44.424       -0.299    3.048000
   40380.000       44.432       -0.326    3.048000
   40410.000       44.439       -0.354    3.048000
   40440.000       44.446       -0.381    3.048000
   40470.000       44.454       -0.408    3.048000
   40500.000       44.461       -0.435    3.048000
   40530.000       44.468       -0.463    3.048000
   40560.000       44.476       -0.490    3.048000
   40590.000       44.483       -0.517    3.048000
   40620.000       44.490       -0.544    3.048000
   40650.000       44.497       -0.572    3.048000
   40680.000       44.505       -0.599    3.048000
   40710.000       44.512       -0.626    3.048000
   40740.000       44.519       -0.653    3.048000
   40770.000       44.526       -0.681    3.048000
   40800.000       44.534       -0.708    3.048000
   40830.000       44.541       -0.735    3.048000
   40860.000       44.548       -0.763    3.048000
   40890.000       44.555       -0.790    3.048000
   40920.000       44.563       -0.817    3.048000
   40950.000       44.570       -0.845    3.048000
   40980.000       44.577       -0.872    3.048000
   41010.000       44.584       -0.899    3.048000
   41040.000       44.591       -0.927    3.048000
   41070.000       44.598       -0.954    3.048000
   41100.000       44.606       -0.981    3.048000
   41130.000       44.613       -1.009    3.048000
   41160.000       44.620       -1.036    3.048000
   41190.000       44.627       -1.063    3.048000
   41220.000       44.634       -1.091    3.048000
   41250.000       44.641       -1.118    3.048000
   41280.000       44.649       -1.146    3.048000
   41310.000       44.656       -1.173    3.048000
   41340.000       44.663       -1.200    3.048000
   41370.000       44.670       -1.228    3.048000
   41400.000       44.677       -1.255    3.048000
   41430.000       44.684       -1.283    3.048000
   41460.000       44.691       -1.310    3.048000
   41490.000       44.698       -1.338    3.048000
   41520.000       44.705       -1.365    3.048000
   41550.000       44.713       -1.392    3.048000
   41580.000       44.720       -1.420    3.048000
   41610.000       44.727       -1.447    3.048000
   41640.000       44.734       -1.475    3.048000
   41670.000       44.741       -1.502    3.048000
   41700.000       44.748       -1.530    3.048000
   41730.000       44.755       -1.557    3.048000
   41760.000       44.762       -1.585    3.048000
   41790.000       44.769       -1.612    3.048000
   41820.000       44.776       -1.640    3.048000
   41850.000       44.783       -1.667    3.048000
   41880.000       44.790       -1.695    3.048000
   41910.000       44.797       -1.722    3.048000
   41940.000       44.804       -1.750    3.048000
   41970.000       44.811       -1.778    3.048000
   42000.000       44.818       -1.805    3.048000
   42030.000       44.825       -1.833    3.048000
   42060.000       44.832       -1.860    3.048000
   42090.000       44.839       -1.888    3.048000
   42120.000       44.846       -1.915    3.048000
   42150.000       44.853       -1.943    3.048000
   42180.000       44.860       -1.971    3.048000
   42210.000       44.867       -1.998    3.048000
   42240.000       44.873       -2.026    3.048000
   42270.000       44.880       -2.054    3.048000
   42300.000       44.887       -2.081    3.048000
   42330.000       44.894       -2.109    3.048000
   42360.000       44.901       -2.136    3.048000
   42390.000       44.908       -2.164    3.048000
   42420.000       44.915       -2.192    3.048000
   42450.000       44.922       -2.219    3.048000
   42480.000       44.929       -2.247    3.048000
   42510.000       44.936       -2.275    3.048000
   42540.000       44.942       -2.302    3.048000
   42570.000       44.949       -2.330    3.048000
   42600.000       44.956       -2.358    3.048000
   42630.000       44.963       -2.385    3.048000
   42660.000       44.970       -2.413    3.048000
   42690.000       44.977       -2.441    3.048000
   42720.000       44.983       -2.469    3.048000
   42750.000       44.990       -2.496    3.048000
   42780.000       44.997       -2.524    3.048000
   42810.000       45.004       -2.552    3.048000
   42840.000       45.011       -2.580    3.048000
   42870.000       45.017       -2.607    3.048000
   42900.000       45.024       -2.635    3.048000
   42930.000       45.031       -2.663    3.048000
   42960.000       45.038       -2.691    3.048000
   42990.000       45.044       -2.718    3.048000
   43020.000       45.051       -2.746    3.048000
   43050.000       45.058       -2.774    3.048000
   43080.000       45.065       -2.802    3.048000
   43110.000       45.071       -2.830    3.048000
   43140.000       45.078       -2.857    3.048000
   43170.000       45.085       -2.885    3.048000
   43200.000       45.092       -2.913    3.048000
   43230.000       45.098       -2.941    3.048000
   43260.000       45.105       -2.969    3.048000
   43290.000       45.112       -2.996    3.048000
   43320.000       45.118       -3.024    3.048000
   43350.000       45.125       -3.052    3.048000
   43380.000       45.132       -3.080    3.048000
   43410.000       45.138       -3.108    3.048000
   43440.000       45.145       -3.136    3.048000
   43470.000       45.152       -3.164    3.048000
   43500.000       45.158       -3.192    3.048000
   43530.000       45.165       -3.219    3.048000
   43560.000       45.172       -3.247    3.048000
   43590.000       45.178       -3.275    3.048000
   43620.000       45.185       -3.303    3.048000
   43650.000       45.191       -3.331    3.048000
   43680.000       45.198       -3.359    3.048000
   43710.000       45.205       -3.387    3.048000
   43740.000       45.211       -3.415    3.048000
   43770.000       45.218       -3.443    3.048000
   43800.000       45.224       -3.471    3.048000
   43830.000       45.231       -3.499    3.048000
   43860.000       45.237       -3.527    3.048000
   43890.000       45.244       -3.555    3.048000
   43920.000       45.251       -3.583    3.048000
   43950.000       45.257       -3.611    3.048000
   43980.000       45.264       -3.639    3.048000
   44010.000       45.270       -3.667    3.048000
   44040.000       45.277       -3.695    3.048000
   44070.000       45.283       -3.723    3.048000
   44100.000       45.290       -3.751    3.048000
   44130.000       45.296       -3.779    3.048000
   44160.000       45.303       -3.807    3.048000
   44190.000       45.309       -3.835    3.048000
   44220.000       45.316       -3.863    3.048000
   44250.000       45.322       -3.891    3.048000
   44280.000       45.329       -3.919    3.048000
   44310.000       45.335       -3.947    3.048000
   44340.000       45.342       -3.975    3.048000
   44370.000       45.348       -4.003    3.048000
   44400.000       45.354       -4.031    3.048000
   44430.000       45.361       -4.059    3.048000
   44460.000       45.367       -4.087    3.048000
   44490.000       45.374       -4.115    3.048000
   44520.000       45.380       -4.144    3.048000
   44550.000       45.387       -4.172    3.048000
   44580.000       45.393       -4.200    3.048000
   44610.000       45.399       -4.228    3.048000
   44640.000       45.406       -4.256    3.048000
   44670.000       45.412       -4.284    3.048000
   44700.000       45.418       -4.312    3.048000
   44730.000       45.425       -4.341    3.048000
   44760.000       45.431       -4.369    3.048000
   44790.000       45.437       -4.397    3.048000
   44820.000       45.444       -4.425    3.048000
   44850.000       45.450       -4.453    3.048000
   44880.000       45.456       -4.481    3.048000
   44910.000       45.463       -4.510    3.048000
   44940.000       45.469       -4.538    3.048000
   44970.000       45.475       -4.566    3.048000
   45000.000       45.482       -4.594    3.048000
   45030.000       45.488       -4.622    3.048000
   45060.000       45.494       -4.651    3.048000
   45090.000       45.501       -4.679    3.048000
   45120.000       45.507       -4.707    3.048000
   45150.000       45.513       -4.735    3.048000
   45180.000       45.519       -4.764    3.048000
   45210.000       45.526       -4.792    3.048000
   45240.000       45.532       -4.820    3.048000
   45270.000       45.538       -4.848    3.048000
   45300.000       45.544       -4.877    3.048000
   45330.000       45.551       -4.905    3.048000
   45360.000       45.557       -4.933    3.048000
   45390.000       45.563       -4.961    3.048000
   45420.000       45.569       -4.990    3.048000
   45450.000       45.575       -5.018    3.048000
   45480.000       45.582       -5.046    3.048000
   45510.000       45.588       -5.075    3.048000
   45540.000       45.594       -5.103    3.048000
   45570.000       45.600       -5.131    3.048000
   45600.000       45.606       -5.160    3.048000
   45630.000       45.612       -5.188    3.048000
   45660.000       45.619       -5.216    3.048000
   45690.000       45.625       -5.245    3.048000
   45720.000       45.631       -5.273    3.048000
   45750.000       45.637       -5.301    3.048000
   45780.000       45.643       -5.330    3.048000
   45810.000       45.649       -5.358    3.048000
   45840.000       45.655       -5.386    3.048000
   45870.000       45.661       -5.415    3.048000
   45900.000       45.667       -5.443    3.048000
   45930.000       45.674       -5.472    3.048000
   45960.000       45.680       -5.500    3.048000
   45990.000       45.686       -5.528    3.048000
   46020.000       45.692       -5.557    3.048000
   46050.000       45.698       -5.585    3.048000
   46080.000       45.704       -5.614    3.048000
   46110.000       45.710       -5.642    3.048000
   46140.000       45.716       -5.671    3.048000
   46170.000       45.722       -5.699    3.048000
   46200.000       45.728       -5.728    3.048000
   46230.000       45.734       -5.756    3.048000
   46260.000       45.740       -5.784    3.048000
   46290.000       45.746       -5.813    3.048000
   46320.000       45.752       -5.841    3.048000
   46350.000       45.758       -5.870    3.048000
   46380.000       45.764       -5.898    3.048000
   46410.000       45.770       -5.927    3.048000
   46440.000       45.776       -5.955    3.048000
   46470.000       45.782       -5.984    3.048000
   46500.000       45.788       -6.012    3.048000
   46530.000       45.794       -6.041    3.048000
   46560.000       45.800       -6.069    3.048000
   46590.000       45.806       -6.098    3.048000
   46620.000       45.811       -6.127    3.048000
   46650.000       45.817       -6.155    3.048000
   46680.000       45.823       -6.184    3.048000
   46710.000       45.829       -6.212    3.048000
   46740.000       45.835       -6.241    3.048000
   46770.000       45.841       -6.269    3.048000
   46800.000       45.847       -6.298    3.048000
   46830.000       45.853       -6.326    3.048000
   46860.000       45.859       -6.355    3.048000
   46890.000       45.864       -6.384    3.048000
   46920.000       45.870       -6.412    3.048000
   46950.000       45.876       -6.441    3.048000
   46980.000       45.882       -6.469    3.048000
   47010.000       45.888       -6.498    3.048000
   47040.000       45.894       -6.527    3.048000
   47070.000       45.899       -6.555    3.048000
   47100.000       45.905       -6.584    3.048000
   47130.000       45.911       -6.613    3.048000
   47160.000       45.917       -6.641    3.048000
   47190.000       45.923       -6.670    3.048000
   47220.000       45.928       -6.699    3.048000
   47250.000       45.934       -6.727    3.048000
   47280.000       45.940       -6.756    3.048000
   47310.000       45.946       -6.785    3.048000
   47340.000       45.951       -6.813    3.048000
   47370.000       45.957       -6.842    3.048000
   47400.000       45.963       -6.871    3.048000
   47430.000       45.969       -6.899    3.048000
   47460.000       45.974       -6.928    3.048000
   47490.000       45.980       -6.957    3.048000
   47520.000       45.986       -6.986    3.048000
   47550.000       45.991       -7.014    3.048000
   47580.000       45.997       -7.043    3.048000
   47610.000       46.003       -7.072    3.048000
   47640.000       46.008       -7.100    3.048000
   47670.000       46.014       -7.129    3.048000
   47700.000       46.020       -7.158    3.048000
   47730.000       46.025       -7.187    3.048000
   47760.000       46.031       -7.215    3.048000
   47790.000       46.037       -7.244    3.048000
   47820.000       46.042       -7.273    3.048000
   47850.000       46.048       -7.302    3.048000
   47880.000       46.054       -7.331    3.048000
   47910.000       46.059       -7.359    3.048000
   47940.000       46.065       -7.388    3.048000
   47970.000       46.070       -7.417    3.048000
   48000.000       46.076       -7.446    3.048000
   48030.000       46.082       -7.475    3.048000
   48060.000       46.087       -7.503    3.048000
   48090.000       46.093       -7.532    3.048000
   48120.000       46.098       -7.561    3.048000
   48150.000       46.104       -7.590    3.048000
   48180.000       46.109       -7.619    3.048000
   48210.000       46.115       -7.648    3.048000
   48240.000       46.120       -7.677    3.048000
   48270.000       46.126       -7.705    3.048000
   48300.000       46.132       -7.734    3.048000
   48330.000       46.137       -7.763    3.048000
   48360.000       46.143       -7.792    3.048000
   48390.000       46.148       -7.821    3.048000
   48420.000       46.154       -7.850    3.048000
   48450.000       46.159       -7.879    3.048000
   48480.000       46.164       -7.908    3.048000
   48510.000       46.170       -7.937    3.048000
   48540.000       46.175       -7.965    3.048000
   48570.000       46.181       -7.994    3.048000
   48600.000       46.186       -8.023    3.048000
   48630.000       46.192       -8.052    3.048000
   48660.000       46.197       -8.081    3.048000
   48690.000       46.203       -8.110    3.048000
   48720.000       46.208       -8.139    3.048000
   48750.000       46.213       -8.168    3.048000
   48780.000       46.219       -8.197    3.048000
   48810.000       46.224       -8.226    3.048000
   48840.000       46.230       -8.255    3.048000
   48870.000       46.235       -8.284    3.048000
   48900.000       46.240       -8.313    3.048000
   48930.000       46.246       -8.342    3.048000
   48960.000       46.251       -8.371    3.048000
   48990.000       46.256       -8.400    3.048000
   49020.000       46.262       -8.429    3.048000
   49050.000       46.267       -8.458    3.048000
   49080.000       46.272       -8.487    3.048000
   49110.000       46.278       -8.516    3.048000
   49140.000       46.283       -8.545    3.048000
   49170.000       46.288       -8.574    3.048000
   49200.000       46.294       -8.603    3.048000
   49230.000       46.299       -8.632    3.048000
   49260.000       46.304       -8.661    3.048000
   49290.000       46.309       -8.690    3.048000
   49320.000       46.315       -8.719    3.048000
   49350.000       46.320       -8.748    3.048000
   49380.000       46.325       -8.777    3.048000
   49410.000       46.331       -8.806    3.048000
   49440.000       46.336       -8.836    3.048000
   49470.000       46.341       -8.865    3.048000
   49500.000       46.346       -8.894    3.048000
   49530.000       46.351       -8.923    3.048000
   49560.000       46.357       -8.952    3.048000
   49590.000       46.362       -8.981    3.048000
   49620.000       46.367       -9.010    3.048000
   49650.000       46.372       -9.039    3.048000
   49680.000       46.377       -9.068    3.048000
   49710.000       46.383       -9.098    3.048000
   49740.000       46.388       -9.127    3.048000
   49770.000       46.393       -9.156    3.048000
   49800.000       46.398       -9.185    3.048000
   49830.000       46.403       -9.214    3.048000
   49860.000       46.408       -9.243    3.048000
   49890.000       46.413       -9.272    3.048000
   49920.000       46.419       -9.302    3.048000
   49950.000       46.424       -9.331    3.048000
   49980.000       46.429       -9.360    3.048000
   50010.000       46.434       -9.389    3.048000
   50040.000       46.439       -9.418    3.048000
   50070.000       46.444       -9.448    3.048000
   50100.000       46.449       -9.477    3.048000
   50130.000       46.454       -9.506    3.048000
   50160.000       46.459       -9.535    3.048000
   50190.000       46.464       -9.564    3.048000
   50220.000       46.469       -9.594    3.048000
   50250.000       46.474       -9.623    3.048000
   50280.000       46.479       -9.652    3.048000
   50310.000       46.484       -9.681    3.048000
   50340.000       46.489       -9.711    3.048000
   50370.000       46.494       -9.740    3.048000
   50400.000       46.499       -9.769    3.048000
   50430.000       46.504       -9.798    3.048000
   50460.000       46.509       -9.828    3.048000
   50490.000       46.514       -9.857    3.048000
   50520.000       46.519       -9.886    3.048000
   50550.000       46.524       -9.915    3.048000
   50580.000       46.529       -9.945    3.048000
   50610.000       46.534       -9.974    3.048000
   50640.000       46.539      -10.003    3.048000
   50670.000       46.544      -10.033    3.048000
   50700.000       46.549      -10.062    3.048000
   50730.000       46.554      -10.091    3.048000
   50760.000       46.559      -10.121    3.048000
   50790.000       46.564      -10.150    3.048000
   50820.000       46.569      -10.179    3.048000
   50850.000       46.574      -10.209    3.048000
   50880.000       46.578      -10.238    3.048000
   50910.000       46.583      -10.267    3.048000
   50940.000       46.588      -10.297    3.048000
   50970.000       46.593      -10.326    3.048000
   51000.000       46.598      -10.355    3.048000
   51030.000       46.603      -10.385    3.048000
   51060.000       46.608      -10.414    3.048000
   51090.000       46.612      -10.444    3.048000
   51120.000       46.617      -10.473    3.048000
   51150.000       46.622      -10.502    3.048000
   51180.000       46.627      -10.532    3.048000
   51210.000       46.632      -10.561    3.048000
   51240.000       46.636      -10.591    3.048000
   51270.000       46.641      -10.620    3.048000
   51300.000       46.646      -10.649    3.048000
   51330.000       46.651      -10.679    3.048000
   51360.000       46.656      -10.708    3.048000
   51390.000       46.660      -10.738    3.048000
   51420.000       46.665      -10.767    3.048000
   51450.000       46.670      -10.797    3.048000
   51480.000       46.675      -10.826    3.048000
   51510.000       46.679      -10.855    3.048000
   51540.000       46.684      -10.885    3.048000
   51570.000       46.689      -10.914    3.048000
   51600.000       46.693      -10.944    3.048000
   51630.000       46.698      -10.973    3.048000
   51660.000       46.703      -11.003    3.048000
   51690.000       46.707      -11.032    3.048000
   51720.000       46.712      -11.062    3.048000
   51750.000       46.717      -11.091    3.048000
   51780.000       46.721      -11.121    3.048000
   51810.000       46.726      -11.150    3.048000
   51840.000       46.731      -11.180    3.048000
   51870.000       46.735      -11.209    3.048000
   51900.000       46.740      -11.239    3.048000
   51930.000       46.745      -11.268    3.048000
   51960.000       46.749      -11.298    3.048000
   51990.000       46.754      -11.327    3.048000
   52020.000       46.758      -11.357    3.048000
