                                 24 May 2018 18:54:42
Satellite-Sat0105


Time (EpSec)    Lat (deg)    Lon (deg)      Alt (m)  
------------    ---------    ---------    -----------
       0.000       58.597       61.877    1046910.209
      30.000       56.993       62.783    1046368.728
      60.000       55.381       63.603    1045810.908
      90.000       53.762       64.350    1045238.703
     120.000       52.137       65.032    1044654.118
     150.000       50.506       65.657    1044059.202
     180.000       48.869       66.232    1043456.042
     210.000       47.229       66.763    1042846.757
     240.000       45.584       67.255    1042233.486
     270.000       43.936       67.711    1041618.386
     300.000       42.284       68.137    1041003.620
     330.000       40.629       68.534    1040391.354
     360.000       38.971       68.906    1039783.745
     390.000       37.311       69.256    1039182.933
     420.000       35.649       69.585    1038591.040
     450.000       33.984       69.896    1038010.155
     480.000       32.317       70.190    1037442.330
     510.000       30.649       70.469    1036889.573
     540.000       28.978       70.734    1036353.838
     570.000       27.307       70.987    1035837.022
     600.000       25.633       71.229    1035340.957
     630.000       23.959       71.461    1034867.399
     660.000       22.283       71.684    1034418.028
     690.000       20.606       71.898    1033994.438
     720.000       18.928       72.106    1033598.133
     750.000       17.249       72.306    1033230.520
     780.000       15.569       72.501    1032892.905
     810.000       13.889       72.691    1032586.489
     840.000       12.207       72.876    1032312.360
     870.000       10.526       73.057    1032071.494
     900.000        8.843       73.235    1031864.747
     930.000        7.161       73.411    1031692.856
     960.000        5.478       73.584    1031556.433
     990.000        3.794       73.755    1031455.962
    1020.000        2.111       73.926    1031391.802
    1050.000        0.428       74.095    1031364.182
    1080.000       -1.256       74.265    1031373.199
    1110.000       -2.940       74.435    1031418.821
    1140.000       -4.623       74.606    1031500.887
    1170.000       -6.306       74.778    1031619.103
    1200.000       -7.989       74.952    1031773.049
    1230.000       -9.671       75.128    1031962.177
    1260.000      -11.353       75.308    1032185.814
    1290.000      -13.035       75.491    1032443.163
    1320.000      -14.716       75.679    1032733.310
    1350.000      -16.396       75.871    1033055.223
    1380.000      -18.075       76.068    1033407.757
    1410.000      -19.754       76.272    1033789.659
