                                24 May 2018 18:54:41
Satellite-RS092


Time (EpSec)    Lat (deg)    Lon (deg)      Alt (m) 
------------    ---------    ---------    ----------
       0.000       55.423      -86.042    506323.484
      30.000       53.578      -85.392    505670.804
      60.000       51.728      -84.806    505003.405
      90.000       49.873      -84.277    504324.219
     120.000       48.014      -83.795    503636.235
     150.000       46.151      -83.356    502942.482
     180.000       44.284      -82.953    502246.017
     210.000       42.415      -82.583    501549.913
     240.000       40.543      -82.242    500857.242
     270.000       38.668      -81.925    500171.067
     300.000       36.791      -81.631    499494.421
     330.000       34.912      -81.357    498830.299
     360.000       33.031      -81.101    498181.645
     390.000       31.148      -80.861    497551.333
     420.000       29.263      -80.634    496942.162
     450.000       27.377      -80.421    496356.837
     480.000       25.490      -80.218    495797.960
     510.000       23.601      -80.026    495268.015
     540.000       21.711      -79.843    494769.363
     570.000       19.819      -79.667    494304.223
     600.000       17.927      -79.499    493874.670
     630.000       16.034      -79.337    493482.618
     660.000       14.140      -79.180    493129.816
     690.000       12.246      -79.027    492817.841
     720.000       10.351      -78.879    492548.083
     750.000        8.455      -78.734    492321.750
     780.000        6.559      -78.591    492139.851
     810.000        4.663      -78.451    492003.201
     840.000        2.766      -78.312    491912.410
     870.000        0.869      -78.174    491867.884
     900.000       -1.027      -78.036    491869.822
     930.000       -2.924      -77.897    491918.216
     960.000       -4.821      -77.758    492012.848
     990.000       -6.717      -77.617    492153.297
    1020.000       -8.613      -77.475    492338.934
    1050.000      -10.509      -77.329    492568.930
    1080.000      -12.404      -77.181    492842.255
    1110.000      -14.298      -77.028    493157.691
    1140.000      -16.192      -76.871    493513.827
    1170.000      -18.085      -76.708    493909.075
    1200.000      -19.977      -76.539    494341.671
    1230.000      -21.868      -76.363    494809.686
    1260.000      -23.758      -76.179    495311.034
    1290.000      -25.647      -75.986    495843.482
    1320.000      -27.534      -75.783    496404.661
    1350.000      -29.421      -75.568    496992.076
    1380.000      -31.305      -75.340    497603.114
    1410.000      -33.188      -75.099    498235.062
    1440.000      -35.069      -74.841    498885.117
    1470.000      -36.948      -74.566    499550.396
    1500.000      -38.825      -74.270    500227.952
    1530.000      -40.699      -73.952    500914.785
    1560.000      -42.571      -73.608    501607.859
    1590.000      -44.440      -73.235    502304.110
    1620.000      -46.306      -72.829    503000.466
    1650.000      -48.169      -72.387    503693.855
    1680.000      -50.028      -71.902    504381.221
    1710.000      -51.882      -71.367    505059.537
    1740.000      -53.732      -70.777    505725.821
    1770.000      -55.577      -70.121    506377.142
    1800.000      -57.415      -69.388    507010.641
    1830.000      -59.247      -68.565    507623.538
    1860.000      -61.070      -67.635    508213.146
    1890.000      -62.883      -66.576    508776.881
    1920.000      -64.684      -65.363    509312.275
    1950.000      -66.471      -63.960    509816.986
    1980.000      -68.241      -62.323    510288.808
    2010.000      -69.988      -60.392    510725.678
    2040.000      -71.706      -58.090    511125.688
    2070.000      -73.388      -55.310    511487.094
    2100.000      -75.020      -51.907    511808.318
    2130.000      -76.585      -47.684    512087.959
    2160.000      -78.056      -42.376    512324.799
    2190.000      -79.395      -35.646    512517.805
    2220.000      -80.545      -27.124    512666.137
    2250.000      -81.430      -16.549    512769.149
    2280.000      -81.963       -4.074    512826.391
    2310.000      -82.071        9.432    512837.615
    2340.000      -81.739       22.564    512802.773
    2370.000      -81.015       34.124    512722.014
    2400.000      -79.983       43.631    512595.693
    2430.000      -78.728       51.189    512424.357
    2460.000      -77.315       57.144    512208.754
    2490.000      -75.792       61.858    511949.824
    2520.000      -74.190       65.632    511648.694
    2550.000      -72.531       68.694    511306.677
    2580.000      -70.829       71.214    510925.266
    2610.000      -69.095       73.314    510506.124
    2640.000      -67.336       75.085    510051.081
    2670.000      -65.557       76.596    509562.126
    2700.000      -63.762       77.897    509041.395
    2730.000      -61.954       79.027    508491.166
    2760.000      -60.136       80.017    507913.847
    2790.000      -58.309       80.890    507311.966
    2820.000      -56.473       81.665    506688.162
    2850.000      -54.632       82.357    506045.170
    2880.000      -52.784       82.978    505385.814
    2910.000      -50.932       83.539    504712.990
    2940.000      -49.075       84.047    504029.657
    2970.000      -47.214       84.509    503338.822
    3000.000      -45.349       84.932    502643.529
    3030.000      -43.482       85.321    501946.842
    3060.000      -41.611       85.678    501251.837
    3090.000      -39.738       86.008    500561.582
    3120.000      -37.862       86.315    499879.129
    3150.000      -35.984       86.600    499207.498
    3180.000      -34.104       86.866    498549.662
    3210.000      -32.222       87.115    497908.537
    3240.000      -30.339       87.349    497286.968
    3270.000      -28.453       87.570    496687.712
    3300.000      -26.567       87.779    496113.433
    3330.000      -24.679       87.977    495566.684
    3360.000      -22.789       88.165    495049.897
    3390.000      -20.899       88.345    494565.373
    3420.000      -19.007       88.517    494115.272
    3450.000      -17.114       88.683    493701.598
    3480.000      -15.221       88.843    493326.199
    3510.000      -13.327       88.998    492990.748
    3540.000      -11.432       89.148    492696.743
    3570.000       -9.537       89.295    492445.498
    3600.000       -7.641       89.439    492238.136
    3630.000       -5.745       89.580    492075.581
    3660.000       -3.848       89.720    491958.563
    3690.000       -1.951       89.859    491887.603
    3720.000       -0.055       89.997    491863.019
    3750.000        1.842       90.135    491884.922
    3780.000        3.739       90.274    491953.212
    3810.000        5.635       90.413    492067.585
    3840.000        7.531       90.555    492227.529
    3870.000        9.427       90.699    492432.329
    3900.000       11.323       90.845    492681.070
    3930.000       13.218       90.996    492972.641
    3960.000       15.112       91.150    493305.739
    3990.000       17.005       91.310    493678.877
    4020.000       18.898       91.475    494090.390
    4050.000       20.789       91.647    494538.443
    4080.000       22.680       91.826    495021.037
    4110.000       24.570       92.014    495536.023
    4140.000       26.458       92.211    496081.108
    4170.000       28.345       92.419    496653.867
    4200.000       30.230       92.639    497251.753
    4230.000       32.114       92.873    497872.109
    4260.000       33.996       93.121    498512.182
    4290.000       35.876       93.386    499169.132
    4320.000       37.754       93.670    499840.047
    4350.000       39.630       93.975    500521.957
    4380.000       41.503       94.304    501211.844
    4410.000       43.374       94.660    501906.659
    4440.000       45.242       95.046    502603.332
    4470.000       47.106       95.467    503298.789
    4500.000       48.968       95.927    503989.964
    4530.000       50.825       96.433    504673.812
    4560.000       52.677       96.990    505347.323
    4590.000       54.525       97.608    506007.536
    4620.000       56.367       98.295    506651.549
    4650.000       58.203       99.065    507276.536
    4680.000       60.031       99.932    507879.754
    4710.000       61.850      100.914    508458.561
    4740.000       63.658      102.035    509010.420
    4770.000       65.454      103.325    509532.916
    4800.000       67.234      104.823    510023.764
    4830.000       68.994      106.578    510480.819
    4860.000       70.730      108.657    510902.084
    4890.000       72.434      111.149    511285.719
    4920.000       74.096      114.176    511630.051
    4950.000       75.701      117.904    511933.578
    4980.000       77.230      122.556    512194.976
    5010.000       78.650      128.430    512413.107
    5040.000       79.916      135.885    512587.019
    5070.000       80.963      145.272    512715.955
    5100.000       81.707      156.720    512799.354
    5130.000       82.064      169.788    512836.853
    5160.000       81.981     -176.688    512828.287
    5190.000       81.471     -164.122    512773.695
    5220.000       80.604     -153.427    512673.315
    5250.000       79.467     -144.791    512527.582
    5280.000       78.137     -137.968    512337.133
    5310.000       76.672     -132.588    512102.796
    5340.000       75.112     -128.310    511825.594
    5370.000       73.483     -124.866    511506.733
    5400.000       71.804     -122.054    511147.605
    5430.000       70.088     -119.728    510749.777
    5460.000       68.342     -117.778    510314.983
    5490.000       66.574     -116.126    509845.125
    5520.000       64.788     -114.711    509342.253
    5550.000       62.987     -113.487    508808.567
    5580.000       61.175     -112.421    508246.401
    5610.000       59.352     -111.484    507658.218
    5640.000       57.521     -110.655    507046.593
    5670.000       55.683     -109.917    506414.208
    5700.000       53.839     -109.257    505763.838
    5730.000       51.989     -108.663    505098.339
    5760.000       50.135     -108.126    504420.636
    5790.000       48.276     -107.638    503733.711
    5820.000       46.414     -107.193    503040.587
    5850.000       44.548     -106.786    502344.319
    5880.000       42.679     -106.411    501647.978
    5910.000       40.807     -106.066    500954.638
    5940.000       38.933     -105.746    500267.362
    5970.000       37.056     -105.449    499589.189
    6000.000       35.177     -105.172    498923.121
    6030.000       33.296     -104.914    498272.109
    6060.000       31.414     -104.671    497639.038
    6090.000       29.529     -104.443    497026.719
    6120.000       27.643     -104.228    496437.870
    6150.000       25.756     -104.024    495875.108
    6180.000       23.867     -103.830    495340.935
    6210.000       21.977     -103.646    494837.731
    6240.000       20.086     -103.469    494367.734
    6270.000       18.194     -103.300    493933.041
    6300.000       16.301     -103.137    493535.588
    6330.000       14.408     -102.979    493177.150
    6360.000       12.513     -102.826    492859.326
    6390.000       10.618     -102.677    492583.535
    6420.000        8.723     -102.532    492351.010
    6450.000        6.827     -102.389    492162.788
    6480.000        4.930     -102.248    492019.713
    6510.000        3.034     -102.109    491922.423
    6540.000        1.137     -101.971    491871.353
    6570.000       -0.760     -101.833    491866.731
    6600.000       -2.657     -101.694    491908.579
    6630.000       -4.553     -101.555    491996.710
    6660.000       -6.450     -101.415    492130.728
    6690.000       -8.346     -101.273    492310.036
    6720.000      -10.241     -101.128    492533.830
    6750.000      -12.137     -100.979    492801.113
    6780.000      -14.031     -100.827    493110.688
    6810.000      -15.925     -100.671    493461.175
    6840.000      -17.818     -100.509    493851.007
    6870.000      -19.710     -100.341    494278.447
    6900.000      -21.602     -100.166    494741.587
    6930.000      -23.492      -99.983    495238.365
    6960.000      -25.381      -99.791    495766.566
    6990.000      -27.268      -99.589    496323.840
    7020.000      -29.155      -99.376    496907.708
    7050.000      -31.039      -99.151    497515.575
    7080.000      -32.922      -98.911    498144.742
    7110.000      -34.803      -98.656    498792.415
    7140.000      -36.683      -98.383    499455.723
    7170.000      -38.560      -98.090    500131.727
    7200.000      -40.435      -97.775    500817.434
    7230.000      -42.307      -97.435    501509.812
    7260.000      -44.176      -97.067    502205.802
    7290.000      -46.043      -96.666    502902.329
    7320.000      -47.906      -96.229    503596.321
    7350.000      -49.766      -95.750    504284.721
    7380.000      -51.621      -95.223    504964.496
    7410.000      -53.472      -94.641    505632.655
    7440.000      -55.317      -93.995    506286.262
    7470.000      -57.156      -93.274    506922.446
    7500.000      -58.989      -92.464    507538.414
    7530.000      -60.813      -91.551    508131.467
    7560.000      -62.628      -90.512    508699.004
    7590.000      -64.431      -89.322    509238.541
    7620.000      -66.220      -87.948    509747.718
    7650.000      -67.992      -86.347    510224.307
    7680.000      -69.743      -84.463    510666.227
    7710.000      -71.466      -82.219    511071.548
    7740.000      -73.153      -79.514    511438.499
    7770.000      -74.793      -76.209    511765.480
    7800.000      -76.369      -72.116    512051.066
    7830.000      -77.855      -66.980    512294.011
    7860.000      -79.216      -60.473    512493.257
    7890.000      -80.397      -52.225    512647.935
    7920.000      -81.325      -41.944    512757.372
    7950.000      -81.912      -29.702    512821.091
    7980.000      -82.083      -16.262    512838.816
    8010.000      -81.811       -2.992    512810.467
    8040.000      -81.137        8.837    512736.170
    8070.000      -80.144       18.636    512616.248
    8100.000      -78.916       26.451    512451.222
    8130.000      -77.522       32.609    512241.812
    8160.000      -76.012       37.478    511988.930
    8190.000      -74.420       41.369    511693.679
    8220.000      -72.768       44.521    511357.344
    8250.000      -71.071       47.109    510981.394
    8280.000      -69.341       49.262    510567.468
    8310.000      -67.585       51.075    510117.374
    8340.000      -65.809       52.619    509633.077
    8370.000      -64.016       53.947    509116.694
    8400.000      -62.210       55.099    508570.484
    8430.000      -60.393       56.107    507996.837
    8460.000      -58.567       56.995    507398.264
    8490.000      -56.733       57.783    506777.389
    8520.000      -54.892       58.486    506136.935
    8550.000      -53.045       59.117    505479.714
    8580.000      -51.193       59.685    504808.612
    8610.000      -49.337       60.200    504126.581
    8640.000      -47.477       60.669    503436.621
    8670.000      -45.613       61.097    502741.772
    8700.000      -43.745       61.490    502045.096
    8730.000      -41.875       61.852    501349.668
    8760.000      -40.002       62.186    500658.557
    8790.000      -38.127       62.495    499974.820
    8820.000      -36.249       62.783    499301.481
    8850.000      -34.370       63.052    498641.521
    8880.000      -32.488       63.304    497997.865
    8910.000      -30.605       63.540    497373.367
    8940.000      -28.720       63.762    496770.800
    8970.000      -26.833       63.972    496192.840
    9000.000      -24.945       64.172    495642.057
    9030.000      -23.056       64.361    495120.901
    9060.000      -21.165       64.542    494631.691
    9090.000      -19.274       64.716    494176.609
    9120.000      -17.381       64.882    493757.681
    9150.000      -15.488       65.043    493376.776
    9180.000      -13.594       65.198    493035.594
    9210.000      -11.699       65.350    492735.659
    9240.000       -9.804       65.497    492478.309
    9270.000       -7.908       65.641    492264.695
    9300.000       -6.012       65.783    492095.770
    9330.000       -4.116       65.923    491972.291
    9360.000       -2.219       66.062    491894.809
    9390.000       -0.322       66.200    491863.671
    9420.000        1.574       66.338    491879.017
    9450.000        3.471       66.476    491940.776
    9480.000        5.368       66.616    492048.674
    9510.000        7.264       66.757    492202.227
    9540.000        9.160       66.901    492400.750
    9570.000       11.055       67.047    492643.355
    9600.000       12.950       67.197    492928.958
    9630.000       14.845       67.351    493256.283
    9660.000       16.738       67.509    493623.869
    9690.000       18.631       67.674    494030.075
    9720.000       20.523       67.845    494473.090
    9750.000       22.413       68.023    494950.938
    9780.000       24.303       68.210    495461.489
    9810.000       26.191       68.406    496002.472
    9840.000       28.079       68.612    496571.478
    9870.000       29.964       68.830    497165.977
    9900.000       31.848       69.061    497783.327
    9930.000       33.730       69.308    498420.789
    9960.000       35.611       69.570    499075.532
    9990.000       37.489       69.851    499744.656
   10020.000       39.365       70.153    500425.196
   10050.000       41.239       70.479    501114.142
   10080.000       43.110       70.831    501808.447
   10110.000       44.978       71.212    502505.044
   10140.000       46.844       71.628    503200.858
   10170.000       48.705       72.082    503892.822
   10200.000       50.563       72.581    504577.887
   10230.000       52.416       73.131    505253.036
   10260.000       54.265       73.739    505915.302
   10290.000       56.108       74.416    506561.774
   10320.000       57.944       75.173    507189.613
   10350.000       59.773       76.025    507796.065
   10380.000       61.594       76.990    508378.471
   10410.000       63.404       78.090    508934.281
   10440.000       65.201       79.355    509461.061
   10470.000       66.984       80.820    509956.508
   10500.000       68.747       82.535    510418.454
   10530.000       70.486       84.563    510844.883
   10560.000       72.195       86.991    511233.933
   10590.000       73.864       89.934    511583.904
   10620.000       75.479       93.550    511893.272
   10650.000       77.020       98.056    512160.687
   10680.000       78.458      103.737    512384.984
   10710.000       79.749      110.946    512565.185
   10740.000       80.831      120.044    512700.505
   10770.000       81.624      131.211    512790.355
   10800.000       82.039      144.106    512834.343
   10830.000       82.019      157.654    512832.279
   10860.000       81.567      170.428    512784.171
   10890.000       80.745     -178.587    512690.228
   10920.000       79.640     -169.670    512550.860
   10950.000       78.334     -162.613    512366.674
   10980.000       76.886     -157.051    512138.471
   11010.000       75.337     -152.636    511867.247
   11040.000       73.717     -149.087    511554.184
   11070.000       72.044     -146.196    511200.646
   11100.000       70.332     -143.809    510808.176
   11130.000       68.590     -141.811    510378.487
   11160.000       66.825     -140.121    509913.454
   11190.000       65.041     -138.676    509415.110
   11220.000       63.242     -137.427    508885.633
   11250.000       61.431     -136.341    508327.340
   11280.000       59.610     -135.387    507742.673
   11310.000       57.780     -134.544    507134.195
   11340.000       55.943     -133.794    506504.573
   11370.000       54.099     -133.124    505856.570
   11400.000       52.250     -132.521    505193.030
   11430.000       50.397     -131.976    504516.870
   11460.000       48.539     -131.482    503831.063
   11490.000       46.677     -131.031    503138.630
   11520.000       44.811     -130.619    502442.620
   11550.000       42.943     -130.240    501746.103
   11580.000       41.071     -129.890    501052.154
   11610.000       39.197     -129.567    500363.837
   11640.000       37.321     -129.267    499684.198
   11670.000       35.442     -128.988    499016.242
   11700.000       33.562     -128.727    498362.930
   11730.000       31.679     -128.482    497727.156
   11760.000       29.795     -128.252    497111.743
   11790.000       27.910     -128.035    496519.421
   11820.000       26.022     -127.829    495952.825
   11850.000       24.134     -127.634    495414.472
   11880.000       22.244     -127.449    494906.760
   11910.000       20.353     -127.271    494431.948
   11940.000       18.461     -127.101    493992.153
   11970.000       16.568     -126.937    493589.336
   12000.000       14.675     -126.778    493225.292
   12030.000       12.780     -126.625    492901.648
   12060.000       10.886     -126.476    492619.848
   12090.000        8.990     -126.330    492381.152
   12120.000        7.094     -126.186    492186.624
   12150.000        5.198     -126.045    492037.136
   12180.000        3.301     -125.906    491933.356
   12210.000        1.405     -125.768    491875.746
   12240.000       -0.492     -125.630    491864.566
   12270.000       -2.389     -125.491    491899.865
   12300.000       -4.286     -125.353    491981.485
   12330.000       -6.182     -125.212    492109.061
   12360.000       -8.078     -125.070    492282.023
   12390.000       -9.974     -124.926    492499.597
   12420.000      -11.869     -124.778    492760.812
   12450.000      -13.764     -124.627    493064.500
   12480.000      -15.658     -124.471    493409.305
   12510.000      -17.551     -124.309    493793.688
   12540.000      -19.443     -124.142    494215.934
   12570.000      -21.335     -123.968    494674.159
   12600.000      -23.225     -123.787    495166.321
   12630.000      -25.114     -123.596    495690.228
   12660.000      -27.002     -123.396    496243.548
   12690.000      -28.888     -123.185    496823.819
   12720.000      -30.773     -122.961    497428.461
   12750.000      -32.657     -122.724    498054.790
   12780.000      -34.538     -122.471    498700.024
   12810.000      -36.418     -122.200    499361.302
   12840.000      -38.295     -121.910    500035.695
   12870.000      -40.170     -121.599    500720.217
   12900.000      -42.043     -121.262    501411.838
   12930.000      -43.913     -120.898    502107.504
   12960.000      -45.780     -120.502    502804.141
   12990.000      -47.644     -120.071    503498.677
   13020.000      -49.504     -119.598    504188.049
   13050.000      -51.359     -119.078    504869.223
   13080.000      -53.211     -118.505    505539.200
   13110.000      -55.057     -117.868    506195.036
   13140.000      -56.897     -117.158    506833.848
