                                 24 May 2018 18:54:41
Satellite-Sat0102


Time (EpSec)    Lat (deg)    Lon (deg)      Alt (m)  
    3420.000      -43.178       73.711    1041336.213
    3450.000      -44.828       74.152    1041951.429
    3480.000      -46.475       74.628    1042565.807
    3510.000      -48.117       75.140    1043177.188
    3540.000      -49.756       75.694    1043783.423
    3570.000      -51.389       76.296    1044382.381
    3600.000      -53.017       76.950    1044971.963
    3630.000      -54.640       77.666    1045550.099
    3660.000      -56.255       78.452    1046114.763
    3690.000      -57.862       79.317    1046663.979
    3720.000      -59.461       80.274    1047195.822
    3750.000      -61.049       81.338    1047708.434
    3780.000      -62.626       82.527    1048200.021
    3810.000      -64.188       83.862    1048668.867
    3840.000      -65.734       85.371    1049113.333
    3870.000      -67.259       87.085    1049531.869
    3900.000      -68.761       89.047    1049923.015
    3930.000      -70.232       91.307    1050285.406
    3960.000      -71.667       93.928    1050617.780
    3990.000      -73.056       96.991    1050918.978
    4020.000      -74.387      100.591    1051187.952
    4050.000      -75.644      104.845    1051423.765
    4080.000      -76.805      109.885    1051625.596
    4110.000      -77.844      115.845    1051792.743
    4140.000      -78.727      122.830    1051924.624
    4170.000      -79.414      130.860    1052020.781
    4200.000      -79.866      139.802    1052080.879
    4230.000      -80.051      149.324    1052104.709
    4260.000      -79.953      158.929    1052092.188
    4290.000      -79.582      168.097    1052043.361
    4320.000      -78.964      176.434    1051958.396
    4350.000      -78.138     -176.252    1051837.589
    4380.000      -77.143     -169.982    1051681.360
    4410.000      -76.017     -164.670    1051490.254
    4440.000      -74.787     -160.185    1051264.934
    4470.000      -73.477     -156.395    1051006.185
    4500.000      -72.105     -153.176    1050714.908
    4530.000      -70.683     -150.427    1050392.117
    4560.000      -69.222     -148.062    1050038.937
    4590.000      -67.729     -146.013    1049656.598
    4620.000      -66.211     -144.227    1049246.434
    4650.000      -64.671     -142.658    1048809.876
    4680.000      -63.114     -141.272    1048348.445
    4710.000      -61.541     -140.040    1047863.755
    4740.000      -59.957     -138.939    1047357.498
    4770.000      -58.361     -137.951    1046831.443
    4800.000      -56.756     -137.058    1046287.430
    4830.000      -55.143     -136.249    1045727.364
    4860.000      -53.523     -135.513    1045153.206
    4890.000      -51.897     -134.840    1044566.966
    4920.000      -50.265     -134.222    1043970.702
    4950.000      -48.628     -133.654    1043366.505
    4980.000      -46.986     -133.129    1042756.496
    5010.000      -45.341     -132.643    1042142.819
    5040.000      -43.692     -132.191    1041527.632
    5070.000      -42.040     -131.770    1040913.099
    5100.000      -40.385     -131.377    1040301.384
    5130.000      -38.727     -131.008    1039694.643
    5160.000      -37.066     -130.662    1039095.014
    5190.000      -35.403     -130.335    1038504.614
    5220.000      -33.738     -130.027    1037925.527
    5250.000      -32.071     -129.735    1037359.800
    5280.000      -30.402     -129.458    1036809.431
    5310.000      -28.732     -129.195    1036276.369
    5340.000      -27.060     -128.944    1035762.501
    5370.000      -25.386     -128.703    1035269.647
    5400.000      -23.711     -128.473    1034799.553
    5430.000      -22.035     -128.251    1034353.886
    5460.000      -20.358     -128.038    1033934.229
    5490.000      -18.680     -127.832    1033542.070
    5520.000      -17.001     -127.632    1033178.802
    5550.000      -15.321     -127.438    1032845.717
    5580.000      -13.641     -127.249    1032543.997
    5610.000      -11.959     -127.064    1032274.716
    5640.000      -10.278     -126.884    1032038.832
    5670.000       -8.595     -126.706    1031837.184
    5700.000       -6.913     -126.531    1031670.489
    5730.000       -5.229     -126.358    1031539.342
    5760.000       -3.546     -126.187    1031444.208
    5790.000       -1.863     -126.017    1031385.427
    5820.000       -0.179     -125.847    1031363.208
    5850.000        1.504     -125.678    1031377.629
    5880.000        3.188     -125.507    1031428.641
    5910.000        4.871     -125.337    1031516.061
    5940.000        6.554     -125.164    1031639.577
    5970.000        8.237     -124.990    1031798.750
    6000.000        9.919     -124.813    1031993.014
    6030.000       11.601     -124.633    1032221.677
    6060.000       13.283     -124.449    1032483.925
    6090.000       14.964     -124.261    1032778.826
    6120.000       16.644     -124.068    1033105.330
    6150.000       18.323     -123.869    1033462.278
    6180.000       20.001     -123.665    1033848.400
    6210.000       21.679     -123.453    1034262.326
    6240.000       23.355     -123.233    1034702.585
    6270.000       25.030     -123.005    1035167.616
    6300.000       26.704     -122.767    1035655.770
    6330.000       28.376     -122.518    1036165.315
    6360.000       30.047     -122.257    1036694.448
    6390.000       31.716     -121.983    1037241.293
    6420.000       33.383     -121.694    1037803.917
    6450.000       35.049     -121.390    1038380.331
    6480.000       36.712     -121.068    1038968.496
    6510.000       38.373     -120.726    1039566.337
    6540.000       40.032     -120.362    1040171.743
    6570.000       41.688     -119.974    1040782.580
    6600.000       43.341     -119.559    1041396.694
    6630.000       44.990     -119.114    1042011.923
    6660.000       46.637     -118.635    1042626.103
    6690.000       48.279     -118.119    1043237.073
    6720.000       49.917     -117.561    1043842.686
    6750.000       51.550     -116.954    1044440.815
    6780.000       53.177     -116.294    1045029.362
    6810.000       54.799     -115.571    1045606.263
    6840.000       56.413     -114.779    1046169.495
    6870.000       58.020     -113.905    1046717.086
    6900.000       59.618     -112.938    1047247.120
    6930.000       61.205     -111.863    1047757.743
    6960.000       62.780     -110.660    1048247.169
    6990.000       64.341     -109.309    1048713.688
    7020.000       65.885     -107.782    1049155.672
    7050.000       67.408     -106.045    1049571.578
    7080.000       68.907     -104.057    1049959.955
    7110.000       70.375     -101.764    1050319.449
    7140.000       71.806      -99.103    1050648.806
    7170.000       73.190      -95.993    1050946.880
    7200.000       74.514      -92.333    1051212.633
    7230.000       75.763      -88.008    1051445.138
    7260.000       76.913      -82.883    1051643.588
    7290.000       77.939      -76.826    1051807.290
    7320.000       78.804      -69.738    1051935.677
    7350.000       79.470      -61.609    1052028.300
    7380.000       79.897      -52.591    1052084.839
    7410.000       80.054      -43.038    1052105.096
    7440.000       79.929      -33.454    1052089.001
    7470.000       79.531      -24.353    1052036.610
    7500.000       78.891      -16.111    1051948.105
    7530.000       78.047       -8.902    1051823.794
    7560.000       77.038       -2.731    1051664.109
    7590.000       75.900        2.494    1051469.607
    7620.000       74.661        6.905    1051240.963
    7650.000       73.345       10.634    1050978.973
    7680.000       71.967       13.802    1050684.550
    7710.000       70.541       16.510    1050358.719
    7740.000       69.077       18.841    1050002.615
    7770.000       67.581       20.862    1049617.479
    7800.000       66.060       22.625    1049204.654
    7830.000       64.519       24.174    1048765.581
    7860.000       62.960       25.544    1048301.790
    7890.000       61.386       26.762    1047814.902
    7920.000       59.800       27.851    1047306.618
    7950.000       58.204       28.830    1046778.715
    7980.000       56.598       29.713    1046233.038
    8010.000       54.984       30.515    1045671.498
    8040.000       53.363       31.245    1045096.061
    8070.000       51.736       31.912    1044508.744
    8100.000       50.104       32.524    1043911.606
    8130.000       48.467       33.088    1043306.743
    8160.000       46.825       33.609    1042696.278
    8190.000       45.179       34.091    1042082.356
    8220.000       43.530       34.540    1041467.137
    8250.000       41.877       34.958    1040852.785
    8280.000       40.222       35.349    1040241.464
    8310.000       38.563       35.715    1039635.327
    8340.000       36.903       36.060    1039036.513
    8370.000       35.240       36.384    1038447.133
    8400.000       33.574       36.691    1037869.270
    8430.000       31.907       36.981    1037304.965
    8460.000       30.238       37.256    1036756.213
    8490.000       28.567       37.519    1036224.955
    8520.000       26.895       37.769    1035713.074
    8550.000       25.222       38.008    1035222.381
    8580.000       23.547       38.238    1034754.617
    8610.000       21.871       38.458    1034311.440
    8640.000       20.193       38.671    1033894.422
    8670.000       18.515       38.877    1033505.044
    8700.000       16.836       39.076    1033144.689
    8730.000       15.156       39.269    1032814.637
    8760.000       13.475       39.458    1032516.061
    8790.000       11.794       39.642    1032250.024
    8820.000       10.112       39.823    1032017.472
    8850.000        8.430       40.000    1031819.231
    8880.000        6.747       40.175    1031656.008
    8910.000        5.064       40.347    1031528.383
    8940.000        3.381       40.518    1031436.811
    8970.000        1.697       40.688    1031381.618
    9000.000        0.014       40.858    1031363.001
    9030.000       -1.670       41.028    1031381.026
    9060.000       -3.353       41.198    1031435.628
    9090.000       -5.037       41.369    1031526.613
    9120.000       -6.720       41.541    1031653.658
    9150.000       -8.403       41.716    1031816.309
    9180.000      -10.085       41.893    1032013.989
    9210.000      -11.767       42.074    1032245.992
    9240.000      -13.448       42.258    1032511.495
    9270.000      -15.129       42.446    1032809.552
    9300.000      -16.809       42.640    1033139.103
    9330.000      -18.488       42.839    1033498.978
    9360.000      -20.166       43.044    1033887.897
    9390.000      -21.843       43.257    1034304.480
    9420.000      -23.520       43.477    1034747.246
    9450.000      -25.195       43.707    1035214.626
    9480.000      -26.868       43.946    1035704.961
    9510.000      -28.540       44.196    1036216.514
    9540.000      -30.211       44.458    1036747.472
    9570.000      -31.880       44.733    1037295.957
    9600.000      -33.547       45.023    1037860.026
    9630.000      -35.213       45.329    1038437.686
    9660.000      -36.876       45.654    1039026.896
    9690.000      -38.537       45.998    1039625.575
    9720.000      -40.195       46.364    1040231.610
    9750.000      -41.850       46.754    1040842.865
    9780.000      -43.503       47.172    1041457.185
    9810.000      -45.152       47.620    1042072.407
    9840.000      -46.798       48.102    1042686.367
    9870.000      -48.440       48.622    1043296.905
    9900.000      -50.077       49.185    1043901.876
    9930.000      -51.710       49.797    1044499.156
    9960.000      -53.337       50.463    1045086.649
    9990.000      -54.958       51.192    1045662.294
   10020.000      -56.572       51.992    1046224.075
   10050.000      -58.178       52.874    1046770.024
   10080.000      -59.774       53.851    1047298.231
   10110.000      -61.361       54.938    1047806.847
   10140.000      -62.934       56.154    1048294.095
   10170.000      -64.494       57.521    1048758.272
   10200.000      -66.035       59.067    1049197.759
   10230.000      -67.557       60.827    1049611.020
   10260.000      -69.053       62.843    1049996.615
   10290.000      -70.518       65.168    1050353.199
   10320.000      -71.944       67.870    1050679.530
   10350.000      -73.323       71.029    1050974.470
   10380.000      -74.641       74.749    1051236.992
   10410.000      -75.881       79.147    1051466.182
   10440.000      -77.020       84.357    1051661.243
   10470.000      -78.032       90.512    1051821.496
   10500.000      -78.879       97.705    1051946.384
   10530.000      -79.523      105.931    1052035.471
   10560.000      -79.925      115.020    1052088.448
   10590.000      -80.054      124.600    1052105.131
   10620.000      -79.901      134.159    1052085.462
   10650.000      -79.479      143.188    1052029.510
   10680.000      -78.817      151.333    1051937.468
   10710.000      -77.954      158.439    1051809.657
   10740.000      -76.931      164.512    1051646.522
   10770.000      -75.782      169.651    1051448.629
   10800.000      -74.535      173.988    1051216.669
   10830.000      -73.212      177.657    1050951.447
   10860.000      -71.829     -179.224    1050653.888
   10890.000      -70.399     -176.557    1050325.028
   10920.000      -68.931     -174.259    1049966.012
   10950.000      -67.433     -172.266    1049578.092
   10980.000      -65.910     -170.525    1049162.620
   11010.000      -64.366     -168.995    1048721.046
   11040.000      -62.806     -167.641    1048254.911
   11070.000      -61.231     -166.437    1047765.842
   11100.000      -59.644     -165.360    1047255.549
   11130.000      -58.046     -164.391    1046725.814
   11160.000      -56.439     -163.516    1046178.492
   11190.000      -54.825     -162.722    1045615.497
   11220.000      -53.204     -161.999    1045038.801
   11250.000      -51.576     -161.337    1044450.426
   11280.000      -49.943     -160.730    1043852.435
   11310.000      -48.305     -160.171    1043246.926
   11340.000      -46.663     -159.654    1042636.026
   11370.000      -45.017     -159.175    1042021.881
   11400.000      -43.367     -158.729    1041406.651
   11430.000      -41.715     -158.314    1040792.501
   11460.000      -40.059     -157.925    1040181.594
   11490.000      -38.400     -157.561    1039576.083
   11520.000      -36.739     -157.219    1038978.103
   11550.000      -35.076     -156.896    1038389.764
   11580.000      -33.410     -156.592    1037813.144
   11610.000      -31.743     -156.303    1037250.280
   11640.000      -30.074     -156.029    1036703.163
   11670.000      -28.403     -155.768    1036173.729
   11700.000      -26.731     -155.519    1035663.852
   11730.000      -25.057     -155.280    1035175.338
   11760.000      -23.382     -155.052    1034709.919
   11790.000      -21.706     -154.832    1034269.246
   11820.000      -20.028     -154.620    1033854.882
   11850.000      -18.350     -154.415    1033468.298
   11880.000      -16.671     -154.216    1033110.868
   11910.000      -14.991     -154.023    1032783.861
   11940.000      -13.310     -153.835    1032488.440
   11970.000      -11.629     -153.652    1032225.656
   12000.000       -9.947     -153.471    1031996.443
   12030.000       -8.264     -153.294    1031801.617
   12060.000       -6.582     -153.120    1031641.870
   12090.000       -4.898     -152.948    1031517.773
   12120.000       -3.215     -152.777    1031429.767
   12150.000       -1.532     -152.606    1031378.164
   12180.000        0.152     -152.437    1031363.149
   12210.000        1.835     -152.267    1031384.776
   12240.000        3.519     -152.097    1031442.967
   12270.000        5.202     -151.926    1031537.515
   12300.000        6.885     -151.753    1031668.083
   12330.000        8.568     -151.578    1031834.207
   12360.000       10.250     -151.401    1032035.295
   12390.000       11.932     -151.220    1032270.632
   12420.000       13.613     -151.035    1032539.380
   12450.000       15.294     -150.846    1032840.583
   12480.000       16.974     -150.653    1033173.170
   12510.000       18.653     -150.453    1033535.960
   12540.000       20.331     -150.247    1033927.662
   12570.000       22.008     -150.033    1034346.887
   12600.000       23.684     -149.812    1034792.145
   12630.000       25.359     -149.582    1035261.857
   12660.000       27.033     -149.342    1035754.357
   12690.000       28.705     -149.090    1036267.900
   12720.000       30.375     -148.827    1036800.667
   12750.000       32.044     -148.551    1037350.771
   12780.000       33.711     -148.259    1037916.266
   12810.000       35.376     -147.951    1038495.154
   12840.000       37.039     -147.625    1039085.388
   12870.000       38.700     -147.279    1039684.884
   12900.000       40.358     -146.911    1040291.528
   12930.000       42.013     -146.518    1040903.180
   12960.000       43.665     -146.097    1041517.685
   12990.000       45.314     -145.646    1042132.879
   13020.000       46.960     -145.160    1042746.598
   13050.000       48.601     -144.636    1043356.684
   13080.000       50.238     -144.069    1043960.993
   13110.000       51.870     -143.452    1044557.403
   13140.000       53.497     -142.780    1045143.821
   13170.000       55.117     -142.045    1045718.192
   13200.000       56.730     -141.237    1046278.503
   13230.000       58.335     -140.346    1046822.791
   13260.000       59.931     -139.359    1047349.151
   13290.000       61.516     -138.260    1047855.744
   13320.000       63.088     -137.031    1048340.797
   13350.000       64.646     -135.647    1048802.618
   13380.000       66.186     -134.082    1049239.592
   13410.000       67.705     -132.299    1049650.195
   13440.000       69.198     -130.255    1050032.995
   13470.000       70.660     -127.896    1050386.658
   13500.000       72.082     -125.153    1050709.950
   13530.000       73.456     -121.943    1051001.745
   13560.000       74.766     -118.163    1051261.028
   13590.000       75.998     -113.691    1051486.896
   13620.000       77.126     -108.393    1051678.562
   13650.000       78.123     -102.139    1051835.360
   13680.000       78.952      -94.843    1051956.744
   13710.000       79.574      -86.521    1052042.292
   13740.000       79.950      -77.364    1052091.706
   13770.000       80.052      -67.761    1052104.815
   13800.000       79.872      -58.234    1052081.573
   13830.000       79.424      -49.279    1052022.060
   13860.000       78.740      -41.232    1051926.485
   13890.000       77.860      -34.231    1051795.178
   13920.000       76.823      -28.255    1051628.598
   13950.000       75.664      -23.201    1051427.323
   13980.000       74.408      -18.935    1051192.053
   14010.000       73.078      -15.325    1050923.609
   14040.000       71.690      -12.255    1050622.924
   14070.000       70.256       -9.627    1050291.045
   14100.000       68.785       -7.362    1049929.130
   14130.000       67.284       -5.396    1049538.439
   14160.000       65.759       -3.677    1049120.334
   14190.000       64.213       -2.166    1048676.275
   14220.000       62.651       -0.828    1048207.810
   14250.000       61.075        0.363    1047716.577
   14280.000       59.487        1.429    1047204.291
   14310.000       57.888        2.388    1046672.744
   14340.000       56.281        3.254    1046123.794
   14370.000       54.666        4.041    1045559.363
   14400.000       53.044        4.757    1044981.429
   14430.000       51.416        5.413    1044392.016
   14460.000       49.782        6.016    1043793.191
   14490.000       48.144        6.570    1043187.057
   14520.000       46.501        7.083    1042575.742
   14550.000       44.855        7.559    1041961.395
   14580.000       43.205        8.001    1041346.175
   14610.000       41.552        8.414    1040732.248
   14640.000       39.896        8.800    1040121.776
   14670.000       38.237        9.162    1039516.911
   14700.000       36.576        9.502    1038919.786
   14730.000       34.912        9.823    1038332.507
   14760.000       33.247       10.126    1037757.150
   14790.000       31.579       10.413    1037195.748
   14820.000       29.910       10.686    1036650.285
   14850.000       28.239       10.946    1036122.692
   14880.000       26.566       11.194    1035614.836
   14910.000       24.892       11.431    1035128.518
   14940.000       23.217       11.659    1034665.461
   14970.000       21.541       11.878    1034227.307
   15000.000       19.863       12.089    1033815.611
   15030.000       18.185       12.293    1033431.835
   15060.000       16.506       12.491    1033077.342
   15090.000       14.826       12.684    1032753.391
   15120.000       13.145       12.871    1032461.135
   15150.000       11.463       13.055    1032201.613
   15180.000        9.781       13.234    1031975.747
   15210.000        8.099       13.411    1031784.342
   15240.000        6.416       13.585    1031628.078
   15270.000        4.733       13.758    1031507.512
   15300.000        3.050       13.929    1031423.074
   15330.000        1.366       14.099    1031375.063
   15360.000       -0.318       14.268    1031363.652
   15390.000       -2.001       14.438    1031388.880
   15420.000       -3.684       14.608    1031450.657
   15450.000       -5.368       14.779    1031548.765
   15480.000       -7.051       14.952    1031682.852
   15510.000       -8.733       15.128    1031852.443
   15540.000      -10.416       15.305    1032056.933
   15570.000      -12.098       15.486    1032295.594
   15600.000      -13.779       15.671    1032567.578
   15630.000      -15.459       15.861    1032871.917
   15660.000      -17.139       16.055    1033207.529
   15690.000      -18.818       16.256    1033573.221
   15720.000      -20.496       16.462    1033967.693
   15750.000      -22.173       16.676    1034389.545
   15780.000      -23.849       16.899    1034837.280
   15810.000      -25.524       17.130    1035309.309
   15840.000      -27.197       17.371    1035803.957
   15870.000      -28.869       17.623    1036319.472
   15900.000      -30.540       17.888    1036854.029
   15930.000      -32.208       18.166    1037405.734
   15960.000      -33.875       18.459    1037972.636
   15990.000      -35.540       18.768    1038552.731
   16020.000      -37.203       19.096    1039143.969
   16050.000      -38.863       19.444    1039744.262
   16080.000      -40.521       19.815    1040351.494
   16110.000      -42.176       20.211    1040963.523
   16140.000      -43.828       20.634    1041578.192
   16170.000      -45.476       21.089    1042193.337
   16200.000      -47.121       21.578    1042806.794
   16230.000      -48.762       22.106    1043416.407
   16260.000      -50.399       22.678    1044020.033
   16290.000      -52.030       23.300    1044615.553
   16320.000      -53.656       23.978    1045200.877
   16350.000      -55.276       24.720    1045773.954
   16380.000      -56.888       25.535    1046332.775
   16410.000      -58.492       26.435    1046875.384
   16440.000      -60.087       27.432    1047399.881
   16470.000      -61.671       28.543    1047904.433
   16500.000      -63.242       29.787    1048387.276
   16530.000      -64.798       31.186    1048846.723
   16560.000      -66.336       32.772    1049281.170
   16590.000      -67.853       34.578    1049689.101
   16620.000      -69.343       36.650    1050069.093
   16650.000      -70.802       39.044    1050419.822
   16680.000      -72.220       41.829    1050740.065
   16710.000      -73.588       45.090    1051028.707
   16740.000      -74.891       48.932    1051284.742
   16770.000      -76.114       53.480    1051507.279
   16800.000      -77.231       58.866    1051695.544
   16830.000      -78.212       65.220    1051848.881
   16860.000      -79.023       72.620    1051966.758
   16890.000      -79.622       81.036    1052048.764
   16920.000      -79.972       90.257    1052094.613
   16950.000      -80.046       99.876    1052104.147
   16980.000      -79.839      109.367    1052077.332
   17010.000      -79.366      118.245    1052014.262
   17040.000      -78.662      126.192    1051915.156
   17070.000      -77.765      133.090    1051780.358
   17100.000      -76.714      138.969    1051610.338
   17130.000      -75.544      143.940    1051405.687
   17160.000      -74.280      148.136    1051167.117
   17190.000      -72.944      151.688    1050895.459
   17220.000      -71.551      154.710    1050591.658
   17250.000      -70.113      157.299    1050256.772
   17280.000      -68.638      159.532    1049891.969
   17310.000      -67.135      161.472    1049498.520
   17340.000      -65.608      163.168    1049077.796
   17370.000      -64.060      164.661    1048631.267
   17400.000      -62.497      165.984    1048160.489
   17430.000      -60.919      167.161    1047667.108
   17460.000      -59.330      168.216    1047152.848
   17490.000      -57.731      169.165    1046619.505
   17520.000      -56.122      170.023    1046068.946
   17550.000      -54.507      170.802    1045503.099
   17580.000      -52.884      171.513    1044923.945
   17610.000      -51.255      172.163    1044333.514
   17640.000      -49.621      172.761    1043733.877
   17670.000      -47.983      173.311    1043127.139
   17700.000      -46.340      173.820    1042515.430
   17730.000      -44.693      174.292    1041900.900
   17760.000      -43.043      174.732    1041285.711
   17790.000      -41.389      175.142    1040672.028
   17820.000      -39.733      175.525    1040062.012
   17850.000      -38.074      175.885    1039457.814
   17880.000      -36.412      176.223    1038861.564
   17910.000      -34.748      176.542    1038275.366
   17940.000      -33.083      176.843    1037701.292
   17970.000      -31.415      177.129    1037141.370
   18000.000      -29.745      177.400    1036597.579
   18030.000      -28.074      177.659    1036071.845
   18060.000      -26.402      177.906    1035566.029
   18090.000      -24.728      178.142    1035081.923
   18120.000      -23.052      178.369    1034621.243
   18150.000      -21.376      178.587    1034185.623
   18180.000      -19.698      178.798    1033776.610
   18210.000      -18.020      179.001    1033395.655
   18240.000      -16.340      179.199    1033044.111
   18270.000      -14.660      179.391    1032723.228
   18300.000      -12.979      179.578    1032434.147
   18330.000      -11.298      179.761    1032177.895
   18360.000       -9.616      179.940    1031955.384
   18390.000       -7.933     -179.883    1031767.407
   18420.000       -6.251     -179.709    1031614.631
   18450.000       -4.567     -179.537    1031497.601
   18480.000       -2.884     -179.366    1031416.734
   18510.000       -1.200     -179.196    1031372.317
   18540.000        0.483     -179.027    1031364.509
   18570.000        2.167     -178.857    1031393.337
   18600.000        3.850     -178.687    1031458.699
   18630.000        5.533     -178.515    1031560.363
   18660.000        7.216     -178.342    1031697.965
   18690.000        8.899     -178.167    1031871.016
   18720.000       10.581     -177.989    1032078.901
   18750.000       12.263     -177.807    1032320.879
   18780.000       13.944     -177.622    1032596.090
   18810.000       15.625     -177.432    1032903.554
   18840.000       17.304     -177.237    1033242.179
   18870.000       18.983     -177.036    1033610.760
   18900.000       20.661     -176.829    1034007.989
   18930.000       22.338     -176.614    1034432.455
   18960.000       24.014     -176.391    1034882.650
   18990.000       25.688     -176.159    1035356.979
   19020.000       27.362     -175.916    1035853.759
   19050.000       29.034     -175.663    1036371.229
   19080.000       30.704     -175.397    1036907.557
   19110.000       32.372     -175.118    1037460.844
   19140.000       34.039     -174.823    1038029.133
   19170.000       35.704     -174.512    1038610.415
   19200.000       37.366     -174.182    1039202.637
   19230.000       39.026     -173.832    1039803.708
   19260.000       40.684     -173.459    1040411.507
   19290.000       42.338     -173.061    1041023.891
   19320.000       43.990     -172.634    1041638.703
   19350.000       45.638     -172.177    1042253.778
   19380.000       47.283     -171.684    1042866.953
   19410.000       48.924     -171.151    1043476.072
   19440.000       50.560     -170.575    1044078.994
   19470.000       52.191     -169.948    1044673.604
   19500.000       53.816     -169.264    1045257.814
   19530.000       55.435     -168.515    1045829.578
   19560.000       57.046     -167.692    1046386.890
   19590.000       58.650     -166.783    1046927.801
   19620.000       60.244     -165.775    1047450.418
   19650.000       61.826     -164.653    1047952.912
   19680.000       63.396     -163.395    1048433.527
   19710.000       64.950     -161.978    1048890.586
   19740.000       66.487     -160.373    1049322.491
   19770.000       68.001     -158.543    1049727.736
   19800.000       69.488     -156.441    1050104.908
   19830.000       70.943     -154.013    1050452.692
   19860.000       72.357     -151.185    1050769.875
