                                 24 May 2018 18:54:43
Satellite-Sat0112


Time (EpSec)    Lat (deg)    Lon (deg)      Alt (m)  
------------    ---------    ---------    -----------
       0.000      -29.563     -107.138    1036539.141
      30.000      -27.891     -106.881    1036015.497
      60.000      -26.219     -106.636    1035511.971
      90.000      -24.544     -106.400    1035030.347
     120.000      -22.869     -106.175    1034572.331
     150.000      -21.192     -105.957    1034139.549
     180.000      -19.515     -105.747    1033733.537
     210.000      -17.836     -105.545    1033355.736
     240.000      -16.157     -105.348    1033007.488
     270.000      -14.476     -105.156    1032690.032
     300.000      -12.795     -104.970    1032404.494
     330.000      -11.114     -104.787    1032151.892
     360.000       -9.432     -104.608    1031933.123
     390.000       -7.749     -104.432    1031748.966
     420.000       -6.066     -104.258    1031600.077
     450.000       -4.383     -104.086    1031486.986
     480.000       -2.700     -103.915    1031410.095
     510.000       -1.016     -103.745    1031369.678
     540.000        0.667     -103.576    1031365.879
     570.000        2.351     -103.406    1031398.711
     600.000        4.034     -103.236    1031468.058
     630.000        5.717     -103.064    1031573.673
     660.000        7.400     -102.891    1031715.179
     690.000        9.083     -102.715    1031892.073
     720.000       10.765     -102.537    1032103.726
     750.000       12.447     -102.355    1032349.383
     780.000       14.128     -102.169    1032628.172
     810.000       15.808     -101.978    1032939.100
     840.000       17.488     -101.783    1033281.061
     870.000       19.167     -101.581    1033652.842
     900.000       20.845     -101.373    1034053.120
     930.000       22.521     -101.157    1034480.475
     960.000       24.197     -100.933    1034933.390
     990.000       25.872     -100.700    1035410.257
    1020.000       27.545     -100.457    1035909.386
    1050.000       29.216     -100.202    1036429.009
    1080.000       30.886      -99.935    1036967.285
    1110.000       32.555      -99.654    1037522.309
    1140.000       34.221      -99.357    1038092.117
    1170.000       35.885      -99.044    1038674.696
    1200.000       37.548      -98.712    1039267.987
    1230.000       39.208      -98.360    1039869.897
    1260.000       40.865      -97.984    1040478.301
    1290.000       42.519      -97.583    1041091.055
    1320.000       44.171      -97.153    1041706.000
    1350.000       45.818      -96.692    1042320.972
    1380.000       47.463      -96.195    1042933.807
    1410.000       49.103      -95.658    1043542.350
    1440.000       50.738      -95.076    1044144.465
    1470.000       52.369      -94.443    1044738.037
    1500.000       53.993      -93.753    1045320.984
    1530.000       55.611      -92.996    1045891.262
    1560.000       57.222      -92.164    1046446.873
    1590.000       58.825      -91.245    1046985.873
    1620.000       60.417      -90.226    1047506.375
    1650.000       61.999      -89.089    1048006.559
    1680.000       63.567      -87.815    1048484.676
    1710.000       65.119      -86.379    1048939.058
    1740.000       66.653      -84.751    1049368.118
    1770.000       68.165      -82.894    1049770.359
    1800.000       69.649      -80.760    1050144.377
    1830.000       71.100      -78.291    1050488.869
    1860.000       72.508      -75.415    1050802.635
    1890.000       73.864      -72.042    1051084.582
    1920.000       75.153      -68.064    1051333.727
    1950.000       76.355      -63.354    1051549.204
    1980.000       77.447      -57.776    1051730.263
    2010.000       78.396      -51.209    1051876.273
    2040.000       79.166      -43.590    1051986.727
    2070.000       79.716      -34.983    1052061.241
    2100.000       80.011      -25.640    1052099.555
    2130.000       80.026      -16.003    1052101.537
    2160.000       79.762       -6.604    1052067.178
    2190.000       79.238        2.099    1051996.600
    2220.000       78.489        9.832    1051890.047
    2250.000       77.558       16.512    1051747.889
    2280.000       76.480       22.192    1051570.622
    2310.000       75.288       26.991    1051358.863
    2340.000       74.008       31.042    1051113.347
    2370.000       72.659       34.476    1050834.930
    2400.000       71.255       37.401    1050524.581
    2430.000       69.809       39.910    1050183.382
    2460.000       68.328       42.078    1049812.520
    2490.000       66.819       43.963    1049413.289
    2520.000       65.288       45.614    1048987.082
    2550.000       63.737       47.069    1048535.384
    2580.000       62.170       48.360    1048059.774
    2610.000       60.590       49.510    1047561.911
    2640.000       58.999       50.542    1047043.537
    2670.000       57.397       51.471    1046506.463
    2700.000       55.787       52.312    1045952.569
    2730.000       54.170       53.076    1045383.793
    2760.000       52.546       53.773    1044802.129
    2790.000       50.916       54.412    1044209.614
    2820.000       49.281       54.999    1043608.329
    2850.000       47.642       55.541    1043000.383
    2880.000       45.998       56.042    1042387.911
    2910.000       44.350       56.507    1041773.067
    2940.000       42.699       56.940    1041158.014
    2970.000       41.045       57.344    1040544.916
    3000.000       39.388       57.722    1039935.933
    3030.000       37.729       58.077    1039333.212
    3060.000       36.067       58.411    1038738.879
    3090.000       34.403       58.726    1038155.032
    3120.000       32.736       59.024    1037583.733
    3150.000       31.068       59.307    1037027.002
    3180.000       29.398       59.576    1036486.807
    3210.000       27.727       59.832    1035965.060
    3240.000       26.054       60.076    1035463.610
    3270.000       24.380       60.311    1034984.232
    3300.000       22.704       60.536    1034528.628
    3330.000       21.027       60.752    1034098.411
    3360.000       19.350       60.961    1033695.111
    3390.000       17.671       61.163    1033320.158
    3420.000       15.991       61.360    1032974.885
    3450.000       14.311       61.551    1032660.519
    3480.000       12.630       61.737    1032378.178
    3510.000       10.948       61.919    1032128.864
    3540.000        9.266       62.098    1031913.467
    3570.000        7.584       62.274    1031732.751
    3600.000        5.901       62.448    1031587.361
    3630.000        4.218       62.619    1031477.814
    3660.000        2.534       62.790    1031404.500
    3690.000        0.851       62.960    1031367.679
    3720.000       -0.833       63.129    1031367.484
    3750.000       -2.516       63.299    1031403.915
    3780.000       -4.200       63.470    1031476.842
    3810.000       -5.883       63.641    1031586.005
    3840.000       -7.566       63.815    1031731.016
    3870.000       -9.248       63.991    1031911.358
    3900.000      -10.931       64.170    1032126.390
    3930.000      -12.612       64.352    1032375.346
    3960.000      -14.293       64.538    1032657.341
    3990.000      -15.974       64.729    1032971.372
    4020.000      -17.653       64.925    1033316.322
    4050.000      -19.332       65.127    1033690.965
    4080.000      -21.010       65.336    1034093.971
    4110.000      -22.686       65.553    1034523.909
    4140.000      -24.362       65.778    1034979.251
    4170.000      -26.036       66.012    1035458.384
    4200.000      -27.709       66.256    1035959.609
    4230.000      -29.381       66.512    1036481.149
    4260.000      -31.050       66.781    1037021.157
    4290.000      -32.719       67.063    1037577.723
    4320.000      -34.385       67.361    1038148.878
    4350.000      -36.049       67.676    1038732.602
    4380.000      -37.711       68.010    1039326.835
    4410.000      -39.371       68.365    1039929.477
    4440.000      -41.028       68.743    1040538.405
    4470.000      -42.682       69.147    1041151.470
    4500.000      -44.333       69.579    1041766.515
    4530.000      -45.980       70.044    1042381.372
    4560.000      -47.624       70.544    1042993.881
    4590.000      -49.264       71.086    1043601.886
    4620.000      -50.899       71.672    1044203.254
    4650.000      -52.529       72.310    1044795.873
    4680.000      -54.153       73.007    1045377.664
    4710.000      -55.770       73.770    1045946.588
    4740.000      -57.380       74.610    1046500.651
    4770.000      -58.982       75.539    1047037.915
    4800.000      -60.573       76.569    1047556.498
    4830.000      -62.153       77.718    1048054.588
    4860.000      -63.720       79.007    1048530.445
    4890.000      -65.271       80.460    1048982.406
    4920.000      -66.803       82.109    1049408.893
    4950.000      -68.312       83.991    1049808.419
    4980.000      -69.793       86.155    1050179.590
    5010.000      -71.240       88.661    1050521.112
    5040.000      -72.644       91.581    1050831.796
    5070.000      -73.994       95.009    1051110.558
    5100.000      -75.275       99.053    1051356.429
    5130.000      -76.468      103.843    1051568.553
    5160.000      -77.547      109.513    1051746.191
    5190.000      -78.480      116.182    1051888.725
    5220.000      -79.231      123.903    1051995.660
    5250.000      -79.757      132.597    1052066.623
    5280.000      -80.025      141.992    1052101.368
    5310.000      -80.012      151.629    1052099.774
    5340.000      -79.721      160.977    1052061.847
    5370.000      -79.173      169.594    1051987.718
    5400.000      -78.405      177.224    1051877.645
    5430.000      -77.458     -176.198    1051732.011
    5460.000      -76.367     -170.610    1051551.322
    5490.000      -75.166     -165.891    1051336.208
    5520.000      -73.878     -161.906    1051087.417
    5550.000      -72.523     -158.527    1050805.815
    5580.000      -71.115     -155.646    1050492.382
    5610.000      -69.665     -153.174    1050148.211
    5640.000      -68.181     -151.037    1049774.501
    5670.000      -66.670     -149.176    1049372.554
    5700.000      -65.136     -147.546    1048943.772
    5730.000      -63.583     -146.108    1048489.651
    5760.000      -62.015     -144.833    1048011.777
    5790.000      -60.434     -143.695    1047511.819
    5820.000      -58.842     -142.674    1046991.524
    5850.000      -57.239     -141.754    1046452.712
    5880.000      -55.629     -140.922    1045897.267
    5910.000      -54.011     -140.164    1045327.135
    5940.000      -52.386     -139.473    1044744.312
    5970.000      -50.756     -138.840    1044150.842
    6000.000      -49.120     -138.257    1043548.807
    6030.000      -47.480     -137.720    1042940.321
    6060.000      -45.836     -137.223    1042327.520
    6090.000      -44.188     -136.761    1041712.560
    6120.000      -42.537     -136.331    1041097.602
    6150.000      -40.882     -135.929    1040484.813
    6180.000      -39.225     -135.554    1039876.351
    6210.000      -37.565     -135.201    1039274.361
    6240.000      -35.903     -134.869    1038680.967
    6270.000      -34.239     -134.555    1038098.263
    6300.000      -32.572     -134.259    1037528.307
    6330.000      -30.904     -133.977    1036973.115
    6360.000      -29.234     -133.710    1036434.651
    6390.000      -27.562     -133.455    1035914.819
    6420.000      -25.889     -133.212    1035415.462
    6450.000      -24.215     -132.978    1034938.348
    6480.000      -22.539     -132.754    1034485.169
    6510.000      -20.863     -132.538    1034057.534
    6540.000      -19.185     -132.330    1033656.959
    6570.000      -17.506     -132.129    1033284.868
    6600.000      -15.826     -131.933    1032942.582
    6630.000      -14.146     -131.742    1032631.317
    6660.000      -12.465     -131.557    1032352.181
    6690.000      -10.783     -131.375    1032106.165
    6720.000       -9.101     -131.196    1031894.146
    6750.000       -7.418     -131.020    1031716.878
    6780.000       -5.735     -130.847    1031574.992
    6810.000       -4.052     -130.675    1031468.993
    6840.000       -2.369     -130.505    1031399.258
    6870.000       -0.685     -130.335    1031366.035
    6900.000        0.998     -130.166    1031369.444
    6930.000        2.682     -129.996    1031409.472
    6960.000        4.365     -129.825    1031485.976
    6990.000        6.048     -129.653    1031598.683
    7020.000        7.731     -129.479    1031747.194
    7050.000        9.414     -129.303    1031930.978
    7080.000       11.096     -129.124    1032149.382
    7110.000       12.778     -128.942    1032401.629
    7140.000       14.459     -128.755    1032686.821
    7170.000       16.139     -128.564    1033003.944
    7200.000       17.818     -128.367    1033351.870
    7230.000       19.497     -128.164    1033729.363
    7260.000       21.175     -127.954    1034135.083
    7290.000       22.851     -127.737    1034567.588
    7320.000       24.527     -127.511    1035025.343
    7350.000       26.201     -127.276    1035506.726
    7380.000       27.874     -127.031    1036010.028
    7410.000       29.545     -126.774    1036533.467
    7440.000       31.215     -126.504    1037075.190
    7470.000       32.883     -126.220    1037633.279
    7500.000       34.549     -125.920    1038205.760
    7530.000       36.213     -125.604    1038790.610
    7560.000       37.874     -125.268    1039385.763
    7590.000       39.534     -124.911    1039989.119
    7620.000       41.190     -124.530    1040598.549
    7650.000       42.844     -124.124    1041211.905
    7680.000       44.495     -123.688    1041827.027
    7710.000       46.142     -123.220    1042441.750
    7740.000       47.786     -122.716    1043053.911
    7770.000       49.425     -122.170    1043661.358
    7800.000       51.059     -121.579    1044261.959
    7830.000       52.689     -120.935    1044853.605
    7860.000       54.312     -120.233    1045434.220
    7890.000       55.929     -119.462    1046001.771
    7920.000       57.538     -118.614    1046554.267
    7950.000       59.139     -117.677    1047089.776
    7980.000       60.729     -116.635    1047606.423
    8010.000       62.308     -115.473    1048102.403
    8040.000       63.873     -114.170    1048575.982
    8070.000       65.423     -112.699    1049025.507
    8100.000       66.953     -111.029    1049449.407
    8130.000       68.459     -109.121    1049846.205
    8160.000       69.937     -106.926    1050214.516
    8190.000       71.380     -104.384    1050553.057
    8220.000       72.780     -101.418    1050860.647
    8250.000       74.123      -97.935    1051136.217
    8280.000       75.397      -93.823    1051378.805
    8310.000       76.579      -88.953    1051587.568
    8340.000       77.646      -83.189    1051761.780
    8370.000       78.563      -76.417    1051900.833
    8400.000       79.293      -68.594    1052004.245
    8430.000       79.796      -59.815    1052071.655
    8460.000       80.036      -50.374    1052102.830
    8490.000       79.996      -40.742    1052097.661
    8520.000       79.678      -31.448    1052056.165
    8550.000       79.107      -22.921    1051978.488
    8580.000       78.320      -15.394    1051864.898
    8610.000       77.356       -8.918    1051715.793
    8640.000       76.254       -3.421    1051531.689
    8670.000       75.043        1.219    1051313.228
    8700.000       73.748        5.140    1051061.170
    8730.000       72.387        8.465    1050776.392
    8760.000       70.974       11.302    1050459.886
    8790.000       69.520       13.739    1050112.755
    8820.000       68.033       15.846    1049736.208
    8850.000       66.520       17.682    1049331.558
    8880.000       64.984       19.292    1048900.217
    8910.000       63.430       20.712    1048443.689
    8940.000       61.860       21.973    1047963.567
    8970.000       60.278       23.099    1047461.531
    9000.000       58.684       24.109    1046939.333
    9030.000       57.081       25.020    1046398.800
    9060.000       55.470       25.845    1045841.823
    9090.000       53.851       26.595    1045270.353
    9120.000       52.226       27.280    1044686.392
    9150.000       50.595       27.908    1044091.987
    9180.000       48.959       28.486    1043489.223
    9210.000       47.319       29.019    1042880.217
    9240.000       45.674       29.513    1042267.108
    9270.000       44.026       29.971    1041652.052
    9300.000       42.374       30.398    1041037.212
    9330.000       40.720       30.797    1040424.752
    9360.000       39.062       31.171    1039816.832
    9390.000       37.402       31.521    1039215.593
    9420.000       35.740       31.852    1038623.157
    9450.000       34.075       32.163    1038041.616
    9480.000       32.408       32.458    1037473.024
    9510.000       30.740       32.738    1036919.391
    9540.000       29.070       33.004    1036382.675
    9570.000       27.398       33.258    1035864.776
    9600.000       25.725       33.500    1035367.529
    9630.000       24.050       33.733    1034892.695
    9660.000       22.374       33.956    1034441.958
    9690.000       20.698       34.171    1034016.918
    9720.000       19.020       34.378    1033619.083
    9750.000       17.341       34.579    1033249.866
    9780.000       15.661       34.775    1032910.578
    9810.000       13.981       34.964    1032602.425
    9840.000       12.299       35.150    1032326.504
    9870.000       10.618       35.331    1032083.795
    9900.000        8.935       35.510    1031875.162
    9930.000        7.253       35.685    1031701.347
    9960.000        5.570       35.858    1031562.970
    9990.000        3.887       36.030    1031460.522
   10020.000        2.203       36.200    1031394.369
   10050.000        0.520       36.370    1031364.746
   10080.000       -1.164       36.539    1031371.758
   10110.000       -2.847       36.709    1031415.381
   10140.000       -4.531       36.880    1031495.460
   10170.000       -6.214       37.052    1031611.708
   10200.000       -7.897       37.226    1031763.713
   10230.000       -9.579       37.403    1031950.933
   10260.000      -11.261       37.582    1032172.702
   10290.000      -12.943       37.765    1032428.230
   10320.000      -14.624       37.952    1032716.609
   10350.000      -16.304       38.144    1033036.813
   10380.000      -17.983       38.341    1033387.704
   10410.000      -19.662       38.545    1033768.034
   10440.000      -21.339       38.755    1034176.453
   10470.000      -23.016       38.973    1034611.511
   10500.000      -24.691       39.200    1035071.664
   10530.000      -26.365       39.436    1035555.279
   10560.000      -28.038       39.682    1036060.642
   10590.000      -29.709       39.941    1036585.963
   10620.000      -31.379       40.212    1037129.381
   10650.000      -33.046       40.497    1037688.974
   10680.000      -34.712       40.798    1038262.762
   10710.000      -36.376       41.117    1038848.717
   10740.000      -38.038       41.455    1039444.771
   10770.000      -39.697       41.814    1040048.819
   10800.000      -41.353       42.197    1040658.731
   10830.000      -43.007       42.606    1041272.357
   10860.000      -44.657       43.045    1041887.536
   10890.000      -46.304       43.516    1042502.102
   10920.000      -47.947       44.024    1043113.895
   10950.000      -49.586       44.574    1043720.764
   10980.000      -51.220       45.170    1044320.577
   11010.000      -52.849       45.819    1044911.230
   11040.000      -54.471       46.528    1045490.650
   11070.000      -56.087       47.306    1046056.807
   11100.000      -57.696       48.162    1046607.718
   11130.000      -59.296       49.109    1047141.455
   11160.000      -60.885       50.162    1047656.149
   11190.000      -62.463       51.336    1048150.001
   11220.000      -64.027       52.655    1048621.287
   11250.000      -65.574       54.144    1049068.360
   11280.000      -67.102       55.836    1049489.659
   11310.000      -68.606       57.770    1049883.715
   11340.000      -70.081       59.996    1050249.154
   11370.000      -71.520       62.576    1050584.702
   11400.000      -72.914       65.589    1050889.189
